date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,"CLI Percent of Total Visits"
2/22/20,202008,ID,16,1129,878,1169,426,-662,13,868.89,824.3188,779.782,825.4286,773.4364,740.8612,704.3223,905.7108,866.6896,1504.4461,1494.9625,584.1278,546.513,791.5822,753.8401,1026.2031,984.4503,1338.02,1311.3593,1346.8627,1333.6849,0,0,832.0845,790.7716,898.1496,857.9046,5.952424136,0.002409488,0.00235374,,0,0,0,0,0,0,0,0,1281,93,0,0,0,0,0,194,1.7
2/29/20,202009,ID,16,1741,1423,1408,664,801,-124,878.02,891.9907,844.8411,952.9196,892.6649,805.8128,764.7283,964.6166,920.453,1502.1021,1463.6727,646.1086,605.2905,867.8571,825.0575,1106.9378,1058.0235,1388.4124,1340.1263,1434.8138,1389.5673,0,0,911.7751,865.842,965.2733,918.625,5.133631605,0.002581594,0.002624531,,0,0,0,0,0,0,0,0,1169,0,0,0,0,0,0,193,1.9
3/7/20,202010,ID,16,2277,2443,1497,732,817,-121,886.76,903.0229,846.5104,981.0993,904.3983,795.1609,745.7597,952.346,901.6553,1537.0894,1486.3054,664.0104,610.7134,862.1816,811.5507,1120.2855,1060.2306,1373.3961,1317.123,1425.2478,1360.9872,0,0,914.548,856.6141,970.6248,913.9055,4.95209094,0.003050975,0.002846623,,0,0,0,0,0,0,0,0,1121,0,0,0,0,0,0,194,3.3
3/14/20,202011,ID,16,1743,3835,1572,552,612,-84,842.03,553.2172,497.5922,613.7245,543.2674,497.1572,448.7906,591.8123,541.4425,898.5023,842.0398,410.1047,364.4718,542.0025,491.5489,689.0725,626.7751,827.2489,768.4629,865.7432,794.5971,0,0,573.9717,518.0884,599.3202,543.9734,4.563709076,0.002925807,0.002804566,,2,147,149,0,0,0,0,0,1145,0,0,0,0,0,0,195,5
3/21/20,202012,ID,16,-1465,3452,2512,-235,-3486,584,692.66,422.8281,380.9636,408.9752,361.4061,427.4293,388.9415,479.3846,442.0296,552.4042,514.1003,378.0641,339.7159,444.1558,404.8791,504.2137,461.9699,468.9296,428.86,557.8941,510.009,0,0,455.6205,413.3848,450.0013,410.301,4.572398396,0.002722408,0.00276546,,29,706,735,0,0,0,0,0,1244,76,0,0,0,0,0,194,6.9
3/28/20,202013,ID,16,-6650,-946,1459,-1168,-7845,955,542.23,308.7555,271.6155,292.085,249.0457,322.3173,284.1314,346.2735,308.3358,352.6643,314.7056,289.7002,253.4071,330.519,290.7033,356.7547,314.903,300.6566,264.5059,365.9214,321.3049,0,0,333.1981,292.2679,324.8673,286.0093,2.516220771,0.002659824,0.002099182,,199,2462,2661,0,0,4,0,25,1329,165,4,4,0,0,0,196,6.5
4/4/20,202014,ID,16,-8758,-2630,650,-1742,-9311,1035,507.03,265.4796,227.2622,255.385,211.8904,277.6429,240.8953,290.3974,255.5168,283.1727,249.2249,257.0198,219.5885,286.544,247.9127,296.5406,257.3196,239.4397,208.2583,300.2978,258.9571,0,0,285.057,244.8562,275.5983,238.643,0.997448923,0.0027537,0.002345623,,783,4515,5298,0,0,6,0,37,1081,0,10,6,0,0,0,195,5.6
4/11/20,202015,ID,16,-3274,-470,2390,-1619,-9384,942,554.13,269.0055,224.0923,253.9016,203.996,282.6092,240.2201,302.938,261.5911,303.1734,261.5824,260.2905,216.7432,291.2685,246.1301,304.8432,259.5455,256.3528,217.4679,308.0821,261.9824,0,0,290.9503,244.2447,283.2507,239.7435,0.716976434,0.002534656,0.001898487,,383,4511,4894,0,0,15,0,66,1190,42,25,15,5.4475662,11.92002008,5.554568,193,4.2
4/18/20,202016,ID,16,-2664,-473,2430,-1612,-8727,970,598,261.132,210.4924,251.5934,195.3339,281.0712,229.0117,299.1744,247.6341,285.7021,239.5041,255.6086,205.3138,292.9915,237.8394,297.9805,243.0044,244.6849,200.9361,303.6816,251.9825,0,0,289.7428,236.0092,278.9202,226.5404,0.644349085,0.002159151,0.001662375,,259,2924,3183,0,0,18,843,23,1120,3,43,18,5.9242329,65.64407693,5.8743382,194,3.1
4/25/20,202017,ID,16,-2124,-179,2587,-1166,-8147,896,681.98,327.7246,255.7338,312.5856,228.7075,349.5888,270.5812,369.9273,292.5393,363.7992,292.489,320.6079,242.5288,365.4229,282.06,368.2275,286.5578,305.3155,240.0386,372.9415,294.6984,0,0,360.9464,277.04,347.2801,268.7014,0.616246074,0.001486372,0.001501524,,215,2319,2534,0,0,11,4931,17,1033,0,56,13,5.6972268,56.1806062,5.3569552,193,2.6
5/2/20,202018,ID,16,-1581,100,3473,-580,-7700,692,755.73,381.1918,297.1722,364.5181,260.284,403.8299,305.4372,430.7385,332.5408,424.0011,336.5142,372.6325,274.6414,418.204,315.7591,431.5291,329.1649,359.726,276.2347,442.9885,343.4777,0,0,420.8885,315.8821,402.473,304.45,0.080838841,0.001282974,0.00141003,,165,9844,10009,0,0,9,7558,10,978,0,64,8,3.0015931,41.97001174,3.5096242,193,2.2
5/9/20,202019,ID,16,-1045,600,3100,-143,-6726,708,852.79,493.2807,392.9121,459.1753,326.7662,513.7555,391.1562,569.0061,443.834,582.2061,475.7191,472.6066,347.2295,531.0985,404.5793,571.5964,439.6784,486.8831,381.858,573.1242,451.0191,0,0,537.7873,406.0271,524.3546,399.8886,0.119402275,0.000907469,0.000779907,,170,2146,2316,0,0,4,9532,28,1120,44,67,3,4.5151418,35.78062349,4.7060936,196,1.7
5/16/20,202020,ID,16,-1175,564,3739,-55,-6209,563,664.2,364.0464,289.0956,337.3208,235.4868,375.9879,280.3053,414.2464,317.1874,435.9312,350.6561,342.4513,246.881,388.4265,290.3406,422.3108,318.1065,357.7789,276.1085,436.5462,337.9254,0,0,397.565,295.2875,383.2204,286.5192,0.221272437,4.69E-05,0.000120269,,184,3698,3882,0,0,6,10708,7,,,73,6,2.8662205,26.56337244,2.6573912,194,1.5
5/23/20,202021,ID,16,0,0,0,0,0,0,872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,206,4715,4921,0,0,6,11684,12,,,79,6,2.163545,0,1.5619587,,
1/4/20,202001,IL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036470883,0.027124822,,0,0,0,0,0,0,0,0,8781,25,0,0,0,0,0,705,2.5
1/11/20,202002,IL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036392653,0.028002125,,0,0,0,0,0,0,0,0,9013,85,0,0,0,0,0,705,1.8
1/18/20,202003,IL,17,0,0,0,0,0,0,655.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033419908,0.02684075,,0,0,0,0,0,0,0,0,8937,41,0,0,0,0,0,707,1.8
1/25/20,202004,IL,17,0,0,0,0,0,0,737.25,775.5814,735.3735,693.6153,664.0678,691.4923,663.0922,780.8372,750.9712,1007.1406,974.8175,614.9417,588.5747,668.8316,641.3467,824.1238,793.5493,1072.7012,1038.4251,1046.105,1000.7321,797.9109,765.1349,831.5633,796.9022,803.5612,774.3503,0,0.031198173,0.028216101,,0,0,0,0,0,0,0,0,8813,0,0,0,0,0,0,715,1.9
2/1/20,202005,IL,17,0,0,0,0,0,0,734.28,933.2497,881.6478,831.4054,803.3747,845.0551,811.8787,955.106,917.2501,1184.1334,1139.9431,755.8181,727.8683,820.2338,786.3294,998.3999,960.0604,1251.9337,1208.0356,1224.5488,1173.2699,959.2214,928.4711,1001.3009,964.4474,964.9722,927.5274,0,0.033357324,0.032098665,,0,0,0,0,0,0,0,0,8569,0,0,0,0,0,0,715,2.2
2/8/20,202006,IL,17,0,0,0,0,0,0,734.29,934.229,908.9457,849.482,836.3079,843.6221,828.9953,943.6261,925.6756,1186.9083,1165.7493,765.1177,749.8614,823.7927,807.2631,991.2771,974.8673,1251.8729,1232.3182,1226.3656,1204.5888,985.2013,969.5701,1017.1847,999.1826,959.0488,941.5218,0,0.036408299,0.034750496,,0,0,0,0,0,0,0,0,8933,113,0,0,0,0,0,714,2.1
2/15/20,202007,IL,17,538,221,304,65,108,-20,804.44,982.5693,940.2067,884.8416,844.7463,895.6668,863.3302,1005.7658,970.4497,1267.4816,1228.5051,801.9954,764.0918,871.5228,837.0814,1048.8056,1015.093,1342.0266,1303.9255,1304.0182,1265.0159,1027.4506,977.7199,1070.0236,1023.2154,1023.6137,989.7266,0,0.036689927,0.032845369,,0,0,0,0,0,0,0,0,8889,117,0,0,0,0,0,714,2
2/22/20,202008,IL,17,2862,221,1411,502,-689,123,820.23,1028.843,965.7606,914.1602,843.3159,923.6479,870.399,1045.2589,993.0062,1330.4389,1281.1295,821.9006,758.0854,902.2901,848.8667,1097.6979,1046.8501,1403.2716,1353.4883,1382.4069,1324.4678,1050.777,963.0842,1117.4745,1036.1727,1068.4691,1020.052,7.944899572,0.034530776,0.032235167,,0,0,0,0,0,0,0,0,8840,128,0,0,0,0,0,715,1.8
2/29/20,202009,IL,17,5349,2598,2026,705,1393,-76,809.07,1069.9885,1021.5823,1002.4792,930.4699,987.724,938.6242,1088.7472,1045.5223,1337.3292,1300.2427,903.0024,839.2847,952.6995,905.6697,1143.2507,1100.1316,1415.9087,1377.6247,1400.9666,1352.8215,1140.9288,1051.7921,1173.2612,1096.4553,1105.1698,1065.4656,6.900050021,0.034624652,0.030311594,,0,0,0,0,0,0,0,0,8890,270,0,0,0,0,0,716,1.7
3/7/20,202010,IL,17,9183,5466,5035,1704,1779,-364,844.57,1077.3492,1019.9366,1012.9733,926.8461,995.0825,936.3671,1107.2367,1054.2921,1333.4331,1287.0761,923.8224,847.0831,974.2574,916.4015,1155.5144,1103.4052,1400.4404,1352.928,1387.0458,1330.6867,1170.5702,1062.8047,1181.6324,1093.0123,1112.614,1063.5535,5.661806312,0.03329474,0.030180257,,2,67,69,0,0,0,0,0,9051,471,0,0,0,0,0,714,1.8
3/14/20,202011,IL,17,5761,9635,3090,840,194,93,771.2,728.2693,657.0594,690.7953,604.4437,684.6944,615.6692,755.2283,687.9005,911.9026,847.2376,630.8331,552.8616,666.1773,599.6351,795.9807,726.455,952.5051,887.1266,948.4057,876.4189,771.6317,665.0179,815.0719,720.8404,764.2699,700.8745,5.376512631,0.032465501,0.028540017,,40,125,165,0,0,0,0,0,8793,301,0,0,0,0,0,713,2.9
3/21/20,202012,IL,17,-13472,11783,-538,-2729,-11840,2755,507.23,505.6811,452.9991,532.4387,464.989,521.2626,469.0834,542.3573,492.8653,523.9785,480.6192,514.2727,449.4522,519.8538,469.079,571.3066,521.545,507.1938,464.2004,534.2256,484.7701,556.8932,476.3631,545.9204,476.0281,522.761,478.4152,5.000886835,0.031949182,0.022704366,,707,5172,5879,0,0,6,0,0,9117,669,6,6,0,0,0,714,5.5
3/28/20,202013,IL,17,-26674,-6279,-1341,-6684,-23001,4143,363.98,288.4395,254.2105,326.1071,276.71,307.0924,270.7017,303.0321,269.439,262.0616,233.2667,317.4804,271.311,307.2399,271.5947,314.4991,280.2211,248.0816,219.623,267.1979,233.5071,329.335,271.396,299.4323,251.6649,290.0244,259.8275,3.177167067,0.034327377,0.017337987,,2738,16512,19250,0,0,41,0,0,9063,663,47,41,0,0,0,714,6.4
4/4/20,202014,IL,17,-22485,-1804,1468,-6461,-23660,3967,392.26,324.3469,280.3671,376.8372,312.8054,345.3486,299.8714,339.9605,299.4429,289.9346,257.3441,357.6455,300.4275,344.9368,301.4731,353.4676,312.1902,278.2668,244.525,299.0741,258.3286,373.9448,301.4313,336.7455,278.1402,325.3563,289.1907,1.380125476,0.041821823,0.018049274,,6866,21224,28090,0,0,196,0,0,9903,1579,244,197,0,0,0,713,6.6
4/11/20,202015,IL,17,-13119,-912,2507,-6744,-25494,4005,414.28,328.0481,280.1382,374.0879,301.704,350.2342,299.2464,346.4503,301.1444,301.5823,265.2965,361.5517,296.7775,348.6997,299.8171,362.4397,315.9312,285.074,247.8165,304.0915,259.2091,373.4291,292.9788,339.5026,275.9046,333.0394,292.0511,0.74804134,0.048815596,0.016809686,,8823,29745,38568,4105,5830,434,0,3680,10497,2237,677,433,5.3813336,7.971912248,5.469297,711,5.9
4/18/20,202016,IL,17,-11377,-2634,-491,-7044,-24193,4101,435.64,285.954,233.2386,340.2057,265.0004,316.4775,259.3746,307.7275,254.7327,255.962,215.4314,329.1075,259.9801,313.9218,257.8137,315.4157,262.4673,246.6791,205.7394,263.8401,217.2523,317.2244,238.9699,293.9766,232.2908,297.3676,248.9873,0.51299187,0.04986388,0.016228261,,9980,35275,45255,5548,8346,582,0,2500,10339,2171,1259,582,5.0941768,54.59707085,5.4678388,710,5.3
4/25/20,202017,IL,17,-9481,-1609,1815,-6155,-22956,3922,487.49,366.1063,291.4703,417.4753,306.7993,400.3389,313.289,391.7622,312.4486,331.7664,268.7505,411.7824,308.6402,396.8074,312.0201,403.9029,323.1949,313.8957,251.3672,334.1669,262.7822,396.4436,282.566,372.2885,277.4922,378.1746,304.4148,0.510065642,0.050677473,0.017752658,,12617,51596,64213,5272,8618,615,0,3449,10392,2336,1875,616,3.8196028,53.6851909,4.3036999,713,4.9
5/2/20,202018,IL,17,-7625,-327,3801,-4678,-21834,3464,536.12,411.9787,327.4909,460.0166,329.6047,445.1486,340.5533,437.9467,342.5488,378.2532,300.4662,459.2944,334.8678,445.5885,343.2608,449.3228,352.6422,355.5821,279.3031,377.0179,290.7269,457.2526,318.5147,418.0931,305.2912,421.7483,332.3907,0.276863961,0.047845542,0.019118417,,16728,81551,98279,5441,8853,685,0,2992.5,9795,1819,2559,684,3.4501081,51.40355982,4.3981939,711,4.6
5/9/20,202019,IL,17,-7026,861,4427,-4220,-20579,3561,590.65,503.6738,408.4255,548.7547,393.2464,537.6086,412.2629,536.2217,421.9993,483.5674,388.4843,547.944,399.6766,538.3832,416.1583,555.0596,439.0279,454.9128,360.8586,472.5164,368.5772,549.3159,383.976,512.149,378.0099,520.7957,412.6192,0.198078485,0.032402916,0.013816969,,17580,98855,116435,5314,8651,790,0,3242.75,8637,721,3349,790,2.9758431,47.52048899,3.253168,713,3.9
5/16/20,202020,IL,17,-8370,239,3545,-4274,-19626,2800,459.18,368.439,299.7628,405.2069,284.3682,393.6007,297.3943,388.2782,301.6327,345.002,274.2664,402.534,287.9554,392.7878,299.5061,402.1095,313.8485,325.7241,255.5623,342.149,263.9755,393.3646,268.4507,372.5333,270.7282,378.36,296.0849,0.314959428,0.009278092,0.002631909,,16372,128946,145318,4900,8299,780,0,2684.625,,,4129,780,2.9598495,35.70105273,3.7563927,711,3.3
5/23/20,202021,IL,17,0,0,0,0,0,0,597.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,15339,145259,160598,4306,7413,661,0,2410.6875,,,4790,661,2.7667773,0,2.2799988,,
1/4/20,202001,IN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018399725,0.018646194,,0,0,0,0,0,0,0,0,5907,375,0,0,0,0,0,705,2.5
1/11/20,202002,IN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018008574,0.018320064,,0,0,0,0,0,0,0,0,5583,0,0,0,0,0,0,705,1.8
1/18/20,202003,IN,18,0,0,0,0,0,0,647.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017320149,0.016744018,,0,0,0,0,0,0,0,0,5567,0,0,0,0,0,0,707,1.8
1/25/20,202004,IN,18,0,0,0,0,0,0,729.53,741.124,699.1638,703.0308,669.2344,664.5563,634.3386,771.6332,741.6869,1101.7962,1071.8894,610.4535,580.6979,680.973,652.0481,849.2108,817.7447,1230.0095,1192.1014,1167.2635,1122.174,779.8566,742.5648,774.4778,741.1509,783.8352,752.1299,0,0.015223582,0.01732987,,0,0,0,0,0,0,0,0,5686,54,0,0,0,0,0,715,1.9
2/1/20,202005,IN,18,0,0,0,0,0,0,725.71,860.2629,812.0994,846.7354,816.7004,791.1367,758.2556,898.7269,863.5268,1179.1664,1137.7471,739.1116,710.2798,809.3957,777.4687,980.1991,943.0104,1330.4026,1282.5083,1306.9234,1258.0768,904.3548,872.8281,903.989,872.8823,906.6698,871.4165,0,0.015614732,0.019933003,,0,0,0,0,0,0,0,0,5502,0,0,0,0,0,0,715,2.2
2/8/20,202006,IN,18,0,0,0,0,0,0,723.37,855.4775,829.6711,860.0608,842.6437,792.627,774.8613,882.8112,864.6187,1161.6108,1142.3388,746.1302,729.0708,813.892,797.1248,965.722,947.5509,1306.86,1282.5277,1291.4289,1270.1118,907.5966,890.4022,909.0206,891.3162,901.4476,882.8419,0,0.015035829,0.020529186,,0,0,0,0,0,0,0,0,5473,0,0,0,0,0,0,714,2.1
2/15/20,202007,IN,18,819,344,285,240,-37,-26,774.87,904.3797,862.9342,895.5073,850.826,846.5041,813.0593,949.4617,918.1065,1267.688,1234.6554,788.3144,750.4392,862.6458,830.435,1034.7198,1001.2675,1416.349,1376.6928,1369.0225,1329.1764,945.5652,895.9056,955.324,911.5669,967.2118,932.523,0,0.014394342,0.019209911,,0,0,0,0,0,0,0,0,5692,168,0,0,0,0,0,714,2
2/22/20,202008,IN,18,3703,1225,1235,1188,299,97,810.23,928.2355,868.98,897.8996,825.2502,849.6149,803.3973,974.967,933.4146,1346.1236,1306.3638,782.5017,725.5127,873.8828,828.45,1064.2578,1018.5358,1501.0351,1452.1657,1444.8655,1383.9231,971.7773,886.8398,998.6376,925.336,988.5383,940.8626,6.34872645,0.014347404,0.01882254,,0,0,0,0,0,0,0,0,5619,111,0,0,0,0,0,715,1.8
2/29/20,202009,IN,18,4484,2273,955,1523,738,191,800.46,984.007,933.0716,984.2343,906.0241,923.3749,878.6126,1025.8399,988.585,1364.647,1336.4394,868.7505,809.8876,939.5953,894.9989,1116.8561,1075.0566,1511.6751,1473.9936,1497.9385,1440.4249,1049.8097,957.0607,1065.2143,990.9594,1045.9101,1002.0063,5.681040318,0.014879369,0.018538468,,0,0,0,0,0,0,0,0,5790,346,0,0,0,0,0,716,1.7
3/7/20,202010,IN,18,9549,5617,2712,2375,1976,-366,841.96,983.6368,924.0499,987.6641,893.7006,921.296,868.5954,1031.8839,986.7172,1351.102,1312.6378,877.1879,807.634,937.9486,884.2663,1124.2089,1072.9387,1483.9582,1431.5604,1476.9598,1409.8806,1064.0651,952.8452,1065.3827,979.4926,1044.8592,991.1324,5.517943607,0.014472573,0.018947236,,0,0,0,0,0,0,0,0,5441,12,0,0,0,0,0,714,1.8
3/14/20,202011,IN,18,5761,10335,2167,2066,624,148,749.79,668.2709,596.772,685.1332,591.1347,639.2288,575.0765,715.228,651.2457,906.1542,840.6424,602.4218,529.7444,654.5612,588.2498,781.1516,710.5658,996.0565,913.0746,1006.424,910.9139,705.1228,599.993,725.596,637.2899,722.42,653.2,5.529465358,0.014675971,0.018785647,,14,74,88,0,0,0,0,0,5583,159,0,0,0,0,0,713,2.9
3/21/20,202012,IN,18,-11655,11845,975,-543,-10873,3040,540.06,566.1256,506.3369,590.4353,505.4593,578.5167,525.2114,609.6793,560.5029,633.9404,587.2281,552.25,489.0914,589.571,534.1361,642.76,586.2865,638.6508,574.3043,654.1434,569.1363,596.4847,507.6689,598.0682,525.1511,599.3383,543.9146,5.407707312,0.014253528,0.015187893,,111,633,744,0,0,4,0,1,5241,0,4,4,0,0,0,714,5.5
3/28/20,202013,IN,18,-23751,-5271,756,-4944,-22616,4479,415.56,366.3774,325.7924,397.5058,333.07,375.7856,336.2626,381.1254,346.8588,373.5091,341.1591,370.1129,321.5322,383.2159,342.5152,399.8003,360.1946,368.5768,328.2216,397.306,340.9773,394.5543,326.2769,392.7957,338.0923,379.0351,339.6083,2.428528681,0.015082767,0.011465443,,1106,6468,7574,0,0,27,0,0,5781,413,31,27,0,0,0,714,6.4
4/4/20,202014,IN,18,-22538,-5490,2291,-5653,-25518,4637,434.24,355.213,312.0274,390.8172,320.6233,361.9762,319.6097,365.8391,331.3276,358.0679,326.2562,359.7161,307.7909,367.4828,325.2108,388.6599,347.4554,351.5856,310.9109,385.8235,326.2066,388.7535,314.4179,383.9124,324.9489,364.9531,324.1016,1.180346262,0.016584786,0.010393348,,2721,8672,11393,0,0,85,0,0,5972,664,116,85,0,0,0,713,6.6
4/11/20,202015,IN,18,-14149,-2694,3345,-6153,-27030,4440,473.57,364.4754,318.1424,397.0865,318.3906,373.2037,324.9213,379.2222,340.8077,379.0208,342.908,367.636,309.1734,378.959,331.1871,403.8123,357.1493,369.9606,324.4839,397.4369,332.7241,396.0001,312.9579,394.1342,328.7031,378.082,331.8127,0.925595943,0.015411334,0.008911746,,3482,15933,19415,3022,5336,214,0,0,6055,803,330,214,6.026516,9.653348471,6.0229972,711,5.9
4/18/20,202016,IN,18,-12605,-4113,569,-6221,-25436,4767,498.45,326.6287,269.5319,368.6764,280.9767,344.3751,281.8929,343.7905,290.1283,333.2557,285.5814,344.0049,272.6006,347.8923,286.046,362.577,301.9641,326.3652,272.6701,358.3566,285.3391,351.7909,264.4213,351.3712,278.361,346.0445,286.0803,0.531130521,0.015380042,0.008972987,,3206,14452,17658,3016,5015,215,0,0,5435,343,545,215,5.0279746,66.70214162,5.0416686,710,5.3
4/25/20,202017,IN,18,-9495,-2202,2627,-5067,-24124,4414,578.68,451.2595,372.0553,489.8743,360.0542,469.695,378.1774,474.563,395.8679,463.0571,389.9739,461.2152,356.2816,475.8349,384.5276,500.4488,410.3354,449.7305,369.0702,487.5608,380.6834,472.4094,343.0791,475.3591,365.0214,473.4113,384.692,0.923240584,0.014409988,0.009309447,,3754,19147,22901,2379,4498,240,0,0,5688,592,786,241,5.0127953,65.23375597,5.2484707,713,4.9
5/2/20,202018,IN,18,-7123,-306,3267,-3452,-22836,3868,633.49,526.5654,432.409,572.9521,410.3384,544.9463,428.5258,548.7454,447.4226,532.6998,439.8072,538.6208,405.2497,553.7985,437.4913,574.0583,460.7097,519.9082,417.4296,563.6585,431.2949,551.9939,391.9999,553.1284,416.5565,548.2312,435.088,0.548138743,0.012532466,0.009060054,,4900,19467,24367,1907,3836,444,0,0,5261,246,1115,329,3.9192532,59.2562767,4.18162,711,4.6
5/9/20,202019,IN,18,-5283,1360,3312,-2465,-20472,3835,708.08,686.8336,573.5701,728.5571,518.9669,708.5167,555.9879,727.0027,591.8969,731.7614,607.8743,692.0037,517.3236,717.823,565.3191,766.4881,616.5712,712.2663,575.669,748.7614,575.8862,698.4416,494.7024,709.8339,534.7094,724.3569,574.2187,0.272300183,0.007807366,0.006520376,,4437,27108,31545,1704,3391,261,0,4389,4645,84,1490,375,4.4359928,56.07204458,5.295205,713,3.9
5/16/20,202020,IN,18,-4083,1214,2870,-2235,-17901,3227,561.78,536.5582,453.6286,571.779,401.1814,555.3049,432.056,566.3083,458.4637,562.1715,464.4701,536.9624,396.3164,563.3658,440.3866,596.1508,476.6223,556.1997,446.4526,587.8281,448.6303,545.1066,380.0089,550.8692,410.4267,564.981,444.4578,0.162413558,0.001736709,0.001054387,,3548,32124,35672,1476,3273,251,0,0,,,1741,251,3.6874702,37.79932445,3.8522034,711,3.3
5/23/20,202021,IN,18,0,0,0,0,0,0,743.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3621,39954,43575,1341,2947,202,0,896,,,1964,223,3.3561149,0,2.5418621,,
1/4/20,202001,IA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010013456,0.011356979,,0,0,0,0,0,0,0,0,2665,77,0,0,0,0,0,239,3.1
1/11/20,202002,IA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999781,0.01173402,,0,0,0,0,0,0,0,0,2609,12,0,0,0,0,0,234,2.4
1/18/20,202003,IA,19,0,0,0,0,0,0,575.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008605313,0.010971084,,0,0,0,0,0,0,0,0,2493,0,0,0,0,0,0,236,2.3
1/25/20,202004,IA,19,0,0,0,0,0,0,746.25,599.7405,570.7306,579.2154,554.6304,536.2485,518.7835,652.9389,632.9948,945.0505,927.1883,525.618,506.4473,519.0056,502.2883,685.775,666.2514,975.6527,948.7353,843.0715,815.6247,762.8706,728.9657,684.4064,662.1102,641.4909,621.7745,0,0.008073349,0.011165138,,0,0,0,0,0,0,0,0,2581,9,0,0,0,0,0,241,2.2
2/1/20,202005,IA,19,0,0,0,0,0,0,795.38,746.9076,710.3348,719.6888,697.1451,670.4054,649.757,813.3578,788.7942,1187.4415,1164.2165,657.4725,637.6106,645.7466,626.3415,843.7366,820.8037,1239.2114,1205.0567,1054.093,1024.6393,943.3371,913.6164,845.2106,823.03,801.1311,777.8207,0,0.007901242,0.012260107,,0,0,0,0,0,0,0,0,2473,0,0,0,0,0,0,244,2.5
2/8/20,202006,IA,19,0,0,0,0,0,0,786.94,755.9278,728.9048,723.8935,710.6265,679.6368,665.4736,828.8295,811.5336,1193.0028,1177.6872,671.6379,658.7389,656.3311,643.3076,861.4648,844.0696,1227.4067,1208.0421,1053.5873,1036.8761,972.0495,952.826,858.0296,843.3975,809.6875,793.9317,0,0.007463154,0.013253252,,0,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,242,2.7
2/15/20,202007,IA,19,443,607,203,4,100,-16,802.93,776.2076,742.5885,737.5886,712.7684,701.7204,678.3315,852.6399,827.217,1262.0921,1238.0186,675.9826,652.4759,673.8421,653.4827,899.5916,874.1741,1293.0007,1259.6091,1104.4264,1072.8601,980.6577,941.498,874.7687,847.0787,840.6241,815.7962,0,0.007588322,0.013719573,,0,0,0,0,0,0,0,0,2405,0,0,0,0,0,0,244,2.9
2/22/20,202008,IA,19,566,2358,530,-163,-150,41,846.82,846.0246,805.7693,783.4502,750.7079,775.3611,745.8229,954.8124,925.6534,1348.7871,1322.3122,725.6049,694.7995,761.9884,737.4299,991.5043,961.3749,1380.4362,1341.4794,1177.07,1135.8914,1038.5633,980.2549,950.3211,912.7425,923.7668,894.2656,9.707957456,0.007416216,0.013169137,,0,0,0,0,0,0,0,0,2588,68,0,0,0,0,0,244,2.8
