date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,D57,E11,E78,I10,I21,I51,J45,R06,R10,R11,R51,R52,R91,R93,Z20,Z21,Z85,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
1/4/20,202001,X,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931810506,0.836067792,0.862037667,0.793354085,0.697881276,0.775931299,0.856365393,0.852450152,0.79632113,0.858590219,0.812860391,0.876956024,0.752340518,0.810685559,0.894302695,0.751007003,0.062372627,0.763254593,0.700592525,,0,0,0,0,0,0,0,0,178831.6667,2037,0,0,0,0,0,3464,2.4
1/11/20,202002,X,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021730859,0.993547394,0.987519855,1.003696548,1.050511089,1.017112054,0.915924928,1.00929368,0.969776834,1.006402036,1.017791533,0.959297656,0.916412657,0.862834922,1.015793114,0.991758072,0.067763271,1.049868766,1.064402917,,0,0,0,0,0,0,0,0,180455.3333,2226,0,0,0,0,0,3469,1.9
1/18/20,202003,X,US,0,0,0,0,0,0,657.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002359912,0.988302906,0.997277059,0.994692977,1.042165483,1.006556239,0.909261991,0.992835417,0.948367143,0.972052587,1.037804846,0.971137232,0.933249873,0.85601662,0.986538067,1.006692694,0.074907987,1.057217848,1.0627165,,0,0,0,0,0,0,0,0,176893,355.3333333,0,0,0,0,0,3464,1.9
1/25/20,202004,X,US,0,0,0,0,0,0,753.08,49045.5918,46191.3033,42550.8853,40359.2583,45068.2625,42900.6191,52665.4416,50203.8752,69195.1615,66303.4332,38904.929,37060.4864,44895.8485,42749.2225,54427.5381,52001.2105,72496.8004,69436.0018,60021.3272,57424.8382,48372.2462,46046.3904,53360.7375,50933.1209,52433.6723,49956.975,0,0.98077441,0.974866721,0.968913093,0.956536856,0.987989521,0.967214297,0.908397335,0.951774248,0.940166038,0.939004494,1.006172573,0.943260081,0.929457871,0.867043094,0.967696485,0.962818368,0.08173163,0.985301837,0.99443938,,0,0,0,0,0,0,0,0,175814.6667,184.6666667,0,0,0,0,0,3484,2
2/1/20,202005,X,US,0,0,0,0,0,0,745.04,56011.9471,53042.8844,49417.947,47480.1203,51648.8781,49510.699,60022.6895,57411.644,77714.1906,74567.1304,45094.7356,43455.0678,51382.3204,49277.1354,62038.4764,59497.7846,81166.9626,77800.9888,68324.0691,65815.8023,55521.9401,53446.3227,61150.5083,58905.7532,59099.6018,56495.1089,0,0.998572082,1.027093912,1.007261175,0.991872185,1.022071868,1.004439214,0.925232694,0.97979047,0.99826366,0.974721954,1.048749492,1.02504198,1.034490892,0.984978426,0.989509683,1.010410857,0.102780491,1.056692913,1.022060164,,2,0,2,0,0,0,0,0,174444.6667,211.3333333,0,0,0,0,0,3501,2.3
2/8/20,202006,X,US,0,0,0,0,0,0,742.53,56092.5985,54571.3671,50298.9615,49237.293,52088.9736,50879.3448,59906.8007,58364.4413,77264.0392,75535.2449,45915.2945,44956.782,51715.2887,50522.3167,61992.8529,60558.8484,81188.2349,79380.3689,68205.4898,67008.7524,56587.8596,55527.7831,61473.6103,60291.9594,59232.7066,57709.8903,0,1.001162855,1.047166438,1.033129113,1.031317342,1.040576075,1.030616823,0.993438787,0.996485299,1.024704086,0.986316718,1.032989548,1.026830693,1.019322883,1.026580728,1.002766677,1.008613745,0.107329586,1.019422572,1.014220602,,9,0,9,0,0,0,0,0,176420.6667,624,0,0,0,0,0,3498,2.3
2/15/20,202007,X,US,6,2,15,3,2,-1,806.55,61794.167,59290.6352,54080.211,51830.6817,57037.2895,54781.5315,66578.4074,63996.1049,88539.0795,86209.0418,49765.1778,47678.8946,56811.2584,54622.4119,68835.7438,66422.983,92155.5006,89668.1997,76946.8708,74943.7042,61677.5854,59306.0884,67812.2041,65370.4341,66345.31,63883.7674,0,1.007810797,1.013379838,0.990469707,0.992282184,1.029255797,1.011669564,0.935608565,0.994119635,0.985124838,0.979317963,1.01734199,0.978742304,0.967904057,0.956906195,1.003663285,1.03637603,0.096105555,1.013648294,1.021877849,,15,0,15,0,0,0,0,0,174040.6667,505.6666667,0,0,0,0,0,3522,2.1
2/22/20,202008,X,US,25,1,89,1,-19,5,818.42,63016.9916,59812.082,54659.3758,51191.2325,57444.4905,54444.5165,67223.4546,64085.8005,91133.8361,88794.0004,49482.7821,46413.8895,57215.5022,54278.3525,69797.5634,66807.9712,95903.9001,93332.5547,79259.3599,76715.1492,62639.8239,58915.3815,68796.2929,65190.3435,67646.8741,64666.5695,6.542166732,0.992501293,0.982818095,0.96074427,0.973386163,0.991129452,0.983359148,0.941864605,0.983676918,0.949591883,0.951151541,0.994501742,0.937735757,0.925466289,0.9034784,0.976803463,0.980231766,0.08575687,0.937532808,0.976709207,,78,0,78,0,0,0,0,0,173954,671.3333333,0,0,0,0,0,3520,1.9
2/29/20,202009,X,US,48,20,89,27,17,-5,825.4,64797.0394,61966.3351,59108.8817,55434.8242,60894.147,57912.4256,69471.9269,66458.6741,89493.9658,86730.6264,54019.6881,50775.9643,60349.0685,57412.6648,71930.3723,68962.5162,93268.4199,90157.965,79193.4169,76483.0176,65580.783,61820.7528,71597.3584,67906.9911,68903.4377,65976.3048,5.505270381,0.990868166,0.988542266,0.955525301,0.987381879,1.013531839,1.005983582,0.958903413,0.983676918,0.960645546,0.963124016,1.014627441,0.930374048,0.91888018,0.891386566,0.99628548,1.031976204,0.078869012,1.006299213,1.006608933,,193,17,210,0,0,5,0,0,174760,1077.333333,1,1,0,0,0,3526,1.8
3/7/20,202010,X,US,62,49,127,25,21,-7,831.89,63330.9062,59993.5285,58719.305,54335.6436,59788.151,56169.8783,67989.478,64377.9617,86560.9322,83079.749,53391.5823,49480.4037,59407.5225,55866.5774,70450.2946,66886.6755,89819.9396,85876.6601,76601.0221,73210.3111,64143.4142,59615.7297,70034.5648,65713.7858,67362.528,63817.2175,5.068340395,0.992060947,1.026185115,0.950987066,1.063349722,1.067134254,1.057231815,1.026855196,1.025515377,1.018262575,0.995553171,1.01230192,0.947190382,0.920857827,0.899962712,1.013308228,1.021689285,0.077692872,1.011023622,1.023974476,0.1,972,2850,3822,0,0,22,0,2,175389.6667,2018.666667,17,16,0,0,0,3538,2.2
3/14/20,202011,X,US,32,97,141,-27,-12,7,761.97,42766.5493,38533.297,39680.849,35099.3339,40981.7743,36810.6288,46862.0824,42356.6412,59274.1306,54469.1269,36388.0213,32267.28,40917.8924,36797.2445,48550.5352,44012.8148,60622.9677,55274.6516,51189.5279,46851.4266,42961.2994,38236.9056,47762.1929,42910.9938,46268.5847,41844.4673,5.10483724,0.969804238,0.974873222,0.945541184,0.973418963,0.981452048,0.980692012,0.922689589,0.965292328,1.008549924,0.968561145,0.956238707,0.898505756,0.874174468,0.82762478,0.989817092,0.990704592,0.082586698,1.028871391,0.982041933,0.7,4224,23822,28046,0,0,37,0,20,172584.3333,903,58,41,0,0,0,3548,3.4
3/21/20,202012,X,US,-159,65,15,-200,-178,78,516.98,28802.1464,25742.9452,27900.346,24437.1387,29051.8411,26064.7574,31958.0194,28853.9531,34213.6159,30970.4982,27558.6042,24382.647,29460.4604,26471.6825,32593.2533,29406.6999,32713.1518,29251.4305,30649.8574,27546.608,28701.7879,25121.5379,32237.5127,28664.4671,29919.184,26973.5326,4.891688871,0.883308323,0.789948374,0.784206943,0.794580801,0.724439454,0.780778587,0.800061035,0.776613721,0.883502446,0.854187827,0.706889248,0.66296756,0.680800494,0.686038459,0.864266318,0.761603768,0.171209566,0.804724409,0.680218778,3,27415,150573,177988,0,0,264,0,1994,174559.6667,3187.666667,456,398,0,0,0,3544,6
3/28/20,202013,X,US,-291,-99,-81,-330,-290,122,384.53,18950.1368,16558.7482,18788.9965,15984.8744,19455.2604,16996.7058,21064.3317,18533.7201,20849.2272,18337.7681,19211.831,16541.2858,19959.9344,17445.9644,21224.1568,18625.7318,19259.8847,16790.5443,18706.4044,16262.5901,18426.7162,15590.7494,21306.9453,18388.1309,19445.8697,17083.5545,2.880773413,0.805969894,0.663797959,0.69457681,0.684635544,0.568196289,0.667618088,0.717206653,0.64711051,0.757974373,0.769571124,0.577809861,0.550436835,0.611510269,0.58791882,0.792038119,0.614984198,0.263621093,0.709186352,0.507201459,7.7,100630,467863,568493,1139,5265,1934,5804,16244,182970.6667,12590,2934,2478,0,0,0,3563,6.9
4/4/20,202014,X,US,-294,-105,-111,-350,-321,129,374.43,17988.7555,15381.7373,18090.0483,15023.8402,18525.5421,15874.6144,19832.0669,17181.4995,19339.0679,16856.8068,18500.265,15608.2087,19004.622,16301.6737,20019.8065,17283.343,17840.4326,15373.6112,17554.3662,15021.2204,17875.9845,14769.7516,20149.0005,17043.0805,18277.0216,15831.3056,1.546892241,0.807632948,0.668824278,0.673474019,0.744685597,0.607610687,0.708957563,0.743298917,0.614396756,0.727208601,0.759541161,0.551252237,0.527147064,0.594836345,0.616736803,0.808087406,0.574704096,0.399367317,0.656167979,0.496080219,9.5,185208,722650,907858,3793,27571,6790,53625,34138.5,200713.6667,31765,11031,8097,0,0,0,3558,6.9
4/11/20,202015,X,US,-306,-98,-96,-365,-338,135,385.68,17456.4964,14593.6271,17255.5851,13864.7375,17946.3831,14999.5927,19397.305,16499.8827,19226.2503,16493.0957,17841.3311,14626.4805,18448.1348,15446.964,19595.117,16575.3195,17605.3646,14905.6229,16918.3159,14175.0747,16949.0698,13587.2261,19380.8779,15978.6313,17945.4372,15224.5727,0.921628993,0.816751957,0.62342318,0.635125936,0.681598273,0.561896985,0.660243447,0.689029042,0.593409936,0.658266606,0.722842923,0.538232777,0.490959091,0.568419334,0.530762265,0.78459627,0.554626015,0.449424266,0.639895013,0.468231541,9.2,215089,824742,1039831,29529,70853,12448,155995,52020.25,213960.3333,46520.33333,24777,13746,0.127053498,0.373985197,0.13056557,3553,6.1
4/18/20,202016,X,US,-310,-135,-154,-358,-325,131,414.62,15019.5666,11000.6536,15363.9486,10737.9969,15911.6995,11591.4865,16966.6787,12629.3375,16335.2526,12448.6037,15986.8696,11399.4282,16388.6742,11942.142,17011.9367,12602.8562,14945.5386,11230.5057,14732.1931,10907.5182,14844.0392,10383.2332,17008.8854,12268.7531,15749.2851,11693.4431,0.566402947,0.823912923,0.6261999,0.65532108,0.703328206,0.600159427,0.687936115,0.71303596,0.614126394,0.637004194,0.695723935,0.57270063,0.487771045,0.576039626,0.518350823,0.769558869,0.58641631,0.458914503,0.674540682,0.496627165,10.1,199756,830414,1030170,41926,100729,14030,317380,42383.375,207500.3333,41925.66667,40442,15665,0.048809678,2.490342381,0.050641239,3552,5
4/25/20,202017,X,US,-281,-104,-60,-338,-312,124,466.65,20754.789,16469.9714,20657.9191,15309.1479,21607.2196,16770.8668,23177.3683,18340.7249,22566.4154,18122.3298,21486.2316,16275.7594,22201.0355,17249.8067,23293.9243,18344.8364,20639.64,16327.9508,19883.9266,15547.5625,19735.7805,14632.911,23005.9236,17638.9772,21579.621,17008.2477,0.487900747,0.829962335,0.653426496,0.674381666,0.728367647,0.644337188,0.714152052,0.737551498,0.652855694,0.628392258,0.711175156,0.625850458,0.513299749,0.621162639,0.526980238,0.766664105,0.633017289,0.574666338,0.70183727,0.546171376,9.7,210448,1270304,1480752,38075,102615,13335,613274,37308.8125,200598.6667,36849.66667,54517,14075,0.043848702,2.486751767,0.047387981,3542,4.3
5/2/20,202018,X,US,-245,-70,12,-312,-298,107,516.84,23941.2249,18715.7621,23935.7823,17144.3984,24830.6907,18664.6629,26475.3373,20338.9363,25790.2976,20147.0631,24832.0399,18176.0342,25518.6488,19198.0858,26644.0324,20361.6112,23639.7583,18161.2211,22713.3311,17236.4602,22749.6672,16308.6633,26272.3739,19577.8226,24795.9301,18940.1203,0.388695513,0.828440363,0.711490074,0.688223281,0.805247328,0.736406188,0.784534672,0.780835156,0.678337276,0.637639818,0.722525519,0.67179895,0.531478913,0.670494956,0.57225803,0.755149093,0.677883126,0.845303718,0.697637795,0.608568824,9.3,193654,1428371,1622025,33808,94012,12570,1017337,40953.8438,188950.6667,27423.33333,67681,13164,0.047181927,0.865922766,0.052089368,3553,3.8
5/9/20,202019,X,US,-211,-25,66,-290,-277,102,583.14,30838.6687,24700.5151,30265.0085,21647.0846,31818.7178,24051.5986,34430.3944,26714.0776,34476.3347,27366.4999,31441.6265,23012.0965,32720.4398,24758.2604,34701.9621,26793.3454,31631.1438,24629.2919,29768.1045,22899.9439,28953.0855,20840.0567,33630.2386,25269.2813,32302.875,24870.9445,0.331303841,0.820304651,0.725223413,0.704107102,0.787053224,0.758745389,0.778363961,0.732567011,0.695201081,0.616617703,0.72239221,0.712266475,0.532221168,0.668952754,0.528791349,0.767675991,0.731176799,0.995292058,0.741207349,0.692980857,8.1,175700,1699677,1875377,39589,85938,12546,1350209,35437.0781,183729,23742,79976,12295,0.033017005,0.843409852,0.037344943,3553,3.1
5/16/20,202020,X,US,-202,-36,101,-278,-263,97,470.21,31269.7136,25265.2053,30757.7332,21664.8396,32246.7663,24079.4374,34861.0395,26807.0838,35160.2827,27789.052,31711.999,22866.8428,33044.2581,24711.0988,35191.106,26916.2794,32573.6153,25216.9653,30497.4083,23290.8389,29312.5116,20777.4182,34275.2648,25504.435,32775.4453,24979.4513,0.190475405,0.811433604,0.749793209,0.732244157,0.801845978,0.807851772,0.800201557,0.754895478,0.729638391,0.617679661,0.728321314,0.754782879,0.549962279,0.671982727,0.524902786,0.761566247,0.769845696,1.081799225,0.779002625,0.756153145,7.6,159712,2200854,2360566,42468,76164,9436,1695557,25314.4609,177049.3333,19107.66667,89892,9916,0.034178828,0.496582905,0.039645719,3552,2.8
5/23/20,202021,X,US,-175,-26,162,-263,-250,90,729.13,37270.5115,30227.798,36319.6702,25077.959,38366.7536,28159.721,41753.2979,31634.0442,43313.0381,34025.5886,37288.6646,26369.8525,39178.3843,28798.3252,42335.6358,31911.8326,40395.2523,30972.2045,37167.034,28087.801,34943.1887,24293.1191,40869.8482,30011.0322,39467.2097,29638.885,0.293713477,0.805888665,0.768428371,0.732244157,0.816005694,0.846726646,0.816819864,0.742841158,0.749543765,0.609176246,0.734456732,0.791135356,0.561923536,0.663001669,0.51126618,0.760285378,0.820102869,1.103480092,0.803674541,0.823564266,7.3,155993,2639279,2795272,34871,65677,8190,2149031,24879.7695,168899.3333,12957.33333,98146,8254,0.039030825,0,0.045250727,3573,2.4
5/30/20,202022,X,US,-164,-25,280,-254,-260,87,765.8,36973.3834,30044.9082,36008.8899,24428.4843,37910.5206,27394.043,41408.7475,30947.8805,43288.6614,33716.0416,36710.8343,25498.5091,38785.8578,28054.5878,42026.2977,31264.7287,40589.4013,30800.8894,37297.9249,27874.7966,34597.4308,23672.1232,40690.7483,29483.8572,39210.8643,29047.3176,0.329334972,0.777689424,0.689207682,0.682323576,0.727882209,0.734826502,0.724311065,0.703829917,0.677053058,0.527374484,0.657781474,0.725389676,0.522340659,0.580539226,0.443509295,0.686046214,0.732230278,0.929424806,0.677690289,0.696171376,5.9,144802,2621109,2765911,29173,58611,6525,2979525,19552.1152,162310,8226,104773,6627,0.038251878,0,0.046501773,3594,2
6/6/20,202023,X,US,-134,-5,268,-231,-213,74,808.97,41401.964,33114.2104,40150.9873,26324.6655,42328.4613,29568.6892,46566.2173,33727.2104,49668.5223,37734.3341,40833.3763,27383.8233,43240.396,30257.1041,47304.5511,34152.9721,46771.2224,34575.7746,42273.5974,30718.535,39035.3109,25902.7614,45543.4755,32062.4658,44161.1375,31700.1825,0.282301903,0.748476959,0.726469096,0.708191514,0.758648513,0.854163325,0.774240385,0.641930726,0.704359581,0.562287318,0.686068508,0.774182393,0.535871602,0.606448218,0.445693283,0.693616149,0.815579104,0.942267721,0.750656168,0.814083865,4.7,149645,3023843,3173488,25884,50582,5702,3889967,19952.9424,160168.3333,6175.666667,110818,6045,0.035381589,0,0.043254569,3600,1.8
6/13/20,202024,X,US,-115,-5,348,-212,-205,66,876.77,43738.8903,35295.1867,42232.1507,27306.0754,44583.3987,30790.8482,49248.6279,35326.4471,53739.9367,40730.875,42639.6318,28216.8933,45452.4821,31435.0434,50326.9724,35975.6214,50857.3666,37421.4186,45792.5389,33027.7828,41729.1532,27273.1145,48443.6964,33816.4188,46903.2915,33368.238,0.297390549,0.692399116,0.704830617,0.661674609,0.699874376,0.826088647,0.725817106,0.566095316,0.678877999,0.54191633,0.666687827,0.761586541,0.513713465,0.595743523,0.423906674,0.670304334,0.803247196,0.964060118,0.774278215,0.795761167,3.8,144663,3126120,3270783,20994,43580,5250,4332191,16558.0288,154900.6667,4355.333333,116084,5266,0.036998182,0,0.045925485,3603,1.9
6/20/20,202025,X,US,-100,4,416,-196,-203,59,920.96,46033.1724,37060.727,44193.8265,27749.2946,46851.6753,31641.9146,51873.3967,36533.0624,57331.9243,42998.7404,44633.5546,28768.8888,47849.6633,32362.1095,53099.2086,37241.2619,54436.3488,39516.4014,48778.482,34533.2895,44227.6934,28082.0924,51041.9836,34905.641,49630.3341,34674.6886,0.215160842,0.579662002,0.667724763,0.600635353,0.606745627,0.746253712,0.641377351,0.43354865,0.598513011,0.496507941,0.600848738,0.679812921,0.470638339,0.584421946,0.400308954,0.60389128,0.698766809,1.056954945,0.662992126,0.706153145,3.6,177758,3341173,3518931,17868,38656,4218,4766419,16258.4856,140351.6667,1443,120349,4265,0.019656486,0,0.024824058,3606,2.3
6/27/20,202026,X,US,-107,-7,396,-192,-209,61,938.82,43987.6334,35468.0041,42482.1713,26167.4383,44806.3596,29682.3436,49410.6882,34178.4016,54675.18,40593.4806,42611.666,26915.4416,45596.3011,30285.754,50579.848,34856.453,52328.3881,37499.5814,46636.9739,32536.8437,42386.5401,26391.8948,48990.659,33002.9486,47386.5176,32553.7628,0.261344529,0.385088946,0.506822602,0.413660086,0.406636731,0.514545269,0.433331755,0.250648492,0.379587699,0.361251715,0.422997816,0.450182843,0.323209462,0.440325858,0.292707612,0.386079516,0.455598934,0.850660565,0.42152231,0.445168642,3.7,253282,3573373,3826655,15609,37077,5653,5224806,20353.7572,80792,117.6666667,126120,5771,0,0,0,3615,3
7/4/20,202027,X,US,-96,18,449,-194,-246,63,934.52,36532.6842,28345.4708,35234.2483,20613.2186,37204.2049,23432.6643,41277.7521,27180.7824,45577.7263,32622.3663,35623.5185,21371.8735,37938.4666,23945.3841,42181.0097,27730.9327,43602.6394,30016.7306,38727.5754,25969.5711,35358.3239,21015.2326,40750.6704,26319.3295,39531.0462,25866.6132,0.345472847,0.095136101,0.082247123,0.054004992,0.053034155,0.062759737,0.057497853,0.041503484,0.039743156,0.05813638,0.056628028,0.045689141,0.033961208,0.053469047,0.039098706,0.038989651,0.038606928,0.108762585,0.045669291,0.043846855,3,339308,4173324,4512632,14366,38394,3498,5866633,23403.1214,,,129689,3569,0,0,0,3612,3.2
7/11/20,202028,X,US,-48,-12,152,-82,-99,25,802.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477063459,,,,,,,,,,,,,,,,,,,,,392433,4202046,4594479,14948,40681,4748,6664474,32177.4393,,,134777,5088,0,0,0,,
1/4/20,202001,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019815568,0.014585306,0.019287497,0.018495862,0.015184434,0.019229078,0.015818117,0.019702602,0.0099607,0.018047585,0.015673493,0.017972305,0.018778576,0.017898045,0.017150835,0.010348888,0.000811131,0.003149606,0.016226071,,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,884,2.6
1/11/20,202002,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02269278,0.017062225,0.023371908,0.022727049,0.022912748,0.025417825,0.016784497,0.022980737,0.012603967,0.021577116,0.019702091,0.020722299,0.022806445,0.016459809,0.021134338,0.016112041,0.000882105,0.006299213,0.022698268,,0,0,0,0,0,0,0,0,1123,30,0,0,0,0,0,885,2
1/18/20,202003,AL,1,0,0,0,0,0,0,668.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022209682,0.016978906,0.02359882,0.02233345,0.021848282,0.025007496,0.015462082,0.027543089,0.012100119,0.021650119,0.020523372,0.022121632,0.023368895,0.016513077,0.022261502,0.017475367,0.00094632,0.002099738,0.022743847,,0,0,0,0,0,0,0,0,1040.666667,0,0,0,0,0,0,884,2
1/25/20,202004,AL,1,0,0,0,0,0,0,751.43,974.4922,923.034,848.8848,814.1344,972.4713,932.8959,1178.8098,1132.9741,1493.5867,1439.6233,830.4583,797.8038,965.5291,926.2812,1173.1851,1125.4198,1449.9055,1394.9145,1414.8986,1360.3822,945.6547,908.5251,1087.2303,1044.1998,1064.9379,1022.3932,0,0.0215513,0.016830811,0.018152939,0.021277294,0.020667162,0.024144003,0.015462082,0.022879351,0.012735743,0.020269412,0.019710736,0.020478937,0.024511938,0.018856869,0.02110872,0.015926132,0.001236975,0.004724409,0.022242479,,0,0,0,0,0,0,0,0,1054.666667,0,0,0,0,0,0,888,2.2
2/1/20,202005,AL,1,0,0,0,0,0,0,743.38,1124.3102,1080.5969,999.439,973.0839,1127.8825,1096.1108,1371.1259,1332.2316,1659.1327,1613.5859,971.3984,946.7019,1132.397,1101.59,1355.8587,1314.9588,1632.9609,1585.9842,1590.5744,1546.2061,1097.8941,1070.5052,1255.5277,1220.6421,1231.6217,1196.88,0,0.022295186,0.018508017,0.022918085,0.023337127,0.022188522,0.025501243,0.016886221,0.024400135,0.01323184,0.021513636,0.021301427,0.024056363,0.028340228,0.020881053,0.022709806,0.01412902,0.001699996,0.006299213,0.02420237,,0,0,0,0,0,0,0,0,1025.666667,0,0,0,0,0,0,890,2.5
2/8/20,202006,AL,1,0,0,0,0,0,0,741.91,1156.6824,1131.5067,1028.3226,1013.4645,1168.2974,1151.1502,1398.2633,1380.1286,1710.7296,1687.6599,1012.9119,998.836,1161.5865,1145.669,1374.2815,1355.3624,1683.1343,1657.4252,1625.5918,1605.1604,1127.164,1110.9175,1295.8212,1278.9929,1267.5963,1249.8269,0,0.022778284,0.018876448,0.02496029,0.022832009,0.0218337,0.025323134,0.018310361,0.024264954,0.012960537,0.021707252,0.020644403,0.02504198,0.028358371,0.022425824,0.023388667,0.015244469,0.001767591,0.007349081,0.022379216,,0,0,0,0,0,0,0,0,1117.333333,2,0,0,0,0,0,892,2.5
2/15/20,202007,AL,1,299,15,694,121,40,-19,817.08,1295.817,1253.3075,1153.4589,1121.9884,1312.3173,1281.8274,1583.039,1546.4131,1937.5262,1896.2934,1138.4252,1109.8299,1308.0261,1276.8407,1554.6314,1519.0361,1895.6407,1846.7114,1843.675,1807.8726,1262.0433,1224.6224,1446.7217,1412.0672,1430.6784,1397.7121,0,0.023381087,0.017983785,0.023371908,0.022828729,0.021789955,0.025007496,0.016784497,0.026360257,0.012503198,0.021589813,0.019892283,0.023496629,0.026108571,0.020082033,0.023414284,0.016235979,0.001429619,0.005774278,0.020920693,,0,0,0,0,0,0,0,0,1091.333333,0,0,0,0,0,0,894,2.2
2/22/20,202008,AL,1,-432,-1464,382,628,-789,317,839.26,1243.4066,1206.657,1088.9345,1055.2993,1238.6242,1213.259,1513.0096,1493.3833,1924.561,1910.9838,1066.125,1038.1245,1238.4999,1211.123,1491.9506,1468.7717,1872.9354,1849.1302,1786.3384,1768.6113,1201.6599,1158.877,1401.4841,1373.6476,1369.7101,1347.1676,4.921828769,0.022679954,0.017511085,0.02496029,0.022622089,0.020905331,0.024258985,0.018259498,0.024535316,0.012410179,0.021618379,0.019641576,0.021975615,0.026108571,0.019975497,0.021851624,0.016669765,0.001277532,0.005249344,0.022151322,,0,0,0,0,0,0,0,0,1096.333333,0,0,0,0,0,0,893,2.1
2/29/20,202009,AL,1,4477,1164,1658,1347,708,-154,870.21,1393.2055,1349.6859,1266.5334,1226.7689,1406.9911,1374.7806,1664.0622,1636.3702,2010.3755,1983.2807,1247.6906,1213.8969,1403.4517,1370.5055,1651.6633,1619.6803,1960.3566,1921.8328,1939.0544,1909.0693,1390.5757,1338.3587,1575.0651,1542.5884,1515.3809,1486.1173,4.069735147,0.022119902,0.017220193,0.023825732,0.022041531,0.020890749,0.024315349,0.017496567,0.024028388,0.012650476,0.020818521,0.019650221,0.021926943,0.024657087,0.021520268,0.021941285,0.016421888,0.001199799,0.006299213,0.020556062,,0,0,0,0,0,0,0,0,1161,69,0,0,0,0,0,896,2
3/7/20,202010,AL,1,5670,2472,2012,1380,976,-102,882.18,1332.6397,1287.4606,1212.9394,1162.0288,1338.7747,1299.4986,1599.5052,1567.2685,1903.0258,1882.5979,1183.517,1141.7014,1345.9412,1304.5406,1578.7414,1541.3891,1879.6444,1839.362,1861.1488,1818.7256,1327.9008,1263.7821,1509.1646,1470.5984,1448.2675,1413.3591,3.961472391,0.022726981,0.018358959,0.02496029,0.024550723,0.023330757,0.02645041,0.021514674,0.026394052,0.013425628,0.022205576,0.020203505,0.022888224,0.027160897,0.019922229,0.022223076,0.016731735,0.001247115,0.004199475,0.023518687,,0,0,0,0,0,0,0,0,1055.333333,0,0,0,0,0,0,898,2.5
3/14/20,202011,AL,1,4411,6314,3375,1483,683,-166,881.32,967.3179,898.7147,869.0249,801.2416,990.6091,926.0577,1193.7158,1132.042,1384.7734,1323.229,866.8558,808.1316,1000.414,936.6061,1171.0974,1103.8627,1336.7377,1251.9084,1315.5214,1222.0726,950.2331,868.1745,1094.6074,1034.564,1068.7799,1007.1819,4.376593346,0.022513221,0.017700117,0.020875879,0.022707369,0.021318479,0.024917314,0.018615533,0.027205137,0.01343338,0.021612031,0.01949461,0.021014334,0.02380434,0.017471901,0.023030024,0.016050071,0.001057851,0.009973753,0.022926162,,6,22,28,0,0,0,0,0,1085.666667,13.66666667,0,0,0,0,0,899,3.6
3/21/20,202012,AL,1,-5045,6519,1730,-313,-6294,1568,649.91,709.782,655.4907,671.8379,615.0345,744.098,697.4574,842.5861,796.7904,852.7708,813.0184,671.9299,624.3609,750.2072,702.888,842.4905,787.8928,825.934,774.2235,879.5303,814.4484,722.3409,653.308,789.8005,738.8029,761.8943,717.977,4.656546484,0.020268739,0.014581454,0.019514409,0.01916826,0.015505232,0.019955044,0.014597426,0.021865495,0.011301712,0.019180717,0.015111564,0.016074079,0.016147761,0.012358174,0.020007173,0.013695235,0.001558048,0.008923885,0.018049225,,118,6,124,0,0,0,0,0,1052,0,0,0,0,0,0,897,5.6
