date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
1/4/20,202001,X,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,179105,1197.666667,0,0,0,0,0,3544,2.4
1/11/20,202002,X,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,180784,1355.333333,0,0,0,0,0,3548,1.9
1/18/20,202003,X,US,,,,,,,657.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,176736,204.3333333,0,0,0,0,0,3546,1.8
1/25/20,202004,X,US,,,,,,,753.08,,49045.5918,46191.3033,42167.9386,39816.5744,44488.7691,42146.8819,51773.8674,49150.354,67885.2352,64816.8233,38472.008,36463.2775,44192.6949,41872.272,53457.238,50868.5188,71129.3378,67910.1615,60510.8574,57662.6579,49455.0333,46845.6628,53114.4416,50469.8548,51342.6037,48717.3603,0,0,0,,2,0,2,0,0,0,0,0,176013,77,0,0,0,0,0,3572,2
2/1/20,202005,X,US,,,,,,,745.04,,56011.9471,53042.8844,48913.5579,46742.4102,51059.4685,48664.5539,59130.1127,56242.2719,76402.7747,72937.2189,44631.0025,42758.8957,50624.6893,48268.4241,61072.0932,58266.8122,79759.2904,76068.5658,68943.3838,66066.0542,56833.0613,54403.2098,60944.9472,58387.3549,58000.9992,55149.1961,0,0,0,,0,0,6,0,0,0,0,0,175025,179.3333333,0,0,0,0,0,3572,2.3
2/8/20,202006,X,US,,,,,,,742.53,,56092.5985,54571.3671,49769.0019,48604.6758,51484.6557,50159.273,58912.0292,57293.8722,75874.7256,74042.3703,45383.9556,44313.7987,50940.379,49656.8994,60986.2207,59456.5482,79658.5509,77768.0315,68856.372,67493.4843,57829.0264,56594.0254,61164.2707,59858.6473,58066.844,56466.9916,0,0,0,,3,0,10,0,0,0,0,0,176733.3333,713,0,0,0,0,0,3586,2.2
2/15/20,202007,X,US,6,2,15,3,2,-1,806.55,,61794.167,59290.6352,53365.1105,51112.7219,56193.6103,53906.3745,65307.8953,62712.6178,86561.4154,84167.1328,48986.5768,46893.5447,55800.0535,53575.2634,67521.7356,65082.8974,90029.788,87504.9283,77310.2833,75183.964,62720.8892,60280.644,67301.6307,64844.2038,64774.1846,62302.3188,0,0,0,,2,0,8,0,0,0,0,0,174974,424,0,0,0,0,0,3599,2.1
2/22/20,202008,X,US,25,1,89,1,-19,5,818.42,,63016.9916,59812.082,54047.8875,50724.0638,56649.4623,53754.2844,65960.2921,62961.5374,89132.5642,86878.5871,48843.6204,45893.645,56240.2009,53385.8768,68456.1209,65596.9213,93688.2978,91274.6076,79579.2506,77069.2075,63807.7369,60192.6462,68383.2554,64943.7919,66076.7064,63236.6242,0,0,6.542166732,,0,0,12,0,0,0,0,0,175255,813.6666667,0,0,0,0,0,3594,1.9
2/29/20,202009,X,US,48,20,89,27,17,-5,825.4,,64797.0394,61966.3351,58359.3273,55018.738,59986.614,57283.4445,68181.4881,65482.3541,87582.6435,85159.217,53240.2491,50280.3134,59276.7117,56601.6711,70560.7596,67923.7009,91247.2248,88564.3922,79546.7255,77077.3779,66905.1845,63370.7811,71083.3111,67774.4588,67337.8148,64739.7245,0,0,5.505270381,,11,0,6514,0,0,5,0,0,176473,2824.333333,1,1,0,0,0,3610,1.8
3/7/20,202010,X,US,62,49,127,25,21,-7,831.89,,63330.9062,59993.5285,57873.3554,53971.9601,58860.6613,55666.1579,66662.6889,63520.4491,84775.9526,81744.1606,52595.4201,49087.0395,58311.128,55190.2701,69089.1686,65990.6516,87887.1805,84494.1507,76951.5224,73922.7453,65391.9459,61231.0369,69573.6137,65747.2806,65806.0638,62725.4493,0,0,5.068340395,0.1,556,1362,6482,0,0,22,0,2,177601,4254.333333,17,16,0,0,0,3622,2.2
3/14/20,202011,X,US,32,97,141,-27,-12,7,761.97,,42766.5493,38533.297,39015.5338,34756.2144,40177.1606,36298.5617,45808.2192,41594.0054,57852.1484,53300.2253,35731.2664,31897.6688,40032.0903,36194.3991,47414.3007,43171.9662,59141.8308,54115.6389,51401.4498,47200.4804,43784.7898,39194.7251,47315.9498,42741.8473,45035.6873,40919.7262,0,0,5.10483724,0.7,3805,6725,38559,0,0,37,0,21,174484.6667,2400.333333,58,41,0,0,0,3626,3.4
3/21/20,202012,X,US,-159,65,15,-200,-178,78,516.98,,28802.1464,25742.9452,27652.9808,24487.262,28652.4546,25915.0856,31415.4093,28548.9729,33627.5063,30576.9894,27232.5273,24330.3394,29001.8203,26259.4329,32032.5703,29104.1005,32208.0479,28959.5909,30945.0324,27947.1947,29506.2099,26069.8294,32196.5079,28866.8822,29367.3698,26660.5298,0,0,4.891688871,2.9,26097,83332,238255,0,0,271,0,1994,175414,4223.333333,466,408,0,0,0,3623,5.9
3/28/20,202013,X,US,-291,-99,-81,-330,-290,122,384.53,,18950.1368,16558.7482,18657.375,16156.5633,19202.1435,17015.8402,20722.3988,18454.1693,20512.1655,18212.7396,18993.3745,16630.1795,19659.8587,17425.7524,20879.5117,18553.5513,19015.8107,16754.4009,18917.4925,16609.9153,19083.6626,16402.6642,21309.3572,18645.4801,19116.3876,17010.0095,0,0,2.880773413,7.7,100569,321223,590023,1108,5265,1997,3138,14252,183060.3333,13068,2898,2432,0,0,0,3642,6.7
4/4/20,202014,X,US,-294,-105,-111,-350,-321,129,374.43,,17988.7555,15381.7373,17953.8981,15285.2651,18280.0295,15980.778,19500.1332,17172.8688,19012.4787,16761.1357,18274.7935,15804.8282,18708.2555,16369.9953,19679.5637,17275.9748,17618.7613,15364.9811,17783.4564,15414.4083,18438.3238,15570.514,20133.331,17352.051,17964.7063,15830.4615,0,0,1.546892241,9.5,185085,537039,921967,3804,27908,6944,9574,30495.5,201292,32803,10989,8091,0,0,0,3640,6.8
4/11/20,202015,X,US,-306,-98,-96,-365,-338,135,385.68,411,17456.4964,14593.6271,17089.4076,14241.942,17649.5168,15204.5451,19005.1969,16571.8929,18839.9579,16444.6246,17563.4421,14940.422,18106.6668,15618.2337,19209.8992,16659.8312,17317.0728,14925.6057,17097.5454,14623.0942,17488.4774,14477.5791,19295.1109,16359.2583,17578.1555,15303.182,0,0,0.921628993,9.2,215575,595399,1074299,29521,71575,12906,18470,45653.25,214443.3333,47219.66667,25599,14610,0.042917298,0.373985197,0.044797247,3629,6
4/18/20,202016,X,US,-310,-135,-154,-358,-325,131,414.62,446,15019.5666,11000.6536,15050.4211,11034.8082,15515.9775,11735.2371,16517.5384,12658.5652,15920.0215,12375.1285,15583.4942,11654.1,15935.0424,12054.5764,16571.4014,12641.8831,14616.0305,11214.6137,14786.3521,11230.2678,15063.3521,10983.4547,16783.4514,12542.5055,15319.2129,11737.0679,0,0,0.566402947,10,199652,604774,1094298,41917,100698,14437,31186,36394.375,208360.3333,43007.33333,40646,15047,0.016487382,2.490342381,0.017341966,3630,4.9
4/25/20,202017,X,US,-281,-104,-60,-338,-312,124,466.65,371,20754.789,16469.9714,20312.7179,16185.062,21160.2235,17425.4852,22627.4391,18812.1748,22067.6108,18380.5939,21021.1235,17104.1124,21686.4411,17871.498,22756.539,18829.7664,20237.1317,16630.769,20017.4519,16377.7267,20175.7288,15986.3857,22782.6676,18501.0433,21067.125,17478.5804,0,0,0.487900747,9.6,210618,459503,1532269,38083,102580,13555,49597,32591.8125,202776.6667,39561.33333,56068,15422,0.014811618,2.486751767,0.016307829,3618,4.2
5/2/20,202018,X,US,-245,-70,12,-312,-298,107,516.84,511,23941.2249,18715.7621,23613.2349,18573.8712,24382.0829,19797.4478,25947.4107,21250.3078,25279.9581,20740.3141,24373.3182,19556.0995,25005.0883,20304.4169,26109.6375,21285.2102,23233.631,18788.5858,22926.6604,18494.4923,23296.0924,18209.6889,26060.2705,20937.1715,24287.8285,19837.352,0,0,0.388695513,9.3,193181,843972,1701850,33815,94028,12759,62289,35660.3438,192109.6667,31210.33333,69621,13553,0.015937545,0.865922766,0.017893032,3628,3.7
5/9/20,202019,X,US,-211,-25,66,-290,-277,102,583.14,468,30838.6687,24700.5151,29784.2098,23904.134,31206.5143,25951.4736,33688.6883,28323.5766,33741.4092,28488.257,30788.2909,25223.5838,32012.8062,26627.9385,33937.2009,28400.121,31025.7982,25774.133,29982.8129,24892.7482,29524.0791,23642.386,33268.3123,27443.163,31578.6805,26433.8404,0,0,0.331303841,8.2,175330,1017876,2001421,39592,85950,12672,37340,32065.8281,187221,27871.33333,81899,12278,0.011152788,0.843409852,0.012848774,3627,3.1
5/16/20,202020,X,US,-202,-36,101,-278,-263,97,470.21,447,31269.7136,25265.2053,30273.3106,24431.6361,31626.9758,26459.0262,34097.2198,28880.5314,34384.4831,29301.7499,31077.8879,25601.662,32327.2165,27061.9394,34408.0115,28995.8447,31879.947,26704.1748,30704.5148,25709.5203,29965.7231,24124.694,33931.9799,28229.4395,32015.4449,26977.1988,0,0,0.190475405,7.6,159204,1339576,2516518,42471,76174,9793,56302,22816.5859,182489.6667,24469.33333,91893,9994,0.011545239,0.496582905,0.013595185,3630,2.7
5/23/20,202021,X,US,-175,-26,162,-263,-250,90,729.13,416,37270.5115,30227.798,35558.9291,28727.0648,37493.4607,31389.5207,40728.6889,34532.8037,42240.6864,36240.5464,36393.4879,30004.7585,38208.0183,32003.5531,41263.3949,34817.1273,39401.9274,33123.434,37265.0887,31354.1872,35575.7599,28652.8182,40292.0402,33674.096,38410.1483,32409.6687,0,0,0.293713477,7.3,156520,1614606,2999921,34872,65686,8151,92911,25419.207,176132.3333,19199.33333,100447,8554,0.013184191,0,0.015505773,3656,2.4
5/30/20,202022,X,US,-164,-25,280,-254,-260,87,765.8,309,36973.3834,30044.9082,35247.8638,28511.1445,37059.2379,31050.4697,40340.4008,34235.4511,42215.8894,36353.5271,35850.4067,29567.4378,37796.8219,31673.1964,40925.4923,34579.4739,39563.2473,33329.3521,37396.3682,31554.8876,35201.4066,28398.5174,40070.4833,33586.0322,38136.5214,32221.5665,0,0,0.329334972,6.1,143492,1565814,3022945,29171,58612,6576,133004,34657.3965,171490.6667,15086,107061,6614,0.012921071,0,0.016055968,3677,2
6/6/20,202023,X,US,-134,-5,268,-231,-213,74,808.97,207,41401.964,33114.2104,39176.8732,31252.8629,41260.3521,33995.9948,45231.2763,37765.4066,48304.4716,41068.7881,39766.3261,32311.3639,42021.4351,34638.2546,45927.8017,38229.1833,45418.7185,37756.0306,42178.2082,35079.5014,39429.5206,31434.4908,44716.7606,37033.6429,42808.5216,35585.3067,0,0,0.282301903,4.8,148076,1789864,3496652,25885,50583,5712,90843,20550.8018,170236.6667,14272,113179,6118,0.013929948,0,0.017453786,3679,1.8
6/13/20,202024,X,US,-115,-5,348,-212,-205,66,876.77,276,43738.8903,35295.1867,41056.4114,32948.4167,43362.5821,35980.9355,47734.8501,40128.9421,52080.1723,44803.1981,41451.8178,33899.7146,44070.5139,36551.0302,48689.4966,40805.6241,49210.8689,41307.7001,45489.4122,38140.7481,42004.7238,33639.9592,47428.1608,39661.1462,45306.6501,37953.6663,0,0,0.297390549,4,144360,1770300,3434398,20995,43575,5257,59713,16411.5991,168461.3333,12891.33333,118393,5214,0.012497586,0,0.015741686,3679,1.9
6/20/20,202025,X,US,-100,4,416,-196,-203,59,920.96,246,46033.1724,37060.727,42877.1822,34083.2071,45461.888,37513.7726,50214.5518,42076.8227,55452.0032,47820.369,43282.9989,35155.4462,46266.9736,38159.33,51291.4055,42825.4823,52554.5094,44089.732,48361.7338,40366.5526,44375.6081,35171.5202,49901.0714,41588.4048,47833.6011,39954.8069,0,0,0.215160842,4,177047,1884415,3818600,17858,38665,4189,63560,16046.2004,168810.3333,13226,122613,4220,0.012149527,0,0.015097166,3687,2.3
6/27/20,202026,X,US,-107,-7,396,-192,-209,61,938.82,467,43987.6334,35468.0041,41244.7382,32821.655,43459.8434,35849.5005,47793.3905,40027.2208,52853.5284,45784.3271,41352.0679,33603.0055,44110.5515,36391.1349,48821.0851,40739.1489,50470.2292,42427.3318,46174.2035,38589.4602,42563.5413,33720.0724,47901.3966,40034.8298,45644.8592,38142.9061,0,0,0.261344529,4.5,255686,1960590,4443487,15603,37127,3783,63478,20203.8998,170211,15030.33333,126578,3965,0.013923115,0,0.016971711,3697,3.1
7/4/20,202027,X,US,-96,18,449,-194,-246,63,934.52,824,41992.111,32761.5036,39462.831,30470.8535,41508.646,33162.0395,45695.5428,37052.6274,50226.329,42610.8994,39803.2434,31361.5067,42205.7079,33711.5468,46611.1152,37725.1629,47996.3266,39356.7897,43992.9465,35964.9597,40779.1946,31497.5501,45847.8236,37516.8583,43567.937,35269.6456,0,0,0.345472847,6,341790,2373952,4990654,14376,38425,3484,122699,22776.0501,173585,19065.33333,130278,3700,0.018730817,0,0.022830459,3699,3.8
7/11/20,202028,X,US,-110,-16,368,-194,-223,62,951.9,905,41302.3947,33236.702,39036.1244,30873.3657,40776.576,33470.7013,44781.7999,37345.9033,49874.7051,43470.2539,38943.1968,31456.9957,41316.8488,33918.1018,45785.9003,38062.2796,47968.384,40367.1774,43506.1015,36271.7224,40409.6122,31802.1698,45368.8648,38067.2581,42912.1186,35721.948,0,0,0.481005561,7.7,388804,2390695,5393868,14943,40722,4627,101139,31580.9749,178566,24240,135531,5253,0.019270552,0,0.022960259,3696,4.2
7/18/20,202029,X,US,-103,-10,422,-197,-215,61,968.02,18477,41929.1522,33247.7742,39231.9909,30581.9145,41131.1435,33293.1658,45598.4073,37483.3327,51142.7673,43867.5679,39109.6671,31153.8121,41731.9682,33792.4753,46650.8266,38219.2232,49063.4725,40660.4817,44346.0992,36339.0161,41051.6666,31828.9144,46000.838,37922.0984,43574.0049,35790.9158,0,0,0.477695922,8.1,458510,2746112,6095169,16030,43756,5161,126814,31103.0125,180912,27027.66667,141070,5539,0.019519639,0,0.022839119,3700,4.1
7/25/20,202030,X,US,-107,-21,399,-202,-216,61,970.53,32622,41599.7603,33123.244,38651.8289,30201.7438,40745.8234,32977.9107,45434.7267,37283.4799,51314.4725,43981.8699,38540.4731,30714.2845,41333.7078,33447.1466,46467.0524,38035.8114,49397.2365,40924.7688,44341.4833,36351.1108,40784.8215,31691.5399,45663.46,37633.1295,43403.9302,35613.9916,0,0,0.430077183,7.6,464577,2856272,6118555,17528,61304,6352,156323,33335.4937,183040.6667,29532,147555,6485,0.016896593,0,0.02035224,3706,3.7
8/1/20,202031,X,US,-102,-19,403,-198,-219,59,981.58,38089,42825.7195,34309.7436,39918.6327,31265.7726,42074.6281,34161.7495,46937.8944,38581.913,52984.1726,45458.5465,39888.9713,31833.128,42703.7704,34620.44,47912.0354,39302.8295,51121.4422,42433.7836,45951.9843,37806.1761,42022.7506,32781.4188,47056.0672,38863.5931,44838.2947,36867.2324,0,0,0.343657975,6.9,435314,2745294,6110376,19126,73121,8018,182113,32894.7531,182971,29865,155574,8019,0.015303407,0,0.01846291,3702,3.3
8/8/20,202032,X,US,-97,-18,406,-197,-218,57,993.77,33246,43227.3845,34187.9689,40316.6179,31084.5021,42414.1936,33977.5845,47089.6109,38368.4001,53399.2613,45506.803,40162.1529,31636.1876,42948.9104,34425.904,48127.6885,39116.4924,51612.681,42479.3693,46377.5128,37741.1853,42036.4632,32291.6746,47435.3139,38783.6298,45126.8952,36733.0262,0,0,0.342727838,6.4,368335,2615482,5685369,18639,70199,7258,180719,35842.1234,181887.6667,28813.33333,162845,7271,0.014603173,0,0.017874586,3723,3
8/15/20,202033,X,US,-103,-26,394,-198,-217,54,1008.49,31185,43457.9402,34317.08,40247.4932,30771.8867,42421.1709,33813.8952,47498.9848,38456.1267,54711.7743,46371.375,39924.8733,31332.3903,42992.6633,34256.369,48578.9221,39261.5081,53133.1198,43455.3259,47401.2944,38361.7053,42125.8665,32024.2396,47790.7106,38880.4518,45580.9427,36879.0236,0,0,,5.7,368167,2486285,5803570,17715,65059,7504,174951,27076.9383,182785.6667,29669.33333,169905,7060,0.012784715,0,0.015515181,3722,2.6
8/22/20,202034,X,US,-106,-32,351,-201,-211,54,998.55,30277,42143.2298,32940.5302,38823.4752,29391.2523,41001.8271,32332.9829,46097.872,36854.2165,53472.6712,44598.1238,38254.5473,29549.7701,41480.2834,32689.0932,47260.7715,37752.7915,52213.5164,42206.9875,46601.9481,37415.0698,40915.1849,30843.2039,46272.7416,36991.0451,44246.881,35382.7268,0,0,,5.2,301751,2558875,5757044,16589,60496,6901,166197,23045.5309,180319.3333,27074,176706,6801,0.011584697,0,0.013792232,3729,2.3
8/29/20,202035,X,US,-111,-39,288,-206,-207,56,956.87,28969,39473.1118,30372.804,36454.4551,27113.8042,38251.3909,29771.0188,42925.936,34002.098,49020.6158,40455.1312,35921.9949,27315.1736,38755.7504,30165.9365,43944.6769,34755.7889,47876.948,38353.9027,43023.4996,34074.9428,38550.9525,28553.9212,43306.2581,34005.0082,41039.1541,32505.5819,0,0,,4.4,287834,2597649,5640736,14824,54088,6523,154336,20011.2346,176501.3333,23207.33333,183021,6315,0.010119261,0,0.012005715,3733,2.2
9/5/20,202036,X,US,-94,-23,341,-188,-209,47,979.32,27142,41131.5569,32764.6329,38582.9222,29531.3572,40450.8292,32214.4725,45040.5193,36444.7594,51085.2656,42989.0827,38180.6372,29788.4798,40834.1398,32529.453,46095.3673,37302.4065,49797.6989,40760.4075,45405.1142,36906.3894,40953.9146,31249.7935,45734.8652,36821.036,42999.2303,34814.9572,0,0,,4,284486,2631029,6116877,14190,49101,5903,160513,17906.3827,174464,20593,188890,5869,0.01119938,0,0.013513671,3729,2
9/12/20,202037,X,US,-110,-40,316,-211,-241,55,955.38,27424,40057.1461,31621.2047,37219.8304,28081.0525,39427.742,31025.5006,44089.6897,35211.4946,50353.6414,41870.9056,36939.4894,28432.5331,39845.5302,31348.3685,45117.0616,36036.9304,48967.5204,39564.2214,44532.6365,35723.5369,39581.8546,29732.9262,44690.2821,35461.8021,42123.4162,33681.2703,0,0,0,3.8,238150,2355350,5485504,12836,45881,5107,135757,16505.8086,173009,18636,194031,5141,0.010143342,0,0.009908159,3730,2
9/19/20,202038,X,US,-105,-42,271,-205,-189,48,948.3,24202,38169.7493,29685.2578,35856.299,26541.2549,37712.8702,29153.4568,41990.4402,33000.1163,47734.6566,38940.8037,35531.1364,26844.5111,38058.373,29438.0591,42944.8915,33741.3447,46419.5289,36852.5268,42211.3628,33136.5752,38020.5766,27942.3187,42622.0276,33042.0841,40099.0562,31559.8328,0,0,0,3.7,279447,2764558,6510346,11143,43716,5551,137013,16404.5957,173388.3333,18154,199605,5574,0.009720352,0,0.008256695,3748,2
9/26/20,202039,X,US,-107,-45,228,-211,-185,48,920,24288,38624.2654,28792.5645,36023.3219,25640.0902,37998.8622,28335.101,42183.0798,32052.9233,47963.8009,37934.6414,35807.3725,26091.0981,38390.7442,28633.8528,43107.8017,32747.3213,46660.3205,35844.2382,42408.6358,32270.779,38289.5549,27153.6911,43002.1687,32173.5776,40381.8293,30674.2886,0,0,0,4.1,309025,2823684,6924169,10845,43263,5281,171793,16726.7022,175621.3333,19708.33333,204986,5381,0.008904485,0,0.007463439,3756,2.1
10/3/20,202040,X,US,-102,-35,156,-208,-180,46,901.85,26793,41252.0939,30416.8616,38542.0165,26992.4632,40524.0133,29916.0477,45026.5813,33954.711,51151.8953,40164.2106,38390.8677,27568.1918,40943.0746,30261.017,45969.0567,34642.2115,49750.9182,37890.384,45341.9501,34184.9959,40982.2538,28606.0752,45836.9449,33819.8587,43058.6375,32474.2063,0,0,0,4.3,298062,2814421,7247873,10609,43161,4786,141440,17452.6489,171854.6667,15427.66667,209890,4904,0.009613411,0,0.007917652,3756,2.3
10/10/20,202041,X,US,-106,-36,194,-203,-182,46,902.09,32391,37435.6207,28469.7617,35022.1916,25127.0507,36886.8392,27799.4488,41127.6597,31576.4416,47041.2463,37554.629,34747.0562,25497.3505,37410.1766,28208.7375,41904.8387,32199.6427,45803.1137,35505.9629,41594.128,32011.8203,37417.0586,26806.4525,41822.9493,31537.8557,39399.7638,30289.8478,0,0,,5.3,335915,2847976,7751786,11214,45650,4836,141014,20818.6755,174515,18414,214882,4992,0.011393903,0,0.013230867,3758,2.7
10/17/20,202042,X,US,-110,-44,149,-205,-186,52,900.21,36157,37234.8597,28807.8164,34910.0348,25145.23,36822.768,27916.1256,41085.8188,31768.7985,47446.9946,38172.648,34546.9457,25464.1405,37298.0761,28306.1808,42061.2126,32556.8449,46205.4362,36075.9602,41799.9819,32356.7137,37567.8446,27016.2509,41755.2795,31661.5818,39521.2558,30578.824,0,0,,6.1,383946,2975011,8073964,12145,50051,4874,155471,22114.6622,170107,13042.66667,219916,5034,0.010234349,0,0.012823393,3756,2.9
10/24/20,202043,X,US,-116,-48,103,-204,-176,51,882.8,40516,38900.6599,30012.3988,36433.4369,26011.2961,38498.596,29044.809,43078.2777,33204.333,49511.3949,39610.0903,36194.488,26470.4239,38969.8712,29452.7445,43936.4839,33903.4689,48260.4279,37480.7039,43758.9956,33730.8297,39106.4277,27856.5597,43789.8261,32862.8053,41309.165,31845.6206,0,0,,7.1,467677,3283249,8291009,14248,57140,5671,184159,37903.1689,173693.3333,15375.33333,225673,5757,0.010035677,0,0.012447643,3761,3.3
10/31/20,202044,X,US,-117,-40,13,-218,-178,55,849.9,45051,39955.0175,30726.2369,37754.833,26846.0294,39764.0413,29825.6502,44386.9419,34032.1365,50400.0263,40000.6865,37492.0924,27291.0927,40282.7785,30256.5575,45392.718,34826.5655,48974.4684,37827.2838,44865.5108,34373.7634,40249.6755,28551.8919,45037.6326,33501.8991,42388.986,32516.5377,0,0,,8.9,558457,3419111,8970104,16491,64137,5722,202571,27731.4156,176080,16658.66667,231420,5747,0.008242161,0,0.009559858,3752,3.7
11/7/20,202045,X,US,-116,-52,43,-228,-178,55,786.68,54322,34474.1701,25451.2075,32376.3767,22169.0459,34290.4384,24682.7299,38284.7268,28184.636,43604.8419,33295.3528,32252.9122,22599.3059,34729.6182,25081.6118,39108.4554,28826.0357,42348.5318,31389.1886,38768.8265,28604.6143,34443.2968,23526.3675,38729.5186,27668.8992,36599.6619,26962.139,0,0,,11.6,832498,3524466,9781268,19425,74530,6997,235061,32744.2922,184891.6667,24404,238393,6973,0.010550605,0,0.01127586,3758,4.6
11/14/20,202046,X,US,-126,-57,-23,-240,-186,63,762.02,68675,36553.8745,28273.0358,34518.1179,24345.1859,36749.0078,27318.9248,41036.1444,31132.5123,46558.9069,36508.3361,34555.6138,24906.2878,37308.2252,27782.8675,41853.4878,31825.5612,45083.0568,34405.1875,41283.8693,31240.8834,36958.439,25947.075,41288.7674,30333.9317,39233.7377,29805.1402,0,0,,15.7,1015651,3847859,10647139,23988,87230,7791,293906,41921.3539,187539,25796.66667,246002,7609,0.016179246,0,0.016295103,3756,5.5
11/21/20,202047,X,US,-137,-49,-50,-238,-181,64,756.58,80626,37773.81,29772.818,35961.5262,25516.8052,38060.9961,28441.9737,42634.2394,32491.5664,48680.4159,38335.5406,35858.4364,25987.4209,38729.6725,29019.1758,43454.5836,33218.0859,47000.5991,36013.3613,43208.6918,32797.7341,38452.832,27162.3248,43307.8149,31982.8578,40652.5451,31070.8319,0,0,,17.5,1196566,4409186,12382560,32194,107055,10228,379683,48916.3231,192783,29457,256302,10300,0.019719956,0,0.021871582,3762,6.3
11/28/20,202048,X,US,-173,-45,-53,-271,-284,86,707.67,85185,40269.8805,31595.5333,37867.8426,26482.1347,40794.8438,30196.1535,45876.1852,34701.9898,51957.3798,40757.6027,38264.1316,27402.9134,41522.6717,30822.3296,46695.4863,35375.8831,49641.9924,37702.5474,45873.8646,34619.2177,40272.886,28128.6564,45934.2068,33766.1816,43770.7883,33145.2354,0,0,,17.9,1143990,4280140,12381541,40463,122850,10187,489165,49389.8385,194813.6667,30252,266428,10126,0.019638244,0,0.022523496,3764,6.8
12/5/20,202049,X,US,-139,-60,-112,-249,-186,69,726.42,94243,36879.9453,28799.5529,34928.9496,24151.4763,37666.9705,27537.4158,42052.6399,31409.2503,47229.4571,36264.2723,35444.1169,25084.4738,38293.0866,28057.7275,42824.1054,32031.4647,44895.2954,33574.1851,41382.4398,30496.9549,37149.8746,25511.0093,41993.9801,30115.792,40009.1834,29957.447,0,0,,18.5,1337551,3052237,12141938,47132,135737,15033,546293,59034.0808,202596.6667,36525.66667,281479,15051,0.020907639,0,0.024340099,3766,6.9
12/12/20,202050,X,US,-140,-54,-102,-262,-184,67,733.15,100421,34416.8886,28097.0401,32733.3012,23326.063,35508.7946,26675.9917,39769.4186,30407.1553,44594.3012,34879.9961,33362.0877,24286.7239,36183.3246,27233.2693,40385.482,30943.9807,42372.5921,32338.8357,38825.9427,29154.9922,34739.6187,24504.3744,39264.0686,28841.3817,37826.5882,29038.4055,0,0,,18.7,1483732,4132567,12784618,51481,144854,16679,664989,61089.4596,211917.3333,44342.66667,298158,16679,0.019543927,0,0.023149695,3761,7.3
12/19/20,202051,X,US,-137,-42,-154,-259,-194,73,746.17,104240,41617.6941,35816.6033,40081.6988,29545.1876,43465.0357,33594.1561,48877.7638,38357.7166,55663.7022,44542.9925,40772.3098,30639.3825,44331.314,34358.7244,49725.1882,39075.1723,52795.7949,41211.9298,48100.906,36982.9441,42692.0062,31083.0634,48201.796,36451.0382,46681.1286,36779.3686,168790,0,,17.8,1497672,4328603,13559161,54138,151877,18274,632289,63387.7702,209621.3333,39855.33333,316382,18224,0.021362769,0,0.025810668,3771,7.4
12/26/20,202052,X,US,-157,-19,-122,-274,-298,87,697.72,104764,48064.4705,41328.7939,46198.1679,33391.7678,50223.945,38124.8817,57107.8227,44064.0776,67116.7297,53265.4288,46772.9117,34454.6959,51005.1691,38838.4614,58443.8454,45152.8968,64001.9792,49382.348,58455.5525,44531.5306,51018.257,36614.5774,57316.7027,42823.3002,54481.2809,42209.7333,1040395,0,,17.7,1318508,3751642,12963167,54559,155763,15615,583765,59493.6149,206385.3333,35737.33333,332075,15693,0.019270442,0,0.023225556,3772,7.8
1/2/21,202053,X,US,-156,-64,-90,-284,-299,100,721.68,111165,35929.5175,31551.1213,34837.2045,25095.7324,37747.6394,28548.8624,42708.6591,32836.1258,50620.7949,40208.3701,34741.1785,25523.8348,38160.3885,28974.9299,43804.3881,33753.776,48987.2693,37694.9569,44020.8567,33494.2312,37983.5149,27215.5333,43043.9275,32103.5676,41249.6563,31841.2707,2796662,0,,17.6,1436312,3035478,11039570,55545,160418,18371,612211,66738.1925,201258,29844.33333,350313,18238,0.027384485,0,0.032765038,3749,8.1
