date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
6/13/20,202024,IL,17,-379,450,1659,-64,-706,52,754.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134276862,,,,5842,141890,147732,2818,4761,606,0,1298.664063,,,6289,425,0,0,0,,
1/4/20,202001,IN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018337141,0.018629223,,0,0,0,0,0,0,0,0,5907,375,0,0,0,0,0,706,2.5
1/11/20,202002,IN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017914698,0.018286123,,0,0,0,0,0,0,0,0,5584,0,0,0,0,0,0,706,1.8
1/18/20,202003,IN,18,0,0,0,0,0,0,647.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017351441,0.016707125,,0,0,0,0,0,0,0,0,5568,0,0,0,0,0,0,708,1.8
1/25/20,202004,IN,18,0,0,0,0,0,0,729.53,741.124,699.1638,703.0308,669.2344,664.5563,634.3386,771.6332,741.6869,1101.7962,1071.8894,610.4535,580.6979,680.973,652.0481,849.2108,817.7447,1230.0095,1192.1014,1167.2635,1122.174,779.8566,742.5648,774.4778,741.1509,783.8352,752.1299,0,0.014957599,0.017259037,,0,0,0,0,0,0,0,0,5687,55,0,0,0,0,0,716,1.9
2/1/20,202005,IN,18,0,0,0,0,0,0,725.71,860.2629,812.0994,846.7354,816.7004,791.1367,758.2556,898.7269,863.5268,1179.1664,1137.7471,739.1116,710.2798,809.3957,777.4687,980.1991,943.0104,1330.4026,1282.5083,1306.9234,1258.0768,904.3548,872.8281,903.989,872.8823,906.6698,871.4165,0,0.015724254,0.019947022,,0,0,0,0,0,0,0,0,5507,0,0,0,0,0,0,716,2.2
2/8/20,202006,IN,18,0,0,0,0,0,0,723.37,855.4775,829.6711,860.0608,842.6437,792.627,774.8613,882.8112,864.6187,1161.6108,1142.3388,746.1302,729.0708,813.892,797.1248,965.722,947.5509,1306.86,1282.5277,1291.4289,1270.1118,907.5966,890.4022,909.0206,891.3162,901.4476,882.8419,0,0.014879369,0.020526234,,0,0,0,0,0,0,0,0,5467,0,0,0,0,0,0,715,2.1
2/15/20,202007,IN,18,819,344,285,240,-37,-26,774.87,904.3797,862.9342,895.5073,850.826,846.5041,813.0593,949.4617,918.1065,1267.688,1234.6554,788.3144,750.4392,862.6458,830.435,1034.7198,1001.2675,1416.349,1376.6928,1369.0225,1329.1764,945.5652,895.9056,955.324,911.5669,967.2118,932.523,0,0.014269174,0.019201057,,0,0,0,0,0,0,0,0,5702,178,0,0,0,0,0,715,2
2/22/20,202008,IN,18,3703,1225,1235,1188,299,97,810.23,928.2355,868.98,897.8996,825.2502,849.6149,803.3973,974.967,933.4146,1346.1236,1306.3638,782.5017,725.5127,873.8828,828.45,1064.2578,1018.5358,1501.0351,1452.1657,1444.8655,1383.9231,971.7773,886.8398,998.6376,925.336,988.5383,940.8626,6.34872645,0.014644679,0.018817375,,0,0,0,0,0,0,0,0,5630,122,0,0,0,0,0,716,1.8
2/29/20,202009,IN,18,4484,2273,955,1523,738,191,800.46,984.007,933.0716,984.2343,906.0241,923.3749,878.6126,1025.8399,988.585,1364.647,1336.4394,868.7505,809.8876,939.5953,894.9989,1116.8561,1075.0566,1511.6751,1473.9936,1497.9385,1440.4249,1049.8097,957.0607,1065.2143,990.9594,1045.9101,1002.0063,5.681040318,0.015223582,0.018547322,,0,0,0,0,0,0,0,0,5796,352,0,0,0,0,0,717,1.7
3/7/20,202010,IN,18,9549,5617,2712,2375,1976,-366,841.96,983.6368,924.0499,987.6641,893.7006,921.296,868.5954,1031.8839,986.7172,1351.102,1312.6378,877.1879,807.634,937.9486,884.2663,1124.2089,1072.9387,1483.9582,1431.5604,1476.9598,1409.8806,1064.0651,952.8452,1065.3827,979.4926,1044.8592,991.1324,5.517943607,0.014754201,0.018967158,,0,0,0,0,0,0,0,0,5457,21,0,0,0,0,0,715,1.8
3/14/20,202011,IN,18,5761,10335,2167,2066,624,148,749.79,668.2709,596.772,685.1332,591.1347,639.2288,575.0765,715.228,651.2457,906.1542,840.6424,602.4218,529.7444,654.5612,588.2498,781.1516,710.5658,996.0565,913.0746,1006.424,910.9139,705.1228,599.993,725.596,637.2899,722.42,653.2,5.529465358,0.014722909,0.018907393,,729,109,753,0,0,0,0,0,5593,169,0,0,0,0,0,714,2.9
3/21/20,202012,IN,18,-11655,11845,975,-543,-10873,3040,540.06,566.1256,506.3369,590.4353,505.4593,578.5167,525.2114,609.6793,560.5029,633.9404,587.2281,552.25,489.0914,589.571,534.1361,642.76,586.2865,638.6508,574.3043,654.1434,569.1363,596.4847,507.6689,598.0682,525.1511,599.3383,543.9146,5.407707312,0.014597741,0.015432122,,111,633,744,0,0,4,0,1,5243,0,4,4,0,0,0,715,5.5
3/28/20,202013,IN,18,-23751,-5271,756,-4944,-22616,4479,415.56,366.3774,325.7924,397.5058,333.07,375.7856,336.2626,381.1254,346.8588,373.5091,341.1591,370.1129,321.5322,383.2159,342.5152,399.8003,360.1946,368.5768,328.2216,397.306,340.9773,394.5543,326.2769,392.7957,338.0923,379.0351,339.6083,2.428528681,0.015536502,0.01168606,,1106,6468,7574,0,0,27,0,0,5805,437,31,27,0,0,0,715,6.4
4/4/20,202014,IN,18,-22538,-5490,2291,-5653,-25518,4637,434.24,355.213,312.0274,390.8172,320.6233,361.9762,319.6097,365.8391,331.3276,358.0679,326.2562,359.7161,307.7909,367.4828,325.2108,388.6599,347.4554,351.5856,310.9109,385.8235,326.2066,388.7535,314.4179,383.9124,324.9489,364.9531,324.1016,1.180346262,0.017648715,0.010749729,,2721,8672,11393,0,0,85,0,0,5992,684,116,85,0,0,0,714,6.6
4/11/20,202015,IN,18,-14149,-2694,3345,-6153,-27030,4440,473.57,364.4754,318.1424,397.0865,318.3906,373.2037,324.9213,379.2222,340.8077,379.0208,342.908,367.636,309.1734,378.959,331.1871,403.8123,357.1493,369.9606,324.4839,397.4369,332.7241,396.0001,312.9579,394.1342,328.7031,378.082,331.8127,0.925595943,0.017523547,0.00941127,,3482,15933,19415,3022,5336,214,0,0,6013,761,330,214,6.026516,9.653348471,6.0234283,712,6
4/18/20,202016,IN,18,-12605,-4113,569,-6221,-25436,4767,498.45,326.6287,269.5319,368.6764,280.9767,344.3751,281.8929,343.7905,290.1283,333.2557,285.5814,344.0049,272.6006,347.8923,286.046,362.577,301.9641,326.3652,272.6701,358.3566,285.3391,351.7909,264.4213,351.3712,278.361,346.0445,286.0803,0.531130521,0.017492255,0.009594994,,3206,14452,17658,3016,5015,215,0,0,5456,394,545,215,5.0279746,66.70214162,5.0416686,711,5.3
4/25/20,202017,IN,18,-9495,-2202,2627,-5067,-24124,4414,578.68,451.2595,372.0553,489.8743,360.0542,469.695,378.1774,474.563,395.8679,463.0571,389.9739,461.2152,356.2816,475.8349,384.5276,500.4488,410.3354,449.7305,369.0702,487.5608,380.6834,472.4094,343.0791,475.3591,365.0214,473.4113,384.692,0.923240584,0.018086804,0.010395561,,3754,19147,22901,2379,4498,240,0,0,5719,623,786,241,5.0127953,65.23375597,5.2484707,715,4.9
5/2/20,202018,IN,18,-7123,-306,3267,-3452,-22836,3868,633.49,526.5654,432.409,572.9521,410.3384,544.9463,428.5258,548.7454,447.4226,532.6998,439.8072,538.6208,405.2497,553.7985,437.4913,574.0583,460.7097,519.9082,417.4296,563.6585,431.2949,551.9939,391.9999,553.1284,416.5565,548.2312,435.088,0.548138743,0.017523547,0.011221215,,4900,19467,24367,1907,3836,444,0,0,5381,419,1115,329,3.9192532,59.2562767,4.18162,712,4.6
5/9/20,202019,IN,18,-5283,1360,3312,-2465,-20472,3835,708.08,686.8336,573.5701,728.5571,518.9669,708.5167,555.9879,727.0027,591.8969,731.7614,607.8743,692.0037,517.3236,717.823,565.3191,766.4881,616.5712,712.2663,575.669,748.7614,575.8862,698.4416,494.7024,709.8339,534.7094,724.3569,574.2187,0.272300183,0.016099759,0.010972559,,4437,27108,31545,1704,3391,261,0,4389,5541,565,1490,375,4.4359928,56.07204458,5.295205,714,4
5/16/20,202020,IN,18,-4083,1214,2870,-2235,-17901,3672,561.78,696.8649,593.7314,742.7675,523.0879,724.1206,565.6503,740.4208,602.7204,736.358,613.359,701.0782,519.2467,733.0984,575.6778,777.5266,625.3794,729.8321,590.2474,767.432,589.6441,707.7206,496.0785,718.8728,538.7709,737.6158,583.1759,0.162413558,0.01389367,0.01119539,,3548,32124,35672,1476,3273,251,0,0,5410,482,1741,251,3.6874702,37.79932445,3.8522034,712,3.5
5/23/20,202021,IN,18,-2507,2752,3796,-808,-16720,3339,881.29,830.3897,708.6207,873.0266,601.7976,855.6966,656.107,891.3935,713.3502,918.8044,758.0115,822.8475,596.7764,870.6676,671.4763,942.7758,746.5009,904.0692,723.3401,936.782,711.8227,851.4594,584.2511,866.257,639.6856,883.891,687.0497,0.220863597,0.010827049,0.010087878,,3621,39954,43575,1341,2947,202,0,896,4914,141,1964,223,3.3561149,0,3.6761236,715,2.9
5/30/20,202022,IN,18,-473,4019,3885,-603,-18852,2792,944.6,867.5538,738.1453,908.6249,612.7874,889.9324,669.0049,931.984,732.8071,979.3247,796.5941,855.6003,606.6116,904.6732,684.4083,990.834,771.8294,961.7845,759.5116,991.735,740.0832,901.8491,606.5432,916.5862,665.8157,923.5937,704.8471,0.171485237,0.006164534,0.006252536,,3310,38152,41462,1187,2761,182,0,0,3733,0,2125,161,2.8161544,0,3.4533305,715,2.1
6/6/20,202023,IN,18,1124,5035,4274,1013,-13043,2379,1001.01,568.0611,472.5619,590.7891,385.6636,574.894,417.6044,608.4856,462.3538,652.9136,514.177,548.7689,376.175,582.2243,425.2122,649.3691,490.0553,655.3711,500.5069,663.8307,476.9756,588.1642,384.2932,589.951,414.9543,603.2301,444.9889,0.025455878,0.000704071,0.000934117,,2786,38349,41135,993,2538,167,162486,806,,,2292,167,3.8886938,0,4.5369767,,
6/13/20,202024,IN,18,186,598,492,343,-791,22,889.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009312235,,,,2546,40561,43107,841,2271,121,187115,258,,,2413,121,0,0,0,,
1/4/20,202001,IA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009935225,0.01135993,,0,0,0,0,0,0,0,0,2669,81,0,0,0,0,0,239,3.1
1/11/20,202002,IA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009950871,0.011722214,,0,0,0,0,0,0,0,0,2609,12,0,0,0,0,0,234,2.4
1/18/20,202003,IA,19,0,0,0,0,0,0,575.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008589667,0.010962229,,0,0,0,0,0,0,0,0,2493,0,0,0,0,0,0,236,2.3
1/25/20,202004,IA,19,0,0,0,0,0,0,746.25,599.7405,570.7306,579.2154,554.6304,536.2485,518.7835,652.9389,632.9948,945.0505,927.1883,525.618,506.4473,519.0056,502.2883,685.775,666.2514,975.6527,948.7353,843.0715,815.6247,762.8706,728.9657,684.4064,662.1102,641.4909,621.7745,0,0.008010764,0.011162925,,0,0,0,0,0,0,0,0,2581,9,0,0,0,0,0,241,2.2
2/1/20,202005,IA,19,0,0,0,0,0,0,795.38,746.9076,710.3348,719.6888,697.1451,670.4054,649.757,813.3578,788.7942,1187.4415,1164.2165,657.4725,637.6106,645.7466,626.3415,843.7366,820.8037,1239.2114,1205.0567,1054.093,1024.6393,943.3371,913.6164,845.2106,823.03,801.1311,777.8207,0,0.007807366,0.01224166,,0,0,0,0,0,0,0,0,2473,0,0,0,0,0,0,244,2.5
2/8/20,202006,IA,19,0,0,0,0,0,0,786.94,755.9278,728.9048,723.8935,710.6265,679.6368,665.4736,828.8295,811.5336,1193.0028,1177.6872,671.6379,658.7389,656.3311,643.3076,861.4648,844.0696,1227.4067,1208.0421,1053.5873,1036.8761,972.0495,952.826,858.0296,843.3975,809.6875,793.9317,0,0.007369277,0.01326432,,0,0,0,0,0,0,0,0,2565,0,0,0,0,0,0,242,2.7
2/15/20,202007,IA,19,443,607,203,4,100,-16,802.93,776.2076,742.5885,737.5886,712.7684,701.7204,678.3315,852.6399,827.217,1262.0921,1238.0186,675.9826,652.4759,673.8421,653.4827,899.5916,874.1741,1293.0007,1259.6091,1104.4264,1072.8601,980.6577,941.498,874.7687,847.0787,840.6241,815.7962,0,0.00763526,0.013732116,,0,0,0,0,0,0,0,0,2409,0,0,0,0,0,0,244,2.9
2/22/20,202008,IA,19,566,2358,530,-163,-150,41,846.82,846.0246,805.7693,783.4502,750.7079,775.3611,745.8229,954.8124,925.6534,1348.7871,1322.3122,725.6049,694.7995,761.9884,737.4299,991.5043,961.3749,1380.4362,1341.4794,1177.07,1135.8914,1038.5633,980.2549,950.3211,912.7425,923.7668,894.2656,9.707957456,0.007384923,0.013218573,,0,0,0,0,0,0,0,0,2588,68,0,0,0,0,0,244,2.8
2/29/20,202009,IA,19,3075,3612,1418,57,1814,-138,855.56,874.2696,837.8791,844.0763,809.8224,813.5919,783.5937,956.9577,929.0772,1378.8018,1356.767,786.1429,753.2707,775.0081,750.9728,1007.0034,978.435,1418.4183,1382.1354,1244.1036,1202.5331,1119.9617,1056.9315,1022.9405,981.2839,946.0984,917.6555,7.620456574,0.007666552,0.012529422,,0,0,0,0,0,0,0,0,2592,68,0,0,0,0,0,247,2.5
3/7/20,202010,IA,19,5356,5513,1880,449,2006,-225,887.1,879.0507,837.26,855.3927,811.8886,814.3873,779.829,968.8646,933.2562,1366.8435,1333.1659,781.7019,741.4013,789.0968,759.4389,1022.7451,985.6088,1395.7272,1351.0774,1227.5261,1176.6214,1127.7416,1051.1762,1024.9624,973.7563,950.8731,915.3433,6.358203627,0.007619614,0.011550296,0,0,7,0,0,0,0,0,0,2509,12,0,0,0,0,0,249,2.5
3/14/20,202011,IA,19,3437,7971,1321,489,971,-40,817.08,612.6807,558.841,587.621,534.5633,563.0847,520.6609,692.556,638.6419,993.526,909.1392,538.4714,492.7887,555.7334,516.1997,724.1815,666.5414,1009.7535,915.2763,854.8255,776.5026,783.4439,693.0006,690.8774,628.9023,674.3379,621.3124,5.038472389,0.008323685,0.011041179,0,17,68,85,0,0,0,0,0,2548,100,0,0,0,0,0,250,3.3
3/21/20,202012,IA,19,-13603,9050,416,-946,-10144,1355,571.49,484.6318,432.1487,500.036,440.8687,451.6452,415.4293,527.178,474.7209,719.6805,617.9243,468.7235,426.0027,439.0489,406.4347,564.5981,502.9866,715.134,598.7285,650.5831,557.1482,628.7655,540.5063,563.229,504.0818,519.1049,466.3967,4.552662282,0.007118941,0.008269817,0.8,51,966,1017,0,0,0,0,0,2384,0,0,0,0,0,0,251,4.9
3/28/20,202013,IA,19,-22433,-2377,957,-2320,-16255,1971,482.38,332.8656,305.5772,363.7689,320.0811,316.0076,291.0782,358.1603,330.0446,436.9799,400.8506,344.2207,310.622,305.6952,283.9679,383.415,349.2774,430.4652,387.669,427.6295,377.5658,446.421,386.3109,391.9342,353.7977,350.8876,321.4857,2.725434731,0.006806021,0.005657092,0,230,3326,3556,0,0,3,48,61,2376,0,3,3,0,0,0,253,4.5
4/4/20,202014,IA,19,-20342,-688,1961,-2344,-18337,1961,506.29,353.5672,321.1446,385.124,334.2233,333.5564,303.252,375.9693,345.0157,456.9303,419.5427,361.8423,322.325,320.9075,295.5258,403.6232,364.854,454.3731,408.9813,447.2808,389.9644,473.5726,404.701,417.2284,372.3144,368.9762,335.6133,0.98088177,0.00633664,0.004773148,0.8,488,5079,5567,0,0,11,613,92,2403,9,14,11,0,0,0,253,3.6
4/11/20,202015,IA,19,-7091,-209,2234,-2740,-20302,1991,532.65,344.6629,307.4232,372.5932,314.3586,324.9663,289.2162,368.7328,332.8037,455.8159,413.8615,353.1614,307.2069,312.3459,281.7139,396.7357,352.2852,449.3373,399.2857,433.6379,368.6901,461.3154,382.7112,404.5114,351.6095,362.4462,323.7428,0.314635371,0.006446162,0.004323798,6.8,724,6168,6892,60,110,20,2811,40,2338,4,34,20,6.2775972,7.644233003,6.6129605,251,2.8
4/18/20,202016,IA,19,-5898,-801,590,-2851,-19437,2138,535.47,314.3487,267.0711,348.8983,281.882,303.6045,256.1751,339.6448,291.9246,404.5643,351.2833,332.7617,275.2915,292.8402,250.0502,365.3675,310.6682,395.0516,335.431,388.9083,316.6748,424.5593,338.7153,373.0828,308.3747,333.9921,283.8664,0.143467223,0.006993773,0.004233042,16.6,1003,4812,5815,306,532,40,6153,0,2454,90,74,40,6.5422794,53.82814944,7.1302853,251,2.4
4/25/20,202017,IA,19,-4466,-145,3193,-1719,-18309,1908,643.27,414.0473,349.2842,443.2301,346.0913,395.9947,327.1892,443.3063,374.6754,538.2432,460.7137,424.5609,340.5482,381.6574,320.8104,477.0283,397.0076,525.9417,439.6035,507.3616,403.4416,539.4648,417.0461,482.9814,389.7037,436.4772,363.897,0.134034703,0.007025065,0.004660257,24.2,2579,8824,11403,404,672,38,9946,0,2216,0,112,38,5.3310846,58.35789198,5.3696861,251,2.1
5/2/20,202018,IA,19,-3493,485,3245,-1084,-17840,1629,716.38,473.4045,392.4074,512.2021,388.2193,452.2164,362.4469,502.3103,412.1021,603.5098,502.5949,485.5375,378.3941,439.1881,357.7465,539.7577,436.113,588.0143,478.3685,572.1453,442.9263,610.9989,460.2449,548.9503,430.7973,496.1605,401.4922,0.094044583,0.007729136,0.005175276,19.6,3549,8450,11999,518,770,63,17265,0,2493,169,175,63,3.792033,60.83808068,3.8097486,251,2.1
5/9/20,202019,IA,19,-3070,1105,2819,-827,-16359,1744,762.11,578.2803,490.1845,608.0693,461.5294,549.3114,442.6772,621.6433,514.654,759.1894,640.0363,578.0563,450.9682,530.9281,435.5102,667.4921,544.8089,748.7484,615.4862,708.8959,552.1493,735.5887,555.7307,655.0152,518.5825,611.1344,498.2359,0.119573442,0.00771349,0.005126578,7.6,3030,22097,25127,705,1055,77,28148,0,2556,240,252,77,3.7377516,64.57726374,3.9099785,252,1.8
5/16/20,202020,IA,19,-3294,976,2775,-885,-15488,1629,599.16,586.7903,503.37,616.8282,462.4158,550.5063,439.6129,629.2238,518.5795,782.3138,658.9685,581.3919,449.1564,533.76,434.5263,674.8333,547.759,773.7681,634.1372,729.1295,564.3541,747.9847,559.785,668.8336,526.3299,618.9304,501.3486,0.2922646,0.007056357,0.00485136,4.5,2657,22167,24824,677,977,94,41694,0,2425,157,346,94,4.9114478,43.62016499,5.5324607,251,1.7
5/23/20,202021,IA,19,-2254,1718,2714,-267,-14710,1437,951.84,701.7539,598.1324,713.7792,523.0902,659.2539,514.1428,760.1281,612.8429,970.2586,803.6199,674.8572,508.7685,639.9546,509.1467,805.7767,640.4887,974.6495,784.5453,888.9806,676.2362,900.1922,659.7619,792.8224,611.5109,746.5658,591.5555,0.066061786,0.005053666,0.004332652,5.3,2565,25076,27641,566,856,98,57975,0,2076,24,446,100,3.6823529,0,4.2114756,251,1.3
5/30/20,202022,IA,19,-1670,1668,3693,-349,-17637,1357,988.49,704.6228,605.5934,724.5152,525.1182,660.7874,510.6901,765.5898,611.6682,962.1321,795.246,673.2753,501.7659,642.6702,506.2513,814.8391,643.061,970.8372,779.2852,901.8107,681.3118,907.8127,662.5067,798.2431,610.2,748.7793,588.5017,0.017632058,0.002503364,0.002231995,0,2351,24131,26482,472,803,87,70633,0,1688,0,531,85,4.1311717,0,4.4732836,251,1.1
6/6/20,202023,IA,19,-838,2413,3972,418,-11938,1141,1078.76,462.6319,386.6455,469.4302,330.4575,423.7074,316.758,495.9412,383.9386,649.1541,520.1949,435.8985,315.1014,407.7056,310.6747,529.9263,405.9558,658.1228,511.2261,599.2268,437.4198,601.6513,426.7558,521.0659,385.7003,487.6302,371.2918,0.016876275,0.000172106,0.000101823,1.5,2234,32057,34291,489,780,67,84026,0,,,599,68,3.1367597,0,3.3480698,,
6/13/20,202024,IA,19,3,216,773,-22,-359,12,957.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080207981,,,,2239,32655,34894,345,558,52,95381,0,,,650,51,0,0,0,,
1/4/20,202001,KS,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007760428,0.006224498,,0,0,0,0,0,0,0,0,2378,82,0,0,0,0,0,239,3.1
1/11/20,202002,KS,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007916888,0.006310089,,0,0,0,0,0,0,0,0,2255,0,0,0,0,0,0,234,2.4
1/18/20,202003,KS,20,0,0,0,0,0,0,646.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657133,0.005850408,,0,0,0,0,0,0,0,0,2314,22,0,0,0,0,0,236,2.3
1/25/20,202004,KS,20,0,0,0,0,0,0,730.98,754.0598,709.9988,683.4986,648.5327,622.551,591.3052,770.8989,737.322,1156.7051,1122.3132,554.2723,524.3713,613.5893,585.5305,771.407,734.5062,1170.7576,1134.1572,1076.5755,1031.6125,833.6116,796.3823,740.7756,705.2617,809.9764,775.2526,0,0.006023719,0.006058482,,0,0,0,0,0,0,0,0,2302,42,0,0,0,0,0,241,2.2
2/1/20,202005,KS,20,0,0,0,0,0,0,752.15,975.2815,923.9373,871.4489,839.1446,809.7181,776.863,992.1742,954.6569,1513.6337,1472.9435,735.2161,706.2717,792.1985,762.4772,988.9341,949.6477,1522.8019,1479.9525,1398.3423,1352.852,1088.7579,1053.132,965.6103,930.5802,1047.5844,1009.9904,0,0.00618018,0.006677538,,0,0,0,0,0,0,0,0,2202,0,0,0,0,0,0,244,2.5
2/8/20,202006,KS,20,0,0,0,0,0,0,735.9,928.4761,895.274,837.9486,816.3332,770.1671,748.3446,942.8142,920.767,1450.6378,1423.0505,711.5619,693.3786,749.1145,728.6907,933.5567,908.7045,1464.9336,1438.0528,1334.1349,1305.6865,1061.8205,1037.4631,917.8716,895.0291,998.4445,974.4037,0,0.006540038,0.00722576,,0,0,0,0,0,0,0,0,2027,0,0,0,0,0,0,242,2.7
2/15/20,202007,KS,20,247,-13,75,0,23,-2,785.01,963.6353,911.1801,863.9659,823.2477,795.1047,757.6701,988.4015,947.6676,1525.9605,1463.4234,716.3012,680.924,777.9592,743.4709,986.1134,941.8708,1534.4852,1472.8113,1419.1647,1353.7033,1079.8945,1027.2957,961.3388,915.8189,1042.0865,997.0328,0,0.007056357,0.00719477,,0,0,0,0,0,0,0,0,2310,82,0,0,0,0,0,244,2.9
2/22/20,202008,KS,20,1535,-159,1417,306,-294,39,824.01,956.7143,901.0702,852.4231,801.1168,786.1673,746.6437,975.8122,936.1164,1508.0762,1448.955,694.919,654.6386,770.1341,735.2465,968.8936,922.8098,1530.6012,1466.5399,1429.1616,1354.065,1065.2653,990.5462,943.2507,889.9911,1031.441,985.9627,8.818464792,0.007134587,0.007107704,,0,0,0,0,0,0,0,0,2250,18,0,0,0,0,0,244,2.8
2/29/20,202009,KS,20,3055,570,1609,405,1120,-131,828.08,1008.1644,960.1541,940.4045,885.5717,862.8596,823.4957,1037.1309,999.8532,1494.5545,1447.6241,792.0098,747.9953,842.3668,806.5465,1027.8012,984.1333,1533.7324,1480.9829,1436.5344,1368.261,1146.9651,1067.7982,1013.3745,958.4636,1081.9146,1040.0529,7.353691169,0.006821667,0.006501192,,0,0,0,0,0,0,0,0,2182,0,0,0,0,0,0,247,2.5
3/7/20,202010,KS,20,5122,2054,3400,1305,1273,-304,871.64,997.9589,934.2325,941.8744,872.005,863.6709,812.1832,1031.9132,978.5355,1464.6332,1400.23,796.2414,740.3479,843.7683,796.7647,1025.3914,967.7618,1498.9525,1423.5787,1419.4438,1333.1132,1132.879,1039.1706,1010.261,941.2244,1071.456,1014.3198,6.801812133,0.006946835,0.00608652,,0,7,7,0,0,0,0,0,2314,98,0,0,0,0,0,249,2.5
3/14/20,202011,KS,20,3137,3574,1567,1075,-1383,49,803.65,692.7371,615.1974,593.9063,517.5528,598.6299,536.6067,735.2664,658.7555,1096.5343,991.0566,555.9022,494.5658,591.6573,531.1071,721.621,644.5521,1075.6446,958.2801,980.2122,866.4051,780.183,678.852,704.523,624.2634,761.4328,682.0389,5.210937656,0.005679507,0.005603229,,997,108,1001,0,0,1,0,0,2100,0,1,1,0,0,0,250,3.3
3/21/20,202012,KS,20,-3943,4805,1165,-229,-6773,1124,573.43,538.9675,479.7291,514.2811,454.2868,494.2532,447.7847,576.4465,522.2354,736.6509,649.6906,493.9815,441.3888,496.297,450.656,576.5363,520.4216,713.3874,625.1374,683.875,598.8539,616.5508,533.9498,570.2757,507.0594,575.8038,517.3283,4.291431764,0.005679507,0.004649189,,49,324,373,0,0,1,0,0,2068,0,2,1,0,0,0,251,4.9
3/28/20,202013,KS,20,-10252,-1071,1808,-1833,-10339,1710,447.46,364.9998,328.9149,379.2513,332.2267,349.2382,315.7398,400.0067,361.6567,433.6503,392.3355,371.6835,329.9473,356.3109,322.1691,393.7949,354.951,424.7136,380.4435,425.9826,376.3128,426.0918,363.4176,404.7856,358.4316,383.7084,346.5638,2.108086953,0.005460462,0.00389068,,206,3254,3460,0,0,3,0,27,2078,0,4,2,0,0,0,253,4.5
4/4/20,202014,KS,20,-12552,-3294,1901,-2523,-13075,1922,434.04,310.6504,274.9014,322.9465,275.9049,289.1667,256.6953,331.6762,295.2726,374.0074,335.5195,318.2836,275.2594,293.8196,261.1581,329.9042,292.4754,363.5205,322.3234,365.8266,318.8992,372.0839,309.0682,340.4322,295.4435,322.7261,287.0472,0.985848123,0.005726445,0.00338968,,437,3209,3646,0,0,16,0,145,2159,67,21,17,0,0,0,253,3.6
4/11/20,202015,KS,20,-6217,-1644,2915,-2727,-14203,1811,470.26,321.3855,278.9227,327.6226,271.5862,301,261.15,344.1947,299.8673,403.0553,357.9887,322.4063,270.4051,299.7615,260.0796,344.8338,299.0782,392.766,344.5498,384.39,328.9294,379.3813,307.4604,347.2174,293.6665,339.3881,295.9365,0.508334943,0.00511625,0.002870234,,570,4195,4765,0,0,34,0,121,2031,17,55,34,5.1772398,7.882079295,5.5941914,251,2.8
