date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
5/23/20,202021,FL,12,-7066,-2044,-2716,-7726,-12221,3381,639.59,,1434.9091,1124.6297,1325.4103,1054.3772,1423.0714,1157.2566,1505.5703,1229.3745,1717.9056,1389.3821,1325.6937,1056.3786,1433.2688,1156.5506,1547.0135,1260.9687,1567.4001,1277.8035,1644.9895,1348.616,1481.8281,1196.4654,1581.1643,1296.3374,1422.4938,1146.3328,0,0,0,0,0,0,0,0.460182691,,5525,221074,237561,0,0,272,0,1174,4281.333333,347.3333333,2233,269,2.3199706,0,2.6011417,912,2,50127,5316,208570,7243166
5/30/20,202022,FL,12,-6906,-2661,-3093,-7330,-13606,3491,663.13,,1420.4022,1130.486,1303.9066,1047.4985,1406.3372,1158.4439,1500.67,1241.3191,1706.4778,1406.9681,1301.3627,1049.4825,1416.5235,1158.0191,1531.8608,1263.7023,1572.1354,1303.1218,1625.6881,1352.3709,1450.1562,1182.9693,1552.3663,1280.7223,1418.7841,1162.1904,0,0,0,0,0,0,0,0.46658142,,5090,133234,155771,0,0,218,0,808,4134.333333,237.3333333,2447,214,2.3885963,0,2.8600128,917,2,55424,5297,203877,8669741
6/6/20,202023,FL,12,-5849,-1972,-5301,-6719,-10869,3055,681.71,,1612.2154,1265.8606,1451.6406,1150.7689,1563.947,1269.7488,1695.4443,1383.3235,2042.1618,1658.0042,1435.1223,1141.9006,1571.4259,1269.303,1750.9071,1425.5282,1861.2684,1513.8129,1874.3677,1539.0015,1656.4182,1335.0072,1841.3541,1508.0792,1580.5856,1272.6376,0,0,0,0,0,0,0,0.690509065,,6909,171883,185401,0,0,243,0,788,4190,310,2688,241,2.7197076,0,3.3125991,917,2,62758,7334,216653,10174157
6/13/20,202024,FL,12,-5627,-2335,-3047,-6395,-10661,2750,742.93,,1729.1464,1369.0044,1538.0777,1226.0787,1666.5838,1362.7185,1827.206,1502.2936,2244.7349,1838.428,1507.1755,1208.0516,1670.1286,1358.4866,1891.6082,1550.8052,2052.1292,1681.2197,2035.5471,1683.1769,1769.9154,1435.5895,2002.9985,1644.0822,1693.9501,1376.181,0,0,0,0,0,0,0,0.787036643,,10600,185434,219464,0,0,243,0,992,4191.666667,322.6666667,2925,237,2.5397008,0,3.4949432,915,2.3,73552,10794,278474,11913010
6/20/20,202025,FL,12,-4336,-801,1904,-5263,-10546,2394,783.25,,1841.4577,1446.0756,1643.3303,1292.4583,1781.6093,1441.36,1942.5071,1585.0688,2375.9632,1946.7044,1617.9959,1281.3496,1787.8733,1439.3974,2008.5694,1633.4264,2169.7905,1771.7979,2158.3125,1773.1565,1879.0843,1506.3861,2126.2444,1725.631,1809.5884,1459.8929,0,0,0,0,0,0,0,0.487439371,,19020,170614,225524,0,0,221,0,1072,4334.333333,455.3333333,3144,219,3.4404989,0,4.5629431,918,3.1,93797,20245,303691,13957549
6/27/20,202026,FL,12,-5363,-1449,623,-5399,-11469,2577,785.23,,1713.2807,1333.9742,1534.2806,1197.4034,1654.5217,1330.0881,1799.021,1458.0465,2206.4932,1798.3103,1512.9456,1191.827,1661.7415,1330.8356,1863.1518,1504.6179,2011.7786,1627.489,1989.8268,1626.7622,1752.7033,1395.6432,1940.3289,1553.256,1693.9782,1360.711,0,0,0,0,0,0,0,0.516287871,,39976,229505,326644,0,0,252,0,1205,4395.333333,546.3333333,3390,246,4.9175201,0,6.0999609,920,4.4,132545,38748,418170,16383293
7/4/20,202027,FL,12,-5434,-1033,-573,-6219,-14007,2911,753.86,,1526.7206,1153.704,1362.9376,1034.3881,1484.4005,1159.4369,1608.2953,1264.0786,1968.8462,1564.7919,1357.6901,1042.5891,1488.173,1157.8041,1658.583,1298.577,1795.9603,1413.8745,1782.7472,1420.7437,1561.7095,1213.9526,1730.6122,1341.7829,1515.0279,1182.92,0,0,0,0,0,0,0,0.77750066,,56385,259465,384728,0,0,314,0,1608,4569.666667,720.6666667,3702,312,7.0187995,0,8.405475,920,5.9,190052,57507,501048,19805716
7/11/20,202028,FL,12,-6563,-3143,-3108,-6862,-13009,2962,751.03,,1508.5613,1162.5654,1350.2801,1039.4978,1462.7497,1163.9634,1593.0148,1274.7073,1950.0934,1561.2387,1332.6206,1037.9501,1468.9772,1163.9523,1644.4059,1310.6884,1784.3322,1416.4174,1767.1655,1428.4169,1547.4148,1215.9512,1704.8162,1344.6773,1499.138,1188.6923,0,0,0,0,0,0,0,0.753170879,,63753,264343,424335,0,0,498,0,2301,4822.666667,988.6666667,4197,495,6.6649421,0,7.8874556,918,6.6,254511,64459,569909,23477031
7/18/20,202029,FL,12,-6529,-2947,-1971,-7564,-12746,2885,752.54,,1520.9867,1158.208,1359.8921,1033.9853,1469.3952,1157.3527,1616.2973,1279.576,1972.5138,1555.6591,1341.792,1032.0474,1478.4426,1159.5132,1659.894,1310.4045,1809.4982,1413.317,1792.5125,1426.4758,1558.0436,1208.0857,1722.4612,1342.6495,1512.3305,1185.6603,0,0,0,0,0,0,0,0.625530414,,81637,373631,636159,0,0,701,0,2628,5114.333333,1292.333333,4895,698,6.9949161,0,7.8930645,917,6.6,337569,83058,554316,27400213
7/25/20,202030,FL,12,-6957,-3683,-3043,-7605,-12948,2890,757.17,5293,1521.7399,1155.5018,1347.065,1024.0643,1469.6903,1151.391,1618.3488,1269.9608,2005.7643,1565.8115,1327.4309,1019.3657,1473.97,1151.1752,1668.8294,1307.5585,1834.7506,1419.0358,1805.139,1425.9197,1557.4486,1204.1733,1733.1792,1345.337,1513.1841,1178.1705,0,0,0,0,0,0,0,0.643375831,,76194,327447,598765,0,0,892,0,3117,5232.666667,1437.666667,5777,882,5.9816269,0,7.2480343,919,5.9,414511,76942,577371,31442608
8/1/20,202031,FL,12,-6837,-3195,-3267,-7147,-13240,2748,758.55,5141,1542.0611,1172.4456,1364.1548,1036.7256,1482.7512,1161.6321,1648.079,1289.3026,2056.6993,1595.5477,1341.398,1029.7117,1487.086,1159.7868,1698.7301,1327.6789,1880.7395,1448.5095,1847.5335,1457.8374,1577.6324,1219.1223,1778.5226,1382.2614,1531.0951,1187.7523,0,0,0,0,0,0,0,0.47400469,,64745,277549,554520,0,0,1250,0,3258,5287,1487,7022,1245,5.8767841,0,6.5619628,921,5.3,480028,65517,506330,35262421
8/8/20,202032,FL,12,-6853,-4122,-3411,-7422,-13314,2716,761.69,4500,1500.1308,1123.4496,1325.3311,989.3252,1436.9521,1109.3398,1595.1337,1232.3082,2013.7976,1536.5833,1299.2712,979.407,1437.2763,1103.378,1649.3734,1272.7924,1843.8429,1397.7262,1808.2893,1408.6486,1541.9749,1169.8373,1747.0573,1340.8917,1478.7231,1129.1405,0,0,0,0,0,0,0,0.477941109,,46108,219880,469472,0,0,1094,0,3295,5118.666667,1315.666667,8109,1087,6.0045911,0,7.2507758,924,4.7,526577,46549,457280,38497798
8/15/20,202033,FL,12,-6774,-4156,-3634,-7245,-12982,2503,786.65,4015,1559.3861,1153.2154,1363.0646,1000.7857,1486.7572,1130.5894,1668.1432,1270.8941,2132.52,1597.5046,1326.4099,983.6513,1481.7397,1120.9948,1728.3639,1314.9222,1958.1874,1456.3465,1899.2079,1459.2272,1601.3752,1193.5248,1848.9362,1402.1975,1531.5224,1149.8388,0,0,0,0,0,0,0,,,44661,213793,461900,0,0,1242,0,3435,5115.333333,1316.333333,9345,1236,4.8448396,0,5.7146735,925,3.9,569637,43060,481738,41932116
8/22/20,202034,FL,12,-5842,-3716,-3334,-5056,-8806,2418,782.69,3506,1516.3663,1119.9076,1324.5237,969.5349,1445.3151,1093.5109,1624.7669,1232.2046,2094.0051,1557.4393,1279.1057,944.2355,1442.3495,1086.2218,1686.5632,1277.6832,1923.7792,1422.4069,1864.7847,1423.095,1555.152,1153.8945,1806.4948,1366.6222,1491.9699,1114.1175,0,0,0,0,0,0,0,,,27655,171162,406076,0,0,931,0,2690,4884.333333,1080.333333,10274,929,4.3680346,0,4.9485375,926,3.4,597597,27960,440686,45098250
8/29/20,202035,FL,12,-6056,-3929,-3382,-4827,-7951,2329,753.66,3022,1431.5269,1034.5837,1258.7258,902.1943,1363.6746,1013.2484,1515.8009,1132.0758,1941.4461,1423.1659,1212.2309,877.6661,1361.9043,1006.8547,1581.7695,1178.07,1780.7891,1297.6428,1741.8253,1305.5397,1470.205,1068.3808,1719.8942,1277.0256,1389.8371,1021.073,0,0,0,0,0,0,0,,,20923,151958,363138,0,0,838,0,1997,4744.666667,918.6666667,11105,831,4.0509402,0,4.6921695,927,3,619003,21406,385985,47963925
9/5/20,202036,FL,12,-5475,-3279,-3240,-4313,-7997,2009,775.88,2597,1469.6877,1093.272,1302.2009,954.7775,1412.1624,1071.6382,1568.5864,1194.3355,1984.1972,1488.8065,1263.5292,935.4915,1409.4418,1063.9238,1631.4491,1239.813,1820.3888,1357.3556,1787.4728,1369.9603,1514.5528,1130.5057,1769.2655,1336.7585,1437.4195,1079.1186,0,0,0,0,0,0,0,,,24447,163732,421153,0,0,714,0,1612,4539.666667,706.6666667,11811,706,5.1512385,0,6.3579708,927,2.8,643867,24864,399890,50690111
9/12/20,202037,FL,12,-5993,-3957,-3306,-5797,-10790,2175,764.64,2148,1435.305,1068.3773,1266.5716,922.5611,1383.8096,1045.7402,1544.6396,1173.1585,1951.6558,1461.2668,1230.8865,906.0072,1383.3124,1039.1572,1598.1322,1209.6771,1791.574,1334.5962,1755.3049,1335.5212,1477.5533,1094.2879,1724.1436,1290.9312,1414.4966,1060.6153,0,0,0,0,0,0,0,0,,17437,120169,349297,0,0,793,0,1314,4339,483,12600,789,4.5452138,0,5.1929419,930,2.7,661571,17704,331158,53096934
9/19/20,202038,FL,12,-7742,-5098,-6667,-8311,-12013,2051,762.64,2072,1383.6089,1015.9391,1234.2263,880.6676,1328.6874,988.9136,1477.9507,1107.7005,1886.5197,1390.1241,1190.5219,859.3812,1330.6323,984.5226,1541.8974,1149.7122,1725.0301,1264.6426,1694.2582,1267.0267,1438.1731,1040.0519,1717.7616,1264.8451,1342.5704,992.1655,0,0,0,0,0,0,0,0,,19104,147212,444307,0,0,694,0,1171,4522.666667,644.6666667,13287,687,3.9422538,0,4.6241047,930,2.6,681233,19662,412131,55887354
9/26/20,202039,FL,12,-6583,-4647,-5344,-7453,-10425,1967,753.96,1907,1435.0193,1014.5166,1262.5346,867.2413,1375.2295,989.2151,1526.1708,1111.9186,1941.4043,1409.1832,1221.9838,850.9151,1374.4964,983.8815,1590.9143,1153.1105,1777.2305,1273.8899,1740.8275,1268.1588,1476.751,1033.4208,1735.0402,1237.2005,1398.8012,1004.2341,0,0,0,0,0,0,0,0,,17193,149004,371353,0,0,740,0,1106,4315.333333,404.3333333,14022,735,3.4804855,0,3.5817312,933,2.6,698682,17449,367757,58546527
10/3/20,202040,FL,12,-6217,-4387,-6982,-7254,-10199,1835,733.95,1816,1536.3993,1070.9665,1361.9912,919.1732,1465.6157,1040.5148,1624.1409,1170.2774,2074.8477,1495.0888,1319.7938,903.9638,1464.7598,1033.0631,1698.2005,1215.2095,1895.3406,1351.2812,1856.2316,1336.855,1588.2161,1088.7038,1886.5432,1328.7017,1484.3485,1053.8265,0,0,0,0,0,0,0,0,,15578,125543,357990,0,0,613,0,1187,4249.333333,353.3333333,14628,606,3.6316526,0,3.8439324,930,2.7,714591,15909,380335,61173521
10/10/20,202041,FL,12,-6406,-3999,-6821,-6918,-10030,1799,744.16,2035,1399.3781,1013.4722,1220.9586,849.1045,1339.5917,980.91,1501.0706,1115.7424,1922.7047,1429.9216,1188.7233,840.2995,1341.4209,975.773,1561.2411,1152.2685,1752.2158,1286.7421,1702.5574,1262.8023,1422.8718,1003.738,1714.285,1233.9868,1372.6463,1008.6095,0,0,0,0,0,0,0,,,14036,127373,352188,0,0,569,0,1050,4423.666667,508.6666667,15186,558,4.3404559,0,5.383107,930,3.1,728921,14330,434335,64061573
10/17/20,202042,FL,12,-5983,-3703,-3764,-6089,-10164,1851,756.62,2019,1382.5151,1007.0335,1207.4337,838.2834,1326.7687,968.8707,1493.2716,1108.7717,1901.3841,1420.7243,1170.7429,824.7768,1327.5848,965.3847,1550.292,1143.2924,1743.0909,1282.7619,1691.8327,1255.4174,1409.0824,994.3611,1680.209,1210.6188,1367.0922,1003.1298,0,0,0,0,0,0,0,,,23017,162378,467038,0,0,746,0,1312,4289,383,15917,731,3.9830233,0,4.5320204,932,3.2,752481,23560,352027,66729100
10/24/20,202043,FL,12,-6057,-3926,-5882,-6120,-9918,1835,747.45,2250,1501.0918,1094.8234,1320.3496,911.3278,1442.2443,1051.1927,1608.9827,1192.073,2084.4892,1550.0745,1272.3255,890.8688,1440.8301,1043.0706,1683.7777,1239.9032,1904.637,1397.9238,1851.0666,1369.0834,1548.4252,1083.162,1866.7645,1344.4663,1470.5937,1075.1984,0,0,0,0,0,0,0,,,23287,210191,490032,0,0,502,0,1171,4247.333333,319.3333333,16417,500,3.6659682,0,4.5187294,931,3.5,776251,23770,423218,69535415
10/31/20,202044,FL,12,-5484,-3169,-4980,-6051,-9712,1604,757.98,2994,1632.2506,1182.0369,1440.5183,987.4413,1560.1362,1129.1528,1745.7634,1283.134,2283.898,1677.7079,1381.7358,958.2646,1562.3677,1123.0911,1832.6961,1340.0595,2079.3407,1510.811,2023.5545,1484.2847,1698.6789,1179.5083,2081.7999,1490.0249,1578.6399,1143.8635,0,0,0,0,0,0,0,,,25692,172985,447173,0,0,349,0,1230,4171.333333,227.3333333,16761,344,4.4931812,0,6.0301547,932,3.6,802547,26296,430627,72517420
11/7/20,202045,FL,12,-5644,-3745,-6801,-6910,-9485,1873,690.68,2886,1353.1943,940.1161,1182.9514,777.1755,1293.0651,896.9668,1453.0456,1026.0116,1909.3396,1357.2965,1141.127,759.0518,1286.5731,888.0191,1527.3313,1072.6759,1738.2499,1217.0744,1689.7674,1196.3053,1406.7731,938.7396,1727.38,1192.7299,1311.9433,911.478,0,0,0,0,0,0,0,,,33909,184328,474302,0,0,342,0,1115,4213,246,17100,339,4.3271088,0,4.9130798,932,3.9,837077,34530,456657,75598425
11/14/20,202046,FL,12,-6551,-4381,-10025,-8337,-11272,2651,659.47,3408,1407.6275,1046.5791,1257.2302,868.4608,1373.5762,1007.0671,1532.9745,1138.4944,1952.2216,1448.0324,1225.7332,857.7206,1370.1407,996.2993,1595.5023,1179.0753,1783.7199,1308.0915,1762.372,1302.6955,1482.1051,1030.9352,1780.2406,1274.5476,1389.1842,1022.0236,0,0,0,0,0,0,0,,,37084,172839,445739,0,0,393,0,1412,4363,370,17489,389,5.4041481,0,6.347742,932,4.5,875096,38019,455801,78752864
11/21/20,202047,FL,12,-5783,-3092,-7134,-6394,-9078,1836,712.61,3660,1554.0627,1152.6129,1373.9839,945.4501,1498.7229,1089.5473,1686.7515,1240.3845,2225.1594,1644.5192,1329.939,925.8987,1494.7284,1080.6286,1770.4367,1295.93,2018.1387,1471.769,1964.6298,1447.1296,1640.5215,1138.8382,2014.4623,1429.0011,1520.6551,1110.9656,0,0,0,0,0,0,0,,,55250,239972,670770,0,0,448,0,1488,4436.333333,387.3333333,17930,441,5.575972,0,6.1763275,932,5.1,931827,56731,615263,82577220
11/28/20,202048,FL,12,-7198,-2520,-4692,-6398,-17514,3116,692.95,4056,1727.6149,1280.4406,1510.1887,1026.0014,1668.2009,1198.509,1901.2696,1386.5217,2433.7612,1845.6847,1470.3663,1012.1586,1666.2128,1190.8545,1970.6746,1430.0773,2230.567,1658.8636,2180.6569,1620.9175,1801.9364,1245.421,2165.9442,1506.2631,1722.0737,1259.0935,0,0,0,0,0,0,0,,,51573,265355,701099,0,0,525,0,1348,4476,406,18442,512,6.0250166,0,6.5679738,932,5.8,985297,53470,544084,86852609
12/5/20,202049,FL,12,-5014,-2806,-9356,-5782,-8839,1999,704.07,4660,1639.73,1213.7081,1465.355,993.4294,1593.0433,1146.172,1783.8742,1299.2092,2315.9647,1698.2417,1420.519,976.3092,1592.1107,1136.5554,1867.3469,1352.7418,2105.728,1524.8095,2068.6288,1505.6057,1741.3232,1188.3412,2128.1708,1485.9397,1607.9725,1165.5326,0,0,0,0,0,0,0,,,62739,266751,715681,0,0,650,0,1763,4725,629,19084,642,5.634041,0,6.5370226,933,6,1049638,64341,621883,90776717
12/12/20,202050,FL,12,-5157,-2536,-8764,-7283,-8487,1994,715.66,4899,1455.4489,1122.0995,1302.4461,912.9666,1436.5118,1065.8383,1614.8238,1205.6079,2064.4766,1534.07,1271.4395,903.6508,1433.7053,1054.4939,1676.0584,1245.0775,1883.5069,1386.9687,1844.6267,1369.3849,1532.5395,1077.9437,1875.8341,1334.9994,1458.6868,1087.8195,0,0,0,0,0,0,0,,,65789,276756,755059,0,0,722,0,1710,4902.333333,764.3333333,19785,701,5.8352949,0,7.0348965,930,6.7,1116973,67335,631131,95145503
12/19/20,202051,FL,12,-4542,-1505,-9275,-6033,-8784,1991,745.79,5645,1673.0278,1344.5452,1504.1739,1083.1412,1658.1671,1261.5446,1891.6576,1441.309,2437.2946,1852.0937,1456.3188,1063.819,1663.8687,1254.0558,1955.9064,1482.9808,2230.9056,1682.5907,2169.5776,1650.735,1778.2575,1282.5288,2192.799,1582.0989,1700.683,1302.666,41164,0,0,0,0,0,0,,,75068,266310,776065,0,0,715,0,1893,4733.333333,557.3333333,20473,688,6.0667951,0,7.0502694,932,7.2,1193165,76192,656852,99656227
12/26/20,202052,FL,12,-6089,-760,-8550,-5737,-17855,3474,700.35,6000,2147.6788,1750.7618,1905.6762,1358.222,2100.8483,1582.1075,2451.6412,1858.8672,3343.2006,2622.6243,1828.3103,1324.2293,2099.1154,1568.6981,2559.5033,1928.2112,3047.2289,2355.1876,2915.5331,2260.4652,2343.0694,1678.153,2942.8326,2086.1364,2189.0496,1684.5421,116015,0,0,0,0,0,0,,,69709,253109,763288,0,0,673,0,1475,4888.666667,690.6666667,21135,662,5.7962562,0,6.238862,933,8.2,1264588,71423,584155,104267549
1/2/21,202053,FL,12,-3973,-1948,-1680,-4754,-17406,3714,766.12,7235,1609.2193,1355.3433,1413.7153,1013.262,1577.1398,1197.4786,1842.2602,1418.575,2526.7814,2094.633,1364.6405,995.635,1570.6251,1185.5794,1906.5846,1457.5456,2333.5822,1888.1148,2216.6165,1765.7218,1713.5254,1235.6568,2099.1747,1472.4748,1699.8332,1347.3099,250595,0,0,34.7616324,179.7645304,13.7394262,77.5581522,,,87941,213262,669399,0,0,773,0,1911,5411,1138,21890,755,9.2372251,0,10.1165074,932,9,1354833,90245,581727,108245019
1/9/21,202101,FL,12,-4912,-2657,-9117,-6215,-9486,2536,737.48,8134,1358.8792,1102.5133,1254.0506,876.5336,1352.3533,1002.2343,1515.0943,1135.1493,2045.1189,1576.4881,1199.6123,850.5271,1352.8102,991.8829,1592.5097,1188.1481,1871.4501,1423.9564,1813.5466,1365.1341,1491.9786,1042.0974,1840.524,1289.5094,1385.3437,1050.6327,478443,35857,23.462222,137.6081299,632.4789683,46.0389445,253.6650184,,,107520,234929,764944,0,0,940,0,2303,5156.333333,855.3333333,22804,914,8.0999218,0,9.5926721,932,9,1464697,109864,740782,112744436
1/16/21,202102,FL,12,-5983,-3486,-9312,-7715,-9603,2490,735.86,7743,1460.3027,1114.5532,1311.8198,873.7934,1427.3111,1008.6133,1602.226,1153.8934,2173.1112,1615.8354,1252.1604,847.4967,1419.5937,993.5113,1698.5633,1214.6607,1977.2031,1449.2355,1913.5712,1376.2522,1578.632,1055.0331,1967.4304,1335.714,1454.2492,1052.3035,850556,87074,60.3131792,137.9765993,638.8333321,30.6404714,234.2075587,,,93251,255246,831023,0,0,1230,0,2448,5527.666667,1212.666667,24004,1200,6.8450635,0,8.2641184,933,8.1,1560186,95489,712065,117885707
1/23/21,202103,FL,12,-6400,-4019,-6269,-7881,-10868,2595,738.54,7264,1572.1125,1131.971,1367.2808,860.8771,1504.4596,1004.6932,1715.7778,1172.0403,2415.3999,1716.2161,1293.2157,828.5549,1488.8643,984.339,1837.7752,1245.519,2182.7655,1526.9228,2078.0633,1421.788,1685.6393,1068.2237,2149.5269,1389.9033,1545.8603,1058.8583,1110459,139345,88.1345893,133.5920971,639.7450516,26.341415,238.671541,,,78123,251734,748929,0,0,1181,0,2257,5258.666667,842.6666667,25164,1160,6.6474118,0,8.5440638,933,6.8,1639914,79728,660308,122630654
1/30/21,202104,FL,12,-6246,-4046,-5757,-7682,-9073,2256,744.52,6576,1499.6875,1105.6225,1325.8767,845.4089,1441.6667,975.5939,1632.4729,1132.7199,2273.6166,1630.8324,1250.7493,810.6587,1432.5022,960.5632,1752.0548,1204.8779,2049.5408,1448.8251,1973.3627,1363.8226,1627.1324,1040.1467,2084.4504,1362.5207,1460.0219,1014.8125,1332746,273249,115.604183,133.713348,639.9090187,24.5762827,240.4840585,,,72143,206954,732121,0,0,1234,0,2183,5125.333333,686,26360,1196,6.583086,0,8.0512455,930,5.6,1713589,73675,666309,127318347
2/6/21,202105,FL,12,-5622,-3330,-8811,-7360,-9053,2374,759.83,5815,1502.0323,1123.5411,1331.8408,857.1824,1449.2951,989.0312,1639.7021,1146.2169,2272.4682,1638.3757,1264.807,829.547,1437.8377,972.2854,1757.928,1217.5794,2048.2165,1453.3665,1973.5491,1369.9613,1621.8909,1043.4873,2057.7363,1352.0692,1478.0477,1036.6805,1812723,554502,138.7422734,117.07946,637.9894533,24.3703102,248.3468758,,,57180,203051,732149,0,0,1263,0,2143,5189.333333,764.3333333,27599,1239,5.6384124,0,7.6265987,,,1771359,57770,619832,131829168
2/13/21,202106,FL,12,-5170,-2433,-6630,-6744,-8883,2174,800.28,5127,1651.5107,1295.5932,1467.1521,976.0137,1593.9451,1129.2268,1805.628,1312.0953,2496.0365,1886.7496,1397.9338,948.7737,1587.2007,1114.6339,1923.2161,1384.7392,2259.5222,1674.5106,2175.2566,1572.5893,1792.4362,1191.3998,2259.6479,1526.2745,1630.7482,1194.225,2235645,963004,167.6572852,107.9373296,636.227879,24.6686914,248.8477071,,,49551,190823,688048,0,0,1121,0,1771,5065.333333,632.3333333,28683,1084,5.3068843,0,6.2372422,,,1821937,50578,567685,135961048
2/20/21,202107,FL,12,-4242,-2297,-5798,-6444,-9630,2426,819.27,4766,1771.9802,1412.0511,1552.5521,1029.0323,1698.0338,1202.4151,1945.2796,1416.5183,2736.9203,2118.6431,1470.0199,996.3459,1689.3903,1188.3352,2071.906,1495.7745,2489.6192,1872.7603,2360.7534,1723.3837,1910.7523,1268.0553,2408.9162,1622.0613,1771.0819,1306.447,2793123,1378573,197.2185894,96.4168045,637.3424152,25.7217589,249.6882743,,,40946,173333,611833,0,0,1160,0,1706,4568.666667,237,29813,1130,5.2729733,0,6.2751254,,,1863707,41770,526220,139753290
2/27/21,202108,FL,12,-3180,-1563,-976,-5257,-8168,1828,836.5,4213,1807.5454,1419.5253,1618.2494,1044.594,1765.8039,1214.125,1986.7482,1402.8409,2746.153,2019.2187,1550.7625,1022.7093,1751.4434,1196.7601,2120.9439,1483.1549,2483.6396,1782.8139,2383.4132,1674.1009,1967.2716,1273.1811,2473.1145,1629.4519,1805.9927,1281.9402,3032041,1640330,218.6929948,96.2741068,91.2016776,28.1910683,259.7541653,,,38996,173415,624548,0,0,941,0,1627,4115.333333,120.6666667,30734,921,5.780809,0,7.1792394,,,1903682,39975,542183,143519326
3/6/21,202109,FL,12,-2442,-889,-3214,-4784,-8253,1833,855.14,3873,1955.5395,1518.6426,1764.0798,1090.9739,1892.5653,1255.7591,2134.1296,1461.9293,2961.0161,2121.9364,1681.0245,1064.1629,1883.2635,1240.748,2288.4587,1547.547,2673.1562,1871.1464,2587.462,1759.0975,2150.0719,1332.4385,2681.6151,1696.5777,1941.0997,1336.6753,3480937,1929985,242.8008438,87.3184866,0,27.5512505,280.7028931,,,36416,156910,590238,0,0,920,0,1678,3629,0,31620,886,4.7250183,0,6.5774113,,,1940897,37215,499916,147140631
3/13/21,202110,FL,12,-1216,-137,487,-3357,-8150,1615,751.65,3411,1723.3354,1372.8221,1540.5823,944.6622,1667.4031,1095.4644,1888.5359,1285.2063,2672.614,1925.9153,1468.3757,919.3372,1661.8965,1087.4433,2024.2682,1361.2375,2408.1767,1688.1812,2311.6822,1572.6285,1889.1565,1162.4556,2354.0064,1479.6958,1733.0324,1187.1678,4076435,2205660,284.5268826,82.6779142,0,35.6568592,279.0751765,,,4024,19166,64599,0,0,66,0,92,,,32225,605,4.4496449,0,5.8649856,,,1973109,32212,497130,150593522
3/20/21,202111,FL,12,468,443,1505,-720,-4367,631,989.55,3272,,,,,,,,,,,,,,,,,,,,,,,,,,,4760399,2617095,233.9878656,71.026225,0,4.6938776,39.7286822,,,0,0,0,0,0,0,0,0,,,32713,488,1.7413815,0,2.4945549,,,2004362,31253,238910,109473280
1/4/20,202001,GA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,892,2.6,0,0,0,0
1/11/20,202002,GA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,893,2,0,0,0,0
1/18/20,202003,GA,13,,,,,,,672.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1745,0,0,0,0,0,0,894,2,0,0,0,0
1/25/20,202004,GA,13,,,,,,,751.19,,1337.5989,1271.664,1000.6732,954.9327,1173.671,1120.3792,1495.0292,1428.3291,1938.4142,1856.2971,932.0204,889.2685,1169.8313,1115.178,1505.2333,1438.959,1995.9872,1912.346,1819.9663,1735.577,1248.8004,1194.138,1435.0623,1369.5711,1404.2653,1342.896,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1829,0,0,0,0,0,0,897,2.2,0,0,0,0
2/1/20,202005,GA,13,,,,,,,749.6,,1529.7267,1465.8716,1171.3877,1129.9592,1366.6678,1317.4547,1715.4169,1649.4418,2152.0839,2071.9815,1097.8422,1058.8432,1368.8449,1317.7207,1725.6171,1663.3001,2210.5209,2125.5407,2031.4063,1947.2223,1431.5991,1381.9764,1632.2371,1570.8205,1609.8255,1551.9534,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,900,2.5,0,0,0,0
