date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
9/19/20,202038,AR,5,-427,56,3799,-562,-7890,392,1107.69,383,1041.9313,861.3199,951.2043,751.475,1128.3285,930.7903,1262.5021,1037.5016,1339.1792,1140.0132,951.9245,769.1413,1109.5194,909.5598,1246.7317,1022.1775,1270.6491,1021.4483,1219.3636,971.5606,1000.2113,763.2115,1098.1775,868.713,1123.9104,926.6606,0,,5450,70608,72276,515,1296,204,4758,285,710,120,1181,212,7.4591668,0,8.6675614,470,2.5
9/26/20,202039,AR,5,-939,-310,2834,-571,-7422,697,1048.45,473,1039.2585,837.5614,948.876,728.1958,1115.6751,901.8836,1246.0899,1006.8329,1339.3392,1127.4452,945.7187,747.0484,1103.6736,883.7702,1231.3144,986.6652,1264.8638,1000.6768,1212.4513,946.8887,992.1296,733.1436,1099.6016,849.264,1114.5137,900.2444,0,,5595,61538,67460,637,1548,112,6048,239,717,123,1285,104,5.1618347,0,4.7537433,475,2.6
10/3/20,202040,AR,5,-316,307,3139,-251,-7223,421,1047.61,459,1141.7241,908.5983,1036.4905,785.6618,1219.8029,975.0672,1366.5601,1094.5508,1468.5504,1235.1216,1035.2612,807.3306,1204.354,954.3094,1344.0665,1068.9047,1396.8938,1096.1183,1338.7645,1037.1203,1091.9998,793.6558,1208.6126,924.4712,1218.8283,975.2562,0,,5770,126252,130843,652,1562,122,5721,325,744.6666667,158.6666667,1407,122,7.4096335,0,8.3040642,473,2.7
10/10/20,202041,AR,5,-828,99,2991,-304,-7280,497,1060.72,595,998.1111,822.1902,912.6837,709.2378,1064.9874,865.7843,1211.159,988.7652,1301.5957,1118.8445,901.1728,717.9229,1058.4895,855.4656,1183.2781,961.9156,1249.4062,1000.3073,1167.6451,924.6113,952.3352,713.2443,1058.1159,829.2689,1073.4074,875.5152,,,5695,68081,72978,679,1641,145,5152,373,737.6666667,153.6666667,1552,145,6.5788612,0,7.2715803,473,3.4
10/17/20,202042,AR,5,-778,23,3356,-18,-7202,619,1087.36,669,981.4371,819.4816,898.3308,695.4413,1057.1133,857.9534,1192.0304,976.0437,1314.9776,1138.7477,889.8581,704.8562,1051.9311,850.5345,1160.9733,945.863,1255.6342,1010.6323,1174.7212,938.87,934.6973,697.8816,1055.7247,828.1629,1063.7393,866.7978,,,6202,64847,69926,713,1690,132,4996,378,724.6666667,130.6666667,1684,132,6.5994645,0,7.047885,473,3.8
10/24/20,202043,AR,5,-1136,-357,2316,16,-7034,659,1050.59,631,1056.1319,887.8481,973.8705,749.2094,1149.5846,930.4767,1273.5434,1042.818,1415.6152,1212.7132,971.9517,766.76,1133.9813,912.1498,1248.7343,1014.6177,1347.4814,1078.075,1270.3999,1003.667,1011.212,746.0585,1146.5984,893.6701,1148.6061,933.5435,,,6896,66990,72376,658,1702,113,6057,429,720.6666667,118.6666667,1797,113,6.679039,0,7.1719291,475,4.2
10/31/20,202044,AR,5,-929,-204,1027,-492,-6920,780,991.44,621,1136.3464,953.0838,1054.5773,799.719,1237.7283,985.9532,1387.1945,1117.4886,1466.0648,1230.4384,1042.534,810.7131,1229.6933,972.3726,1352.677,1082.4269,1427.9946,1122.8027,1343.5744,1043.0673,1093.812,793.3305,1222.4088,937.3407,1237.4847,990.1999,,,6872,61685,66954,662,1645,128,6090,331,718.3333333,103.3333333,1925,128,8.4074609,0,8.9480384,472,4.6
11/7/20,202045,AR,5,-741,-108,2309,-203,-6469,667,943.83,677,987.469,794.4198,913.1856,652.4239,1075.1635,807.0638,1200.5143,912.4309,1277.8615,1020.9186,911.8407,667.6465,1065.2334,795.0657,1171.4547,883.4357,1227.0611,914.7411,1156.1755,850.9765,942.1939,644.6065,1049.0368,757.4042,1075.8969,812.2979,,,8638,64987,71521,752,1661,143,6527,377,663.6666667,56.33333333,2068,143,11.1428621,0,11.2414594,471,5.2
11/14/20,202046,AR,5,-1354,-201,1579,-313,-7362,836,893.2,815,778.7272,647.0318,724.2122,518.8931,855.5229,646.8642,953.3533,725.0531,1018.0789,804.4242,725.1031,532.2859,847.417,635.7815,932.027,705.0202,967.163,718.2604,927.1498,680.7951,758.6127,517.7891,844.3565,612.2937,852.0496,645.3274,,,9490,58600,65371,807,2016,80,5789,432,,,2159,91,9.025849,0,9.441068,470,5.6
11/21/20,202047,AR,5,-625,-81,403,-320,-3368,335,754.49,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13503,86648,97077,957,2414,189,11339,568,,,2337,178,9.5006986,0,10.0025781,,
1/4/20,202001,CA,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5886.666667,22.66666667,0,0,0,0,0,153,2.7
1/11/20,202002,CA,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5872.666667,0,0,0,0,0,0,155,2.2
1/18/20,202003,CA,6,0,0,0,0,0,0,675.13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5829,0,0,0,0,0,0,154,2.1
1/25/20,202004,CA,6,0,0,0,0,0,0,778.77,,981.7271,935.2826,783.9545,747.1407,869.5029,832.557,966.0551,928.1316,1200.2777,1156.6721,727.585,694.5778,891.6686,856.6609,1044.1837,1004.7211,1333.5408,1284.1589,1131.1089,1086.0099,1094.3048,1048.8599,884.5834,848.1234,1080.6791,1041.3278,0,,0,0,0,0,0,0,0,0,5828,0,0,0,0,0,0,154,2.5
2/1/20,202005,CA,6,0,0,0,0,0,0,767.48,,1116.4792,1068.7237,910.987,879.6187,1002.3797,967.2384,1109.0412,1070.048,1348.6019,1300.603,852.989,824.2559,1034.3875,999.583,1201.391,1159.6583,1471.1737,1415.0572,1270.2937,1222.829,1246.0198,1203.2729,1021.3977,987.1592,1222.3022,1180.6936,0,,0,0,0,0,0,0,0,0,5685,0,0,0,0,0,0,154,2.7
2/8/20,202006,CA,6,0,0,0,0,0,0,768.43,,1074.5663,1050.9884,900.1783,883.2021,972.7524,955.2416,1064.351,1045.3229,1286.8808,1261.4688,840.6871,824.4178,1000.6465,983.3401,1145.1057,1124.7243,1404.0523,1375.1546,1211.9156,1186.7007,1205.6141,1183.8906,986.761,968.8366,1175.3552,1155.4851,0,,0,0,0,0,0,0,0,0,5911.333333,199.3333333,0,0,0,0,0,153,2.6
2/15/20,202007,CA,6,355,252,1475,209,-95,-26,831.35,,1217.216,1161.4019,985.143,934.175,1070.9956,1021.0609,1193.1046,1144.992,1507.6523,1456.7566,916.18,867.448,1115.3363,1067.9264,1308.5023,1260.4755,1644.3784,1592.1944,1383.1292,1330.8829,1334.561,1275.9422,1100.6092,1049.183,1363.0538,1315.9301,0,,0,0,0,0,0,0,0,0,5584,0,0,0,0,0,0,152,2.5
2/22/20,202008,CA,6,2438,979,9732,337,-2483,277,833.2,,1238.2371,1161.5492,990.0113,908.6902,1087.662,1013.4699,1205.0773,1140.0043,1532.8298,1467.511,906.8568,831.1446,1123.2724,1055.8096,1318.7987,1258.847,1695.2544,1627.8694,1414.2866,1340.6371,1366.8915,1278.7393,1102.0684,1026.0618,1389.1339,1327.5141,6.900796906,,0,0,0,0,0,0,0,0,5796,103,0,0,0,0,0,153,2.4
2/29/20,202009,CA,6,2483,1388,7320,1266,925,-285,832.12,,1226.2003,1168.1315,1025.1033,947.2605,1121.8099,1054.9351,1216.0648,1163.7868,1460.2955,1420.3757,954.4441,881.9787,1141.0159,1084.1564,1308.0297,1264.2126,1595.5084,1556.9365,1371.6628,1318.3215,1374.7954,1298.9103,1121.5227,1054.7504,1351.0615,1308.7584,6.104291151,,0,0,0,0,0,0,0,0,5679.666667,7.666666667,0,0,0,0,0,154,2.1
3/7/20,202010,CA,6,2877,2594,5054,665,734,-170,810.66,,1216.5327,1152.8555,1049.4671,961.9674,1115.1884,1041.0781,1211.4342,1150.9674,1437.2074,1385.9633,974.8235,893.4198,1146.3239,1081.94,1298.965,1245.8026,1557.6629,1507.1786,1347.4532,1286.0386,1376.2553,1287.2267,1132.334,1057.0044,1333.2682,1281.0297,5.4534797,0.2,16,0,16,0,0,0,0,0,5731.333333,62.33333333,1,1,0,0,0,154,2.4
3/14/20,202011,CA,6,601,4611,2970,-1990,-523,545,707.57,,679.4628,609.5193,596.1728,520.0239,627.4831,554.8179,683.81,615.6291,804.9999,741.7432,555.4764,482.9598,651.694,583.1869,736.8767,671.458,859.315,796.3655,750.0707,681.7293,771.2405,684.0741,640.0572,567.2621,751.0673,687.9262,5.661341794,0.8,183,454,637,0,0,5,0,0,5458.333333,0,3,2,0,0,0,155,3.4
3/21/20,202012,CA,6,-9885,2632,-4108,-8495,-10778,3915,444.13,,377.1538,329.2202,364.325,312.7646,377.2247,328.1665,390.7917,344.2472,392.1961,349.5634,357.9985,306.943,390.6822,343.1132,404.1937,359.4171,384.3853,343.1686,385.8007,339.737,429.6579,370.2403,376.5956,327.7078,385.881,344.1092,4.729844211,2.1,1027,10333,11360,0,0,19,0,0,5664,132,25,22,0,0,0,153,5.5
3/28/20,202013,CA,6,-16772,-6561,-7828,-13020,-16287,5490,330.52,,231.1979,189.8206,229.1269,184.9523,238.5384,195.9098,241.1665,200.4048,227.0881,191.4326,237.2849,192.3161,248.8332,206.4457,244.0677,205.0121,206.2582,173.4063,226.4869,187.5763,254.503,206.0497,239.3002,196.9824,226.7397,190.9012,2.049862909,3.6,3364,9300,12664,0,610,77,0,1034,5642.333333,206.3333333,110,85,0,0,0,152,5.3
4/4/20,202014,CA,6,-16090,-5607,-8043,-13261,-17096,5392,334.68,,244.5744,193.4584,240.1698,188.4748,253.5221,203.3268,255.7183,208.0969,234.7893,195.9038,253.4179,200.6275,263.9894,214.906,257.4432,212.6933,208.1621,172.4938,236.8607,193.7328,262.8801,208.0929,254.4037,205.0558,235.236,194.7049,1.182708586,3.7,7383,81125,88508,0,5163,175,0,1783,5883.333333,531.3333333,289,179,0,0,0,153,4.9
4/11/20,202015,CA,6,-14880,-5612,-11511,-13847,-17992,5811,319.92,,201.2795,152.769,193.053,146.1183,203.5237,158.2825,208.8515,165.4318,194.5874,158.585,203.7621,155.9949,214.1912,169.4658,210.9621,169.9729,173.4244,140.2099,192.0331,153.8135,209.0454,160.6917,204.2872,159.6641,196.1699,157.9897,0.721769776,4,8589,50930,59519,0,8255,333,0,4344.5,5918,649,604,315,4.4512532,7.847402975,3.8485439,152,4.2
4/18/20,202016,CA,6,-15859,-5252,-8060,-12248,-16858,5353,356.66,,172.594,112.607,166.9721,108.349,176.4536,117.2973,181.2794,123.8978,170.6968,123.8197,175.6776,115.1574,186.9623,126.9277,183.8526,128.9394,152.9217,110.7619,171.1199,122.2454,180.6191,120.3495,176.6334,119.4611,170.8434,119.8051,0.640423701,3.5,8348,78099,86447,0,9986,463,0,2763.75,5948.666667,734.6666667,1140,536,3.6416688,49.24939205,4.1028659,154,3.2
4/25/20,202017,CA,6,-16613,-3771,-5737,-11477,-16128,5120,399.63,,243.4149,172.7234,233.0501,164.7548,248.9076,180.7502,255.9678,189.6252,237.6225,181.0872,248.8064,177.8184,264.2041,195.1577,256.9511,193.5161,210.0936,159.1403,234.0968,176.1233,253.6746,181.881,249.783,182.5629,239.4156,179.98,0.614266943,2.2,12174,234195,246369,0,10500,579,0,3465.125,5759.666667,596.6666667,1689,549,2.8330045,46.47095617,3.0955019,155,3
5/2/20,202018,CA,6,-14815,-2349,-3852,-10388,-15523,4434,437.78,,286.1589,201.7365,276.7326,194.4621,292.848,210.7413,302.5096,222.0997,279.3062,209.7179,295.7612,209.3269,310.7927,227.7123,303.6208,226.4024,245.6595,183.219,275.375,204.515,298.8537,212.1818,295.1785,213.5651,282.1472,209.7102,0.556024525,2.5,11060,169708,179013,0,10309,520,0,2989.4375,5557,458,2180,491,2.3970155,39.21265628,2.7495442,154,2.6
5/9/20,202019,CA,6,-13269,-266,-1989,-9453,-14454,4391,491.08,,334.3178,240.6954,317.4098,225.9881,337.928,247.2734,350.8835,262.5531,336.3339,258.3467,339.4231,243.7394,360.3719,268.9466,357.915,272.5984,297.7774,227.0401,324.1795,246.1838,348.0388,252.4076,342.5215,252.12,335.1454,254.0526,0.625765301,2.5,12364,213403,227522,0,9800,507,0,3043.28125,5482.333333,414.3333333,2687,507,2.0718503,37.5436586,2.6032194,155,2.3
5/16/20,202020,CA,6,-13803,-1132,-2839,-9612,-13804,4303,390.2,,321.6427,232.9466,306.3999,217.8555,324.9665,238.4058,336.8482,252.8834,321.8804,248.1219,323.9134,232.2509,344.1122,257.5283,341.8628,261.5396,290.711,222.5862,314.2517,239.8177,336.0472,243.9867,327.785,241.3466,321.597,244.7485,0.202174058,2.1,12232,254324,266556,0,9281,526,0,2902.359375,5517,487,3208,521,2.0795972,27.58924059,2.4251224,153,2.2
5/23/20,202021,CA,6,-12631,-560,60,-8755,-13154,4073,596.1,,390.0044,284.1433,365.3383,260.0713,389.3232,285.8204,409.1476,307.6888,398.2811,307.824,386.6521,277.1861,414.8205,310.8666,418.1782,320.7097,362.0952,278.0956,382.2846,292.5176,407.7709,296.7344,395.1054,291.1148,395.3987,301.637,0.545310011,2.2,13838,322342,336180,0,9209,504,0,2890.820313,5365,351,3737,529,2.7161746,0,3.4236054,152,2.1
5/30/20,202022,CA,6,-11634,-60,4942,-8345,-13765,3979,635.08,,425.7436,310.8229,392.8797,279.8519,421.9017,309.658,445.9661,335.3144,441.0867,340.82,414.6402,297.2643,450.6731,337.7485,457.1575,350.4914,406.1719,311.7853,422.2448,322.5488,441.1403,320.7542,427.6373,314.9009,435.8104,332.7003,0.501134484,2.5,16247,357042,373289,0,9341,448,0,2769.589844,5447.333333,475.3333333,4144,407,2.1179316,0,2.6031564,154,2.2
6/6/20,202023,CA,6,-10186,836,3635,-7373,-11057,3469,640.61,,464.3352,335.2406,424.9651,297.5526,457.7461,331.2323,484.16,360.6759,488.4856,374.6539,448.7442,317.5013,489.2849,362.3849,503.7809,382.516,448.0624,341.3066,462.5399,348.9919,481.4128,346.2914,467.7232,340.558,477.3128,361.0767,0.505059908,3.2,19138,400567,419705,0,9123,403,0,3141.205078,5376,413,4607,463,2.6795509,0,3.4065064,153,2.5
6/13/20,202024,CA,6,-9002,506,7372,-6244,-10762,3146,720.83,,527.8599,386.1369,475.6164,335.512,515.6174,376.5278,548.659,412.1909,568.6255,440.3881,495.3041,352.5339,549.045,409.5082,576.3722,441.862,534.4927,412.0633,536.4182,408.6096,551.9914,400.2482,527.8538,386.7184,549.018,419.969,0.575628317,2.7,19627,396466,416093,0,9208,430,0,2840.397461,5423,475,5076,469,2.5563893,0,3.2903518,154,3.5
6/20/20,202025,CA,6,-7897,1022,11176,-5511,-10663,2826,766,,540.3527,385.8413,482.432,331.1311,521.1172,370.3521,556.8388,408.5998,590.6472,447.9628,494.8597,342.67,554.8971,403.6004,590.9451,443.0398,563.428,425.4228,554.2203,412.3135,565.4387,399.8441,536.2248,382.4911,565.1853,423.3087,0.306144919,3,23666,486353,510019,0,9099,435,0,3161.80127,5336.666667,397.6666667,5494,418,2.5683337,0,3.2397646,153,4.9
6/27/20,202026,CA,6,-7827,435,10832,-5768,-11046,2851,779.26,,535.3674,386.4147,475.8338,327.8255,517.1431,369.8743,550.2424,405.8666,587.6657,447.6,485.1281,337.009,547.8186,400.4834,583.937,440.6393,566.812,429.7094,554.5116,413.5829,565.6533,402.4042,528.3854,377.9841,560.9727,423.015,0.307103666,4.5,37124,590774,627898,0,10341,448,0,4209.099365,5536.666667,626.6666667,5899,405,3.2520188,0,4.2689621,153,6.9
7/4/20,202027,CA,6,-6397,2133,13498,-5315,-12613,2980,766.06,,485.5016,339.4598,431.6109,288.099,467.236,323.45,499.546,357.4278,534.7754,396.2532,440.4304,296.1922,497.0909,352.0616,530.1092,388.2535,515.6284,380.6042,506.64,366.7137,513.8495,354.1145,478.553,331.7456,509.5332,373.4323,0.464027524,6,50955,639766,690721,0,12591,441,0,4987.450317,5685.333333,817.3333333,6334,435,4.3717772,0,5.7190133,154,8.6
7/11/20,202028,CA,6,-7114,282,11707,-5553,-11589,2996,782.86,,489.6704,345.9122,440.7223,295.1045,471.666,328.0818,500.1772,360.0083,537.9563,401.3413,439.6423,296.461,496.51,353.2797,533.5944,393.6228,526.2617,391.5231,505.0231,367.9045,530.8567,367.3015,476.7615,331.5278,518.1437,382.8131,0.51106633,7.2,54956,667708,722664,0,13787,632,0,5410.274841,5794.333333,934.3333333,7027,693,3.7805423,0,4.8997424,155,8.6
7/18/20,202029,CA,6,-7679,237,12571,-6131,-11555,3059,784.61,,462.6793,322.6296,412.7745,272.7841,448.4701,307.7065,475.7523,337.8957,504.2711,371.7413,417.1505,277.484,467.4745,328.7401,500.6887,364.4822,496.7251,364.9986,474.225,341.2952,500.2744,341.5529,449.5552,308.4241,489.2354,357.0009,0.449976744,8.1,63019,828504,891523,0,14632,650,0,5796.862579,5940.666667,1124.666667,7702,675,4.3144246,0,5.4115543,155,7.8
7/25/20,202030,CA,6,-7639,-346,12894,-6164,-11826,3028,795.39,4402,447.2372,314.5751,399.7598,264.5208,430.5444,295.7639,460.7958,328.1909,492.7296,363.8759,400.8932,266.8401,453.3261,319.2163,486.0239,354.4595,486.3323,358.4896,461.3409,332.9835,484.6495,331.3572,434.9271,298.6906,476.1732,348.2243,0.571243526,8.9,70037,810100,880137,0,15626,742,0,5921.56871,5913.666667,1109.666667,8408,706,4.4405477,0,5.8826455,154,6.5
8/1/20,202031,CA,6,-7250,-304,13301,-6256,-11940,2938,820.58,5543,457.0292,326.4171,408.1607,271.7448,440.0249,304.4686,472.6831,339.2712,507.8191,377.5254,409.6838,274.1216,462.8033,328.4336,500.9832,368.2894,500.9957,371.8821,474.139,344.4542,495.2777,340.5921,445.4827,307.9301,489.8246,360.956,0.531338967,8.5,54730,784502,839232,0,15478,887,0,4793.215645,6000.666667,1227.666667,9345,937,4.556732,0,6.0577065,153,5.3
8/8/20,202032,CA,6,-6658,157,13876,-6030,-11732,2783,839.47,5050,465.3761,325.0644,417.45,270.7432,445.7073,300.8158,481.0869,337.4827,516.8392,376.5923,419.7733,274.2968,469.082,325.1578,505.2968,363.5409,513.2096,372.6374,484.3543,344.2773,505.106,339.4147,454.951,307.4655,496.7857,357.8343,0.348947748,7.2,45657,775283,820940,0,14317,965,0,4559.392178,5968.333333,1196.333333,10307,962,4.0752437,0,5.5646522,156,4.3
8/15/20,202033,CA,6,-7201,-461,12939,-6575,-11814,2784,849.35,4456,454.3573,317.0957,405.4327,260.6733,432.5344,289.9305,466.8089,324.8166,509.0841,367.5149,405.3619,262.8855,452.3078,311.4008,491.9711,351.3025,511.7474,367.3855,476.6234,335.119,490.8791,326.5471,443.1658,296.9207,485.8496,347.347,,8,67902,905682,973584,0,13016,958,0,4047.303911,5993.666667,1247.666667,11218,911,3.8892024,0,5.2011847,154,3.5
8/22/20,202034,CA,6,-7216,-2055,681,-5713,-9839,2957,838.28,3517,444.701,307.327,392.1006,249.3856,420.6984,279.1884,454.2881,312.8938,499.708,356.3182,389.6836,250.3669,438.7583,299.4072,481.5696,340.1615,505.2278,357.3295,473.055,327.7308,485.9251,319.4317,429.8649,284.9521,473.0532,334.66,,7.5,43203,712038,755241,0,12281,841,0,3849.348044,6202,1421,12131,913,3.5060857,0,4.3196053,155,2.9
8/29/20,202035,CA,6,-7232,-2505,-726,-5557,-9115,2948,816.4,3148,433.1556,290.6171,380.8235,234.2251,410.2865,265.2092,440.0675,296.1448,480.5673,336.4407,381.5927,238.643,428.1716,285.5256,465.9333,321.9598,481.6714,333.4445,459.0111,311.9292,471.7955,302.4577,419.8142,271.8516,453.617,313.2731,,6.8,36947,636331,673278,0,10558,846,0,3138.325978,5622.666667,836.6666667,12894,763,3.6363684,0,4.6174614,156,2.6
9/5/20,202036,CA,6,-6274,-1737,278,-5114,-9076,2623,843.77,2918,480.2064,338.3927,435.2387,277.202,461.8992,307.8105,495.0734,343.8398,535.0959,385.888,432.9536,279.574,482.5058,331.5201,522.8181,372.3475,534.4713,381.9232,517.2589,361.5766,530.673,350.9136,471.9944,314.7613,506.7965,361.7231,,5.5,33400,773293,806693,0,9180,809,0,2672.837011,5571,769,13709,815,4.0716123,0,4.5375561,156,2.1
9/12/20,202037,CA,6,-7117,-2161,-435,-6214,-11053,2963,820.67,2686,458.0571,316.894,411.9161,255.2149,440.2048,286.5457,474.5538,321.842,514.8878,363.0368,409.7088,257.4458,462.7484,310.5481,502.7714,350.1817,513.9427,359.1465,496.7788,338.9494,506.093,325.8663,449.3324,291.8983,487.7797,340.8333,0,5.3,23059,617585,640644,0,8371,608,0,2511.581494,5690.666667,869.6666667,14327,618,2.8242512,0,3.8657411,157,1.9
9/19/20,202038,CA,6,-7784,-2367,2808,-6763,-10405,2673,811.24,2303,438.4305,298.9261,390.3466,236.0278,421.4755,268.5692,453.9753,301.2208,496.2589,343.1212,393.2839,241.6328,442.0118,290.2699,482.1422,329.0163,493.2283,337.7283,475.1139,317.3256,482.5675,303.7377,431.0919,274.1376,468.0306,320.3285,0,4.1,23837,763082,786919,0,7104,661,0,2254.209253,5578,707,15018,691,3.2053236,0,4.0177821,159,1.8
9/26/20,202039,CA,6,-7435,-2385,3138,-7298,-10180,2690,798.09,2260,459.1204,300.6619,406.2111,235.0136,439.7615,268.7363,471.9238,301.6065,518.1694,346.9699,409.0003,240.8507,461.9925,292.334,500.6418,329.5831,516.4871,341.9526,496.2641,320.8211,504.2153,305.8643,448.8297,274.3872,488.5204,322.3222,0,3.1,24102,814742,838844,0,6388,620,0,2075.895374,5396.666667,522.6666667,15583,565,2.7760337,0,3.153046,159,1.8
10/3/20,202040,CA,6,-6937,-1782,509,-7205,-10113,2654,784.57,2288,475.4665,302.1029,423.8775,235.6564,454.7267,268.6535,485.7976,301.4694,535.0098,352.2501,425.1947,241.2799,474.6424,291.4087,517.3934,332.4495,534.0251,347.6686,513.5404,325.1389,518.0187,303.9338,465.4105,275.8698,504.2693,325.03,0,3.6,21199,794959,816158,0,5781,542,0,2041.052313,5526.333333,631.3333333,16115,532,2.9093741,0,3.4897176,159,1.8
10/10/20,202041,CA,6,-6803,-1807,2201,-7465,-10070,2581,774.4,2315,461.8887,299.3943,412.0941,229.7645,443.9465,262.4855,476.9166,296.7001,530.4507,350.7345,412.4513,233.6975,466.839,286.6079,512.4351,330.4218,526.9132,345.8038,502.5045,318.5791,510.6088,300.1272,455.1015,269.6645,499.3759,323.8571,,2.6,23340,856217,879557,0,5426,426,0,2063.473843,5416,485,16567,452,3.2595189,0,3.9910763,160,2.1
10/17/20,202042,CA,6,-6383,-1850,4614,-7238,-10063,2658,787.37,2317,468.8,306.42,417.8359,230.3577,456.2415,267.0817,486.824,300.6571,541.0651,356.2002,417.4194,234.0137,476.9203,290.554,521.4633,334.0883,542.0516,354.1341,514.7128,323.7993,522.7015,303.975,464.0646,272.3478,509.8032,329.1348,,2.5,21679,856587,878266,0,5134,399,0,1963.263078,5451.666667,480.6666667,16956,389,3.0957723,0,4.1307974,158,2.3
10/24/20,202043,CA,6,-6627,-2077,3017,-7269,-9652,2629,778.14,2386,475.0871,308.2948,426.1305,228.5038,457.3224,261.784,494.7762,299.593,550.8342,357.5258,424.3258,232.2996,478.034,285.3454,529.8603,333.3725,554.2593,356.7898,526.9861,326.0814,525.728,299.4562,471.9847,271.3088,516.7413,327.6881,,2.3,28355,824113,852468,0,5285,412,0,2025.368461,5116,119.3333333,17343,387,3.2988187,0,4.6728931,160,2.6
10/31/20,202044,CA,6,-6404,-1595,1543,-7800,-9576,2473,768.9,2528,462.6852,293.9909,420.6645,217.6468,448.6648,248.2225,484.457,284.7726,528.0617,334.8923,419.1703,222.0474,474.2865,274.8844,513.1888,314.4755,526.7251,330.1701,511.0077,308.9389,512.7469,283.7589,463.4125,258.5525,497.6957,306.5103,,2.5,29195,963943,993138,0,5312,315,0,2199.31577,5099.666667,107.6666667,17659,316,3.6318709,0,5.0972167,158,2.9
11/7/20,202045,CA,6,-7038,-2444,-1082,-8685,-9680,2905,692.64,2894,393.6246,243.646,356.0648,176.8884,381.3066,202.7338,408.0264,230.4506,453.7277,277.1391,354.6907,180.8186,402.115,224.3522,438.7417,258.5252,450.755,271.4526,440.6709,256.9078,431.0938,229.6624,394.527,211.7975,423.236,250.2951,,1.7,34952,927882,962834,0,6101,313,0,2356.342115,4416,0,17961,302,5.521689,0,6.7276698,158,3.7
11/14/20,202046,CA,6,-7207,-2860,-3679,-9913,-10694,3237,692.68,3478,310.5358,193.9192,279.6122,136.2422,302.1796,158.2693,326.5806,181.5157,360.6229,215.3142,281.2776,140.8672,318.07,174.5479,348.3947,201.6347,359.6815,211.6362,344.9337,194.9785,343.7255,179.035,312.2181,164.2888,338.8242,197.525,,0.6,51420,1055025,1106445,0,6906,279,0,3033.828942,,,18253,292,4.9577016,0,5.7567349,158,4.2
11/21/20,202047,CA,6,-3251,-1212,-1260,-4080,-4200,1260,583.79,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,79337,1220899,1300236,0,8606,425,0,4228.085529,,,18672,419,5.4264532,0,5.2936917,,
1/4/20,202001,CO,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,854,25,0,0,0,0,0,167,2
1/11/20,202002,CO,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,872,41,0,0,0,0,0,166,1.9
1/18/20,202003,CO,8,0,0,0,0,0,0,670.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,847.3333333,13.33333333,0,0,0,0,0,166,1.8
1/25/20,202004,CO,8,0,0,0,0,0,0,745.36,,1187.2119,1104.7615,885.6413,838.8512,1011.874,953.6888,1133.1921,1066.079,1588.7817,1504.4579,889.5348,843.1243,1010.0974,955.2402,1144.545,1079.0132,1552.51,1465.9177,1647.3793,1560.0592,1684.2882,1587.1447,1064.231,1004.1895,1262.2388,1192.1313,0,,0,0,0,0,0,0,0,0,853,26,0,0,0,0,0,168,2.1
