date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
1/4/20,202001,X,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,179109,1204,0,0,0,0,0,3544,2.4
1/11/20,202002,X,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,180813,1378,0,0,0,0,0,3548,1.9
1/18/20,202003,X,US,,,,,,,657.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,176714,200.3333333,0,0,0,0,0,3546,1.8
1/25/20,202004,X,US,,,,,,,753.08,,49045.5918,46191.3033,42166.0395,39807.5577,44488.2833,42142.3461,51770.0016,49143.1442,67881.9903,64810.3216,38470.4979,36456.7438,44189.7675,41865.3364,53454.5618,50861.4744,71124.5824,67902.0138,60505.6864,57651.7014,49453.9906,46836.4547,53112.5759,50461.2263,51339.2245,48709.9385,0,0,0,0,0,0,0,0,,2,0,2,0,0,0,0,0,176021,78,0,0,0,0,0,3572,2
2/1/20,202005,X,US,,,,,,,745.04,,56011.9471,53042.8844,48912.4246,46734.667,51059.4672,48661.2515,59126.7051,56235.7745,76398.3591,72930.272,44629.0019,42752.6375,50621.1883,48262.1334,61070.7148,58261.56,79756.5578,76062.7311,68940.7909,66057.8993,56834.6675,54397.3831,60944.2069,58380.6702,57997.7524,55142.4967,0,0,0,0,0,0,0,0,,0,0,6,0,0,0,0,0,175017,179.6666667,0,0,0,0,0,3572,2.3
2/8/20,202006,X,US,,,,,,,742.53,,56092.5985,54571.3671,49763.3062,48596.3036,51485.2092,50158.8722,58907.4067,57289.5675,75869.0964,74036.8372,45380.7832,44309.7389,50936.7325,49652.0178,60980.8652,59451.0608,79654.8275,77763.6871,68852.673,67487.511,57826.2045,56588.7078,61161.9806,59854.8318,58061.9503,56461.4518,0,0,0,0,0,0,0,0,,3,0,10,0,0,0,0,0,176737.3333,712,0,0,0,0,0,3586,2.2
2/15/20,202007,X,US,6,2,15,3,2,-1,806.55,,61794.167,59290.6352,53357.7929,51098.8636,56190.5305,53898.8259,65302.53,62704.3935,86553.1102,84154.9878,48985.3737,46888.7151,55794.0232,53564.6005,67515.9885,65072.0097,90021.0052,87491.7605,77302.3767,75169.0648,62716.5861,60268.3643,67297.7565,64833.4013,64767.1173,62291.4421,0,0,0,0,0,0,0,0,,2,0,8,0,0,0,0,0,174961,419,0,0,0,0,0,3599,2.1
2/22/20,202008,X,US,25,1,89,1,-19,5,818.42,,63016.9916,59812.082,54041.373,50699.5829,56646.0989,53737.9717,65954.8571,62945.4063,89127.9816,86861.5076,48839.6364,45877.3024,56235.225,53368.7325,68452.0742,65578.0531,93681.9224,91255.0911,79575.1311,77046.8804,63804.0599,60166.6481,68379.5289,64920.671,66071.3624,63219.21,0,0,0,0,0,0,0,6.542166732,,0,0,12,0,0,0,0,0,175281,814.3333333,0,0,0,0,0,3594,1.9
2/29/20,202009,X,US,48,20,89,27,17,-5,825.4,,64797.0394,61966.3351,58352.94,54994.2627,59982.9959,57267.119,68177.4347,65467.512,87578.572,85143.3192,53235.3044,50261.918,59271.0598,56584.5636,70558.1927,67906.4312,91243.6267,88548.8576,79542.7852,77056.0872,66903.0044,63345.9357,71078.0697,67750.0338,67333.1301,64723.3471,0,0,0,0,0,0,0,5.505270381,,11,0,6514,0,0,5,0,0,176478,2838,1,1,0,0,0,3610,1.8
3/7/20,202010,X,US,62,49,127,25,21,-7,831.89,,63330.9062,59993.5285,57869.7127,53950.9503,58857.686,55651.3008,66659.1605,63507.4734,84771.6076,81728.9716,52592.6407,49071.72,58306.2556,55174.213,69088.0745,65976.3008,87882.1807,84478.8045,76947.2135,73902.3164,65389.5285,61207.5091,69572.6984,65728.3709,65801.9132,62710.9946,0,0,0,0,0,0,0,5.068340395,0.1,556,1362,6482,0,0,22,0,2,177537,4200.333333,17,16,0,0,0,3622,2.2
3/14/20,202011,X,US,32,97,141,-27,-12,7,761.97,,42766.5493,38533.297,39011.8749,34741.2295,40174.2342,36288.138,45804.9881,41584.0156,57849.3659,53290.4877,35726.9589,31885.6268,40028.3369,36182.6956,47411.6803,43161.0095,59138.9533,54106.2352,51398.8198,47187.57,43781.4503,39177.5547,47312.7301,42726.9928,45032.1456,40909.41,0,0,0,0,0,0,0,5.10483724,0.7,3805,6725,38559,0,0,37,0,21,174490.6667,2415,58,41,0,0,0,3626,3.4
3/21/20,202012,X,US,-159,65,15,-200,-178,78,516.98,,28802.1464,25742.9452,27652.2161,24478.6349,28650.9118,25908.1002,31413.4698,28542.192,33627.1664,30572.6689,27230.3772,24321.9839,28999.8017,26251.9618,32031.2537,29097.3137,32207.9906,28955.3947,30943.9326,27939.8839,29506.0487,26060.4562,32195.7136,28858.0502,29365.9734,26654.6147,0,0,0,0,0,0,0,4.891688871,2.9,26097,83332,238255,0,0,271,0,1994,175419,4227,475,417,0,0,0,3623,5.9
3/28/20,202013,X,US,-291,-99,-81,-330,-290,122,384.53,,18950.1368,16558.7482,18656.7272,16150.7945,19201.673,17011.7624,20721.1218,18449.9279,20511.4147,18209.5533,18991.8376,16624.5625,19658.9719,17421.133,20878.4887,18549.0231,19015.8744,16751.9533,18916.8015,16605.7549,19083.6105,16396.8308,21308.5099,18639.7748,19115.4957,17006.2511,0,0,0,0,0,0,0,2.880773413,7.7,100569,321223,590023,1108,5265,1997,3138,14252,183064.3333,13072,2920,2445,0,0,0,3642,6.7
4/4/20,202014,X,US,-294,-105,-111,-350,-321,129,374.43,,17988.7555,15381.7373,17953.1993,15279.6511,18279.4465,15976.8052,19499.3745,17169.1072,19012.0831,16758.3233,18273.8096,15799.7677,18706.8283,16365.2897,19679.2614,17271.9159,17619.3306,15363.0023,17783.0337,15410.6264,18438.4325,15564.9226,20133.0451,17347.1618,17964.0649,15826.9557,0,0,0,0,0,0,0,1.546892241,9.5,185085,537039,921967,3804,27908,6944,9574,30495.5,201360.3333,32868.66667,11074,8154,0,0,0,3640,6.8
4/11/20,202015,X,US,-306,-98,-96,-365,-338,135,385.68,411,17456.4964,14593.6271,17088.5897,14236.4225,17648.6806,15200.3094,19004.0663,16567.6111,18839.7419,16441.9085,17562.5168,14935.413,18105.2237,15613.3032,19209.1119,16655.4626,17317.415,14923.3134,17097.029,14619.2643,17487.8753,14471.6202,19294.7541,16354.2698,17577.3746,15299.5234,0,0,0,0,0,0,0,0.921628993,9.2,215575,595399,1074299,29521,71575,12906,18470,45653.25,214509.3333,47271,25695,14621,0.041940125,0.373985197,0.043747983,3629,6
4/18/20,202016,X,US,-310,-135,-154,-358,-325,131,414.62,446,15019.5666,11000.6536,15049.0815,11030.306,15515.1256,11732.0827,16516.3918,12655.2227,15919.3567,12372.6385,15582.4218,11650.4202,15933.7297,12050.7853,16570.5523,12638.4531,14615.8053,11212.5491,14785.5028,11227.0651,15062.6057,10978.9884,16782.307,12538.1619,15318.3025,11734.1862,0,0,0,0,0,0,0,0.566402947,10,199652,604774,1094298,41917,100698,14437,31186,36394.375,208338,42981.66667,40786,15091,0.016111984,2.490342381,0.016935773,3630,4.9
4/25/20,202017,X,US,-281,-104,-60,-338,-312,124,466.65,371,20754.789,16469.9714,20311.3937,16178.8665,21159.1576,17421.0064,22625.9711,18807.2179,22067.2486,18377.5551,21019.8501,17098.6507,21684.8451,17866.1627,22755.2685,18824.8796,20237.1201,16627.9296,20016.4461,16373.3172,20174.8086,15980.0037,22782.2712,18495.8575,21066.0522,17474.4263,0,0,0,0,0,0,0,0.487900747,9.6,210618,459503,1532269,38083,102580,13555,49597,32591.8125,202733.6667,39518.66667,56285,15499,0.014474376,2.486751767,0.015925859,3618,4.2
5/2/20,202018,X,US,-245,-70,12,-312,-298,107,516.84,511,23941.2249,18715.7621,23612.0504,18567.3791,24380.7993,19792.5052,25945.5895,21245.0201,25279.3835,20736.8138,24371.7307,19550.4131,25003.2037,20298.4984,26108.4587,21280.0546,23233.2483,18785.2552,22925.8018,18489.8046,23295.3024,18202.8899,26059.0903,20931.0483,24286.5511,19832.8538,0,0,0,0,0,0,0,0.388695513,9.3,193181,843972,1701850,33815,94028,12759,62289,35660.3438,192158,31260,69702,13417,0.015574667,0.865922766,0.017473933,3628,3.7
5/9/20,202019,X,US,-211,-25,66,-290,-277,102,583.14,468,30838.6687,24700.5151,29783.2287,23896.4462,31204.3223,25944.6922,33686.0957,28316.5063,33741.3037,28484.3035,30785.8944,25215.854,32010.4004,26620.5853,33935.5094,28393.5056,31025.0809,25769.5132,29981.4694,24886.3731,29522.4777,23633.2033,33266.688,27435.4647,31576.8495,26427.9355,0,0,0,0,0,0,0,0.331303841,8.2,175330,1017876,2001421,39592,85950,12672,37340,32065.8281,187212,27867.33333,81988,12286,0.010898852,0.843409852,0.012547823,3627,3.1
5/16/20,202020,X,US,-202,-36,101,-278,-263,97,470.21,447,31269.7136,25265.2053,30271.4172,24423.3388,31624.2702,26452.5472,34094.5843,28874.0422,34382.4536,29296.6691,31074.5586,25593.6508,32324.4281,27054.8664,34405.7222,28989.1489,31878.4239,26699.4013,30702.5015,25703.2745,29963.6817,24115.4847,33929.4119,28221.5308,32013.1052,26971.3123,0,0,0,0,0,0,0,0.190475405,7.6,159204,1339576,2516518,42471,76174,9793,56302,22816.5859,182499,24479.33333,92000,10012,0.011282368,0.496582905,0.013276752,3630,2.7
5/23/20,202021,X,US,-175,-26,162,-263,-250,90,729.13,416,37270.5115,30227.798,35556.1981,28717.7564,37490.5562,31382.4739,40725.0523,34525.0838,42238.0226,36234.241,36390.4184,29996.4804,38204.7546,31995.509,41260.457,34809.2691,39399.025,33117.1935,37262.4214,31346.9054,35573.9312,28642.8912,40289.2737,33665.1427,38406.9805,32402.7698,0,0,0,0,0,0,0,0.293713477,7.3,156520,1614606,2999921,34872,65686,8151,92911,25419.207,176145.6667,19212.66667,100563,8563,0.012884003,0,0.015142589,3656,2.4
5/30/20,202022,X,US,-164,-25,280,-254,-260,87,765.8,309,36973.3834,30044.9082,35245.1799,28502.1434,37055.6045,31043.4272,40337.5028,34227.9323,42214.4529,36348.1897,35846.7515,29558.965,37793.9411,31665.6439,40922.1848,34571.4359,39562.2352,33324.7005,37394.0014,31547.3701,35199.2709,28388.5161,40067.2162,33576.8146,38133.7219,32215.0644,0,0,0,0,0,0,0,0.329334972,6.1,143492,1565814,3022945,29171,58612,6576,133004,34657.3965,171509.6667,15108,107165,6602,0.012626874,0,0.015679897,3677,2
6/6/20,202023,X,US,-134,-5,268,-231,-213,74,808.97,207,41401.964,33114.2104,39173.427,31244.3067,41256.3747,33988.651,45227.3145,37757.6024,48303.7955,41064.771,39762.7888,32303.5402,42016.9148,34629.8873,45923.7957,38220.9378,45419.218,37753.2249,42174.6509,35071.3993,39426.2608,31423.7521,44714.371,37025.3375,42805.0061,35578.6263,0,0,0,0,0,0,0,0.282301903,4.8,148076,1789864,3496652,25885,50583,5712,90843,20550.8018,170218.6667,14250.33333,113251,6086,0.01361278,0,0.017044974,3679,1.8
6/13/20,202024,X,US,-115,-5,348,-212,-205,66,876.77,276,43738.8903,35295.1867,41055.7952,32942.4759,43358.0349,35973.0946,47730.6265,40121.3945,52076.816,44796.5192,41447.5646,33891.4284,44066.6206,36543.4699,48685.0393,40797.1918,49207.2994,41301.742,45486.0742,38132.7905,42001.026,33629.0434,47424.9869,39652.7394,45302.257,37946.536,0,0,0,0,0,0,0,0.297390549,4,144360,1770300,3434398,20995,43575,5257,59713,16411.5991,168508.3333,12931.33333,118452,5201,0.012213032,0,0.015372976,3679,1.9
6/20/20,202025,X,US,-100,4,416,-196,-203,59,920.96,246,46033.1724,37060.727,42872.683,34073.7067,45456.6432,37505.8972,50208.4582,42068.0979,55448.2751,47814.5745,43276.7343,35146.3625,46261.0322,38151.1677,51285.8333,42816.4389,52550.2369,44084.0075,48357.5556,40358.3406,44371.588,35160.9698,49895.482,41578.539,47828.1459,39947.3477,0,0,0,0,0,0,0,0.215160842,4,177047,1884415,3818600,17858,38665,4189,63560,16046.2004,168835.6667,13249,122660,4208,0.011872898,0,0.014743552,3687,2.3
6/27/20,202026,X,US,-107,-7,396,-192,-209,61,938.82,467,43987.6334,35468.0041,41240.057,32814.2139,43455.0995,35842.5974,47788.0057,40019.6999,52848.8615,45778.707,41345.2787,33594.2766,44105.3466,36384.4158,48815.9897,40731.2576,50465.6687,42422.6347,46170.6535,38582.7452,42559.0448,33710.2239,47895.4815,40026.2885,45639.4295,38136.3694,0,0,0,0,0,0,0,0.261344529,4.5,255686,1960590,4443487,15603,37127,3783,63478,20203.8998,170231,15051,126558,3898,0.013606103,0,0.016574191,3697,3.1
7/4/20,202027,X,US,-96,18,449,-194,-246,63,934.52,824,41992.111,32761.5036,39456.7962,30463.4017,41502.8612,33155.7694,45689.5903,37046.4425,50220.8857,42605.9406,39796.8747,31354.6292,42199.5047,33705.126,46605.125,37718.4382,47990.0461,39351.5796,43988.7414,35958.9801,40773.9244,31488.1768,45841.0771,37509.2055,43561.7082,35263.8228,0,0,0,0,0,0,0,0.345472847,6,341790,2373952,4990654,14376,38425,3484,122699,22776.0501,173593.6667,19074,130255,3697,0.018304339,0,0.022295712,3699,3.8
7/11/20,202028,X,US,-110,-16,368,-194,-223,62,951.9,905,41302.3947,33236.702,39029.7622,30865.9201,40769.4134,33464.3726,44774.7647,37339.9333,49869.3635,43465.4929,38935.3764,31449.1553,41310.0735,33911.6166,45780.2664,38056.8469,47961.4574,40362.2723,43500.8818,36265.8981,40404.5858,31794.0097,45360.8774,38058.6129,42905.6267,35716.5453,0,0,0,0,0,0,0,0.481005561,7.7,388804,2390695,5393868,14943,40722,4627,101139,31580.9749,178551.3333,24228.33333,135524,5269,0.018831785,0,0.022422472,3696,4.2
7/18/20,202029,X,US,-103,-10,422,-197,-215,61,968.02,18477,41929.1522,33247.7742,39227.2624,30577.041,41124.5849,33287.8382,45590.0384,37477.6601,51137.7655,43864.7122,39103.0915,31148.0338,41726.022,33787.8883,46642.9445,38213.3832,49057.2092,40657.027,44340.9465,36334.1803,41048.5431,31823.7348,45994.5964,37917.0165,43567.2158,35786.3624,0,0,0,0,0,0,0,0.477695922,8.1,458510,2746112,6095169,16030,43756,5161,126814,31103.0125,180939.3333,27052,141067,5543,0.019075201,0,0.02230417,3700,4.1
7/25/20,202030,X,US,-107,-21,399,-202,-216,61,970.53,32622,41599.7603,33123.244,38644.3304,30197.2729,40737.362,32972.9844,45427.7609,37280.3526,51305.7122,43977.8545,38531.3306,30709.0605,41325.4759,33442.5744,46459.4766,38031.7313,49389.3606,40922.4527,44336.7556,36348.2081,40779.8379,31686.5457,45655.3801,37628.6331,43395.675,35610.1801,0,0,0,0,0,0,0,0.430077183,7.6,464577,2856272,6118555,17528,61304,6352,156323,33335.4937,183108.6667,29601,147510,6443,0.016511878,0,0.01987554,3706,3.7
8/1/20,202031,X,US,-102,-19,403,-198,-219,59,981.58,38089,42825.7195,34309.7436,39911.0592,31263.2141,42065.319,34158.5483,46929.6439,38579.1651,52974.7468,45454.9358,39879.0533,31829.5649,42694.8209,34617.6469,47904.4037,39300.1927,51111.7334,42431.0102,45944.2264,37802.586,42015.5346,32776.5302,47047.8983,38861.3468,44829.1862,36864.2949,0,0,0,0,0,0,0,0.343657975,6.9,435314,2745294,6110376,19126,73121,8018,182113,32894.7531,182980.3333,29874.33333,155517,8007,0.014954967,0,0.018030463,3702,3.3
8/8/20,202032,X,US,-97,-18,406,-197,-218,57,993.77,33246,43227.3845,34187.9689,40309.3742,31083.0799,42406.27,33976.4618,47080.3929,38365.5952,53391.2519,45505.1899,40153.1313,31633.9155,42941.4464,34424.9085,48118.9186,39113.8646,51603.8124,42478.308,46369.3443,37738.3476,42028.4081,32287.3641,47426.6528,38781.968,45117.9777,36731.0821,0,0,0,0,0,0,0,0.342727838,6.4,368335,2615482,5685369,18639,70199,7258,180719,35842.1234,181860.6667,28789.33333,162799,7282,0.014270677,0,0.017455919,3723,3
8/15/20,202033,X,US,-103,-26,394,-198,-217,54,1008.49,31185,43457.9402,34317.08,40237.8477,30770.7841,42412.1172,33812.7515,47488.4914,38453.6654,54701.0473,46368.8624,39912.5539,31328.9453,42985.8412,34256.3268,48567.4278,39258.0396,53121.536,43453.8231,47391.4781,38358.54,42117.5664,32021.0452,47779.1948,38878.8046,45570.0047,36876.9097,0,0,0,0,0,0,0,,5.7,368167,2486285,5803570,17715,65059,7504,174951,27076.9383,182231.3333,29128.66667,169860,7061,0.012493623,0,0.015151777,3722,2.6
8/22/20,202034,X,US,-106,-32,351,-201,-211,54,998.55,30277,42143.2298,32940.5302,38813.922,29391.4322,40991.5431,32332.3883,46088.2197,36852.5753,53461.9593,44596.5613,38244.1308,29549.105,41470.7158,32688.1452,47248.7871,37750.2506,52203.6721,42207.4548,46593.2552,37413.5999,40905.4278,30840.2692,46259.8629,36989.1256,44235.9848,35381.4665,0,0,0,0,0,0,0,,5.2,301751,2558875,5757044,16589,60496,6901,166197,23045.5309,180412,27169.66667,176665,6805,0.011320928,0,0.013469183,3729,2.3
8/29/20,202035,X,US,-111,-39,288,-206,-207,56,956.87,28969,39473.1118,30372.804,36445.9976,27114.383,38241.6439,29770.6275,42916.7192,34000.7192,49010.4435,40453.3232,35910.3937,27313.7595,38747.0871,30165.3438,43934.9953,34754.2854,47865.6117,38352.5812,43014.3893,34073.4715,38544.0694,28553.1014,43295.7139,34005.0225,41028.8482,32504.4424,0,0,0,0,0,0,0,,4.4,287834,2597649,5640736,14824,54088,6523,154336,20011.2346,176582,23285.66667,182988,6323,0.009888858,0,0.011724511,3733,2.2
9/5/20,202036,X,US,-94,-23,341,-188,-209,47,979.32,27143,41131.5569,32764.6329,38569.8002,29532.5661,40437.712,32214.7055,45030.0801,36445.5974,51074.4581,42989.1943,38166.4662,29788.4838,40824.8194,32531.2378,46082.6691,37301.9418,49783.836,40760.3784,45395.0833,36908.013,40944.7335,31250.9888,45720.6932,36821.8415,42986.8467,34815.0961,0,0,0,0,0,0,0,,4,284486,2631029,6116877,14190,49101,5903,160513,17906.3827,174558.3333,20686.66667,188854,5866,0.010944384,0,0.013197147,3729,2
9/12/20,202037,X,US,-110,-40,316,-211,-241,55,955.38,27420,40057.1461,31621.2047,37207.321,28085.2985,39412.5878,31026.4564,44084.5609,35215.2473,50342.2243,41872.9713,36923.7821,28433.2227,39840.9202,31354.3064,45103.4607,36037.808,48952.8452,39566.0877,44519.751,35725.4424,39569.2753,29733.8684,44681.3289,35468.6104,42110.5781,33682.7738,0,0,0,0,0,0,0,0,3.8,238150,2355350,5485504,12836,45881,5107,135757,16505.8086,173167.3333,18800,194003,5149,0.00991239,0,0.009676085,3730,2
9/19/20,202038,X,US,-105,-42,271,-205,-189,48,948.3,24200,38169.7493,29685.2578,35842.6394,26546.6474,37697.6594,29155.3629,41978.7572,33002.4091,47722.2627,38943.4735,35515.5252,26846.8688,38044.9193,29440.4461,42932.0568,33743.7896,46406.1659,36856.8189,42197.9964,33138.8077,38007.2445,27943.8637,42606.5795,33046.7917,40085.0068,31562.0319,0,0,0,0,0,0,0,0,3.7,279447,2764558,6510346,11143,43716,5551,137013,16404.5957,173602.3333,18373.33333,199597,5594,0.009499031,0,0.008063302,3748,2
9/26/20,202039,X,US,-107,-45,228,-211,-185,48,920,24288,38624.2654,28792.5645,36008.7402,25645.2406,37984.139,28338.6389,42171.1832,32055.7862,47951.1886,37938.2778,35790.7352,26093.4107,38376.6872,28636.5317,43095.4666,32751.4968,46646.8467,35848.6472,42396.2546,32274.51,38276.4452,27156.6922,42986.5995,32179.0214,40368.7294,30677.6891,0,0,0,0,0,0,0,0,4.1,309025,2823684,6924169,10845,43263,5281,171793,16726.7022,175908,19936.66667,205003,5406,0.008701741,0,0.007288627,3756,2.1
10/3/20,202040,X,US,-102,-35,156,-208,-180,46,901.85,26793,41252.0939,30416.8616,38527.4012,26999.9452,40511.3989,29921.5714,45016.7496,33959.9368,51138.3846,40169.4954,38375.5346,27572.2963,40929.6726,30265.7834,45957.746,34647.9049,49737.7585,37897.66,45328.998,34189.8724,40972.2016,28611.9149,45823.5109,33827.9028,43045.8353,32479.0524,0,0,0,0,0,0,0,0,4.3,298062,2814421,7247873,10609,43161,4786,141440,17452.6489,172768,16070.66667,209941,4938,0.009394526,0,0.007732201,3756,2.3
10/10/20,202041,X,US,-106,-36,194,-203,-182,46,902.09,32392,37435.6207,28469.7617,35005.5567,25135.848,36870.255,27805.3599,41116.442,31583.8557,47026.5818,37560.7456,34731.9605,25504.3383,37394.7657,28214.5137,41890.4446,32206.1349,45789.4635,35514.9759,41580.649,32019.0895,37402.918,26812.5477,41806.282,31546.8041,39385.1017,30296.0647,0,0,0,0,0,0,0,,5.4,335915,2847976,7751786,11214,45650,4836,141014,20818.6755,176855.6667,19567.33333,214949,5008,0.011134478,0,0.012920967,3758,2.7
10/17/20,202042,X,US,-110,-44,149,-205,-186,52,900.21,36156,37234.8597,28807.8164,34893.4879,25158.2115,36805.522,27924.4742,41073.1412,31777.7611,47429.6943,38180.046,34530.0978,25473.3115,37282.2464,28314.8915,42042.9553,32563.9397,46191.1817,36088.5639,41784.2004,32365.5479,37552.7757,27025.4545,41736.1385,31672.8659,39504.8674,30586.981,0,0,0,0,0,0,0,,6.2,383946,2975011,8073964,12145,50051,4874,155471,22114.6622,172395.6667,14525,220044,5095,0.010001326,0,0.012523036,3756,2.9
10/24/20,202043,X,US,-116,-48,103,-204,-176,51,882.8,40511,38900.6599,30012.3988,36416.0864,26027.6369,38480.4198,29056.1373,43063.8686,33215.5841,49496.2232,39622.4695,36174.0599,26479.9011,38954.5827,29465.0318,43920.264,33915.512,48244.3767,37495.6536,43744.4426,33744.3002,39094.9341,27872.294,43770.3358,32878.182,41292.5616,31856.7444,0,0,0,0,0,0,0,,7.2,467677,3283249,8291009,14248,57140,5671,184159,37903.1689,175972.6667,16937.33333,225816,5772,0.009807178,0,0.012156088,3761,3.3
10/31/20,202044,X,US,-117,-40,13,-218,-178,55,849.9,45007,39955.0175,30726.2369,37735.953,26865.3276,39742.9451,29839.7346,44370.8968,34045.961,50381.5399,40014.1852,37470.9581,27304.0425,40264.9693,30271.1715,45373.0752,34840.4404,48956.7605,37845.3084,44848.7655,34390.1411,40232.7921,28568.367,45017.3726,33520.8693,42369.379,32529.8128,0,0,0,0,0,0,0,,8.8,558457,3419111,8970104,16491,64137,5722,202571,27731.4156,178497.3333,18321.66667,231614,5798,0.008054498,0,0.009335942,3752,3.7
11/7/20,202045,X,US,-116,-52,43,-228,-178,55,786.68,54304,34474.1701,25451.2075,32359.3044,22188.581,34272.3263,24697.8953,38271.4443,28200.3062,43586.7633,33308.8163,32232.1922,22612.9725,34714.0184,25097.9485,39090.6234,28840.7505,42331.9848,31407.2575,38753.927,28621.9972,34429.2231,23544.527,38709.071,27687.4741,36581.6864,26976.42,0,0,0,0,0,0,0,,11.7,832498,3524466,9781268,19425,74530,6997,235061,32744.2922,185266,24779,238659,7045,0.010310381,0,0.011011751,3758,4.6
11/14/20,202046,X,US,-126,-57,-23,-240,-186,63,762.02,68672,36553.8745,28273.0358,34497.5579,24371.8619,36727.8997,27341.1683,41017.2686,31153.1557,46539.1793,36530.65,34533.27,24927.0484,37287.7179,27804.0412,41831.4738,31847.2191,45064.6876,34432.8541,41266.6689,31266.3902,36939.2204,25971.1109,41269.6421,30363.7234,39212.7658,29826.0772,0,0,0,0,0,0,0,,15.7,1015651,3847859,10647139,23988,87230,7791,293906,41921.3539,187962,26224.33333,246329,7670,0.015810865,0,0.015913431,3756,5.5
11/21/20,202047,X,US,-137,-49,-50,-238,-181,64,756.58,80626,37773.81,29772.818,35943.5173,25555.2463,38039.0619,28473.5564,42617.4234,32522.98,48655.3342,38365.3912,35838.1552,26018.2704,38709.5054,29050.6867,43431.0218,33248.8408,46978.1311,36049.8658,43189.1388,32831.7692,38435.8696,27198.6102,43287.797,32024.3224,40630.3335,31100.6435,0,0,0,0,0,0,0,,17.6,1196566,4409186,12382560,32194,107055,10228,379683,48916.3231,193353.6667,30022.33333,256785,10456,0.019270957,0,0.021359295,3762,6.3
11/28/20,202048,X,US,-173,-45,-53,-271,-284,86,707.67,85185,40269.8805,31595.5333,37850.3156,26530.9157,40771.8591,30236.0407,45859.4088,34744.411,51933.8851,40802.7462,38241.2694,27440.7654,41502.5896,30863.2747,46672.2344,35418.5793,49619.3871,37752.8453,45855.2193,34667.3909,40252.956,28172.8284,45913.6041,33819.9587,43747.2378,33185.3424,0,0,0,0,0,0,0,,17.9,1143990,4280140,12381541,40463,122850,10187,489165,49389.8385,195633.3333,30935.66667,267076,10291,0.019191106,0,0.02199594,3764,6.8
12/5/20,202049,X,US,-139,-60,-112,-249,-186,69,726.42,94243,36879.9453,28799.5529,34917.6973,24210.4432,37650.1963,27588.3965,42042.1254,31460.7799,47211.5148,36314.6497,35424.3462,25130.5151,38274.9724,28106.877,42808.1344,32084.8058,44882.1443,33635.055,41367.0598,30553.0744,37135.0501,25564.7941,41980.3335,30178.5436,39994.0356,30007.3121,0,0,0,0,0,0,0,,18.6,1337551,3052237,12141938,47132,135737,15033,546293,59034.0808,204331,38143.66667,282216,15140,0.020431598,0,0.023769993,3766,6.9
12/12/20,202050,X,US,-140,-54,-102,-262,-184,67,733.15,100421,34416.8886,28097.0401,32722.8105,23400.3829,35490.8545,26737.4611,39753.3311,30469.2166,44571.833,34942.4069,33341.9568,24345.1768,36162.9181,27292.411,40367.2028,31010.258,42355.6661,32412.5724,38809.0374,29223.5438,34723.1081,24569.7688,39245.5039,28915.4892,37805.8154,29098.6812,0,0,0,0,0,0,0,,19,1483732,4132567,12784618,51481,144854,16679,664989,61089.4596,214505,46742.66667,299053,16837,0.019098936,0,0.022607471,3761,7.3
12/19/20,202051,X,US,-137,-42,-154,-259,-194,73,746.17,104240,41617.6941,35816.6033,40068.1113,29663.7448,43445.5705,33696.996,48859.6804,38463.0029,55634.8688,44653.5297,40747.9621,30735.0009,44306.3373,34457.0822,49700.7594,39186.3929,52780.0316,41339.8405,48086.1589,37104.1879,42672.3173,31192.7338,48191.2313,36583.4345,46658.278,36883.1411,168790,0,0,0,0,0,0,,18.2,1497672,4328603,13559161,54138,151877,18274,632289,63387.7702,213872.6667,43406.66667,317399,18346,0.020876365,0,0.025206117,3771,7.4
