date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/28/20,202013,GA,13,-26276,-3325,-677,-5364,-27565,4813,450.76,,558.4588,495.4756,508.9208,452.5791,578.4302,522.121,638.0717,574.8599,580.1546,524.1233,515.4185,463.5922,595.7093,535.8329,637.3855,572.7074,541.4518,486.4311,558.8679,496.6001,554.2034,490.6736,595.9052,532.1177,582.5908,528.6301,0,0,0,0,0,0,0,2.941679532,13.6,1859,0,10099,0,0,55,0,617,1847.333333,121.3333333,69,49,0,0,0,908,5.6
4/4/20,202014,GA,13,-27667,-895,-2241,-7505,-33498,5222,419.63,,556.1616,484.0417,509.6229,446.6165,575.7585,514.4956,634.0922,564.6957,572.4748,513.0099,518.7289,461.9437,592.7098,527.3906,633.8573,562.4597,531.388,472.1142,544.2674,477.04,556.327,484.1944,583.0363,511.4304,579.2153,521.5715,0,0,0,0,0,0,0,1.40361268,10,3794,0,12257,0,0,132,0,622,1957.333333,249.3333333,201,132,0,0,0,913,5
4/11/20,202015,GA,13,-19877,-5465,-1356,-8955,-39276,5730,417.67,,503.1535,428.685,447.9112,385.2347,521.8776,459.3708,574.1562,504.7561,525.8092,465.4857,463.75,406.4295,538.9973,471.7801,570.0723,498.8686,482.167,422.775,489.2655,422.9187,489.2227,417.8099,527.6517,455.3564,527.8472,469.0984,0,0,0,0,0,0,0,0.859858851,7.8,5999,0,25432,0,0,227,0,1240,1968,272,429,228,3.8124163,9.239350913,4.182808,912,4.1
4/18/20,202016,GA,13,-14434,-4865,-2533,-8448,-35034,5241,469.47,,493.0104,374.1605,455.0177,346.7452,524.5243,410.7268,567.2865,444.827,497.338,400.099,481.3332,373.7495,539.5111,418.6581,558.4286,436.9036,452.5154,360.6721,469.477,367.1286,474.5859,359.4065,519.3799,399.9676,527.4537,419.7551,0,0,0,0,0,0,0,0.439323633,8,5510,0,27581,0,0,245,0,941,1940.333333,267.3333333,673,244,3.7689699,58.67730772,3.5141613,909,3.3
4/25/20,202017,GA,13,-13056,-3856,-2739,-7722,-32901,5303,507.82,,618.1341,506.2233,565.6979,468.7669,651.0095,553.2578,701.7915,595.4618,625.6678,533.7036,595.5203,503.2405,670.3674,565.1907,691.4918,583.8461,570.9934,483.5402,584.6366,488.2241,588.1114,484.0897,645.4105,537.9278,657.3459,563.4458,0,0,0,0,0,0,0,0.309982023,6.8,5026,0,41677,0,0,231,0,906,1950.333333,293.3333333,907,234,3.7281058,57.84201685,4.315507,909,2.8
5/2/20,202018,GA,13,-7319,-292,1634,-4862,-29642,4271,588,,773.0679,618.9123,710.9448,577.2213,809.3861,673.7264,870.0131,722.4739,790.1359,657.661,746.7765,617.223,831.3553,686.2202,860.7575,712.7239,721.9515,596.5459,728.6976,595.5183,737.8313,595.5509,793.6308,649.2377,822.1029,688.612,0,0,0,0,0,0,0,0.341179232,6.2,5611,0,51496,0,0,270,0,1061,1881.333333,241.3333333,1177,270,3.7882826,52.27384932,3.9059169,912,2.5
5/9/20,202019,GA,13,-4630,1930,3416,-3640,-26758,4051,664.74,,1037.3158,845.0884,943.2696,774.9174,1078.6419,913.6296,1174.3917,997.8573,1086.7338,926.2937,997.1485,833.3273,1105.8255,929.399,1162.8598,984.4738,990.9483,838.2188,987.0308,828.1353,979.0512,802.0685,1055.8746,881.7104,1113.6486,951.1857,0,0,0,0,0,0,0,0.226161442,5.2,4226,0,46624,0,0,226,0,600,1914,287,1403,226,3.4610595,49.52134394,3.6648897,908,2.2
5/16/20,202020,GA,13,-4366,1779,5191,-3308,-24837,3654,546.83,,1055.0631,854.3188,947.7194,773.7025,1089.2834,916.8558,1193.0663,1007.8921,1122.5976,951.4216,999.4046,829.7623,1111.5422,927.8978,1179.8776,993.3525,1036.7972,872.6071,1025.7351,857.6693,983.9183,802.0676,1082.4393,899.8351,1132.4157,960.6844,0,0,0,0,0,0,0,0.115537043,5.2,4615,0,81550,0,0,192,0,748,1892.666667,284.6666667,1598,195,2.3147191,33.33787462,2.8339124,910,2.1
5/23/20,202021,GA,13,-3850,1698,4173,-2495,-24024,3613,824.11,,1202.442,983.652,1055.4871,866.9887,1229.5848,1042.824,1367.3623,1161.9611,1337.3349,1137.7846,1109.7887,929.9246,1252.5199,1052.6486,1357.4009,1148.2894,1241.8791,1048.5394,1214.1536,1016.4672,1126.9065,919.7483,1241.1465,1037.619,1293.3509,1106.375,0,0,0,0,0,0,0,0.152462379,5,4985,0,61865,0,0,219,0,676,1852.666667,259.6666667,1822,224,2.9116202,0,3.2043566,912,2
5/30/20,202022,GA,13,-4465,922,3656,-3031,-27954,3713,837.01,,1154.2769,937.7959,1003.812,822.5688,1176.3505,990.9391,1310.6609,1102.9115,1302.0357,1093.4863,1050.9807,878.0759,1195.8496,998.885,1303.9665,1093.415,1212.9542,1010.4217,1183.0104,979.6291,1068.2723,866.1504,1195.6128,992.1385,1244.333,1056.0209,0,0,0,0,0,0,0,0.284522643,4.5,4154,0,74341,0,0,192,0,510,1730,155,2004,182,2.6851558,0,3.6992743,917,2
6/6/20,202023,GA,13,-1413,2876,6926,-1686,-20724,2958,881.18,,1264.1439,1013.0197,1091.6509,881.9101,1282.3908,1062.7347,1436.2719,1194.2718,1448.1521,1205.1451,1143.2121,941.2384,1300.1253,1068.6904,1427.5493,1181.7706,1358.2941,1122.1784,1310.9869,1074.1254,1174.3523,941.259,1305.9538,1070.236,1364.0159,1141.3654,0,0,0,0,0,0,0,0.275913092,4.8,5023,0,85986,0,0,171,0,741,1731.666667,154.6666667,2178,174,2.9349832,0,3.5327654,917,2
6/13/20,202024,GA,13,-1929,1742,5898,-1252,-20760,2920,947.74,,1312.9519,1060.6736,1112.3929,904.0833,1318.9857,1099.596,1497.3055,1251.6528,1553.6108,1301.0169,1158.9627,960.3543,1335.0511,1102.5582,1493.8326,1242.1431,1461.8111,1218.1205,1414.5858,1165.6623,1214.611,974.9853,1370.6454,1131.979,1418.3919,1195.7596,0,0,0,0,0,0,0,0.199680309,5,5492,0,76322,0,0,272,0,562,1698.333333,121.3333333,2447,269,3.5486726,0,4.1269626,915,2.3
6/20/20,202025,GA,13,-701,2888,7703,-135,-20751,2506,989.94,,1391.6835,1115.5801,1182.8151,947.6501,1393.1606,1151.9926,1582.8576,1312.2106,1660.1911,1386.2454,1228.8271,1005.3357,1407.5254,1152.5537,1584.1534,1306.3948,1563.8243,1297.6852,1512.7003,1238.3063,1296.3526,1026.6013,1451.6367,1188.16,1501.6186,1257.5867,0,0,0,0,0,0,0,0.279841711,6.6,7008,0,88923,0,0,196,0,613,1742.666667,178.6666667,2642,195,3.392581,0,4.0583878,918,3.1
6/27/20,202026,GA,13,-2255,1555,5919,-16,-22099,2742,994.98,,1277.9118,1024.9467,1083.301,867.9172,1275.3015,1054.0582,1452.6254,1202.2613,1528.4691,1271.866,1119.5678,917.4014,1289.7223,1055.6846,1448.5918,1190.5006,1452.8611,1202.0388,1397.5227,1137.22,1187.3731,936.3237,1340.1533,1094.0832,1376.5638,1153.2046,0,0,0,0,0,0,0,0.182644065,10.8,11176,0,101203,0,0,134,0,852,1773,207,2776,134,4.1079483,0,5.4533521,920,4.4
7/4/20,202027,GA,13,-577,3577,6307,-828,-29290,2848,999.54,,1265.0752,974.7786,1073.1698,829.1994,1265.1988,1008.4527,1441.332,1149.8204,1514.2742,1205.6665,1115.7278,879.4606,1278.7531,1010.2495,1441.7814,1144.8911,1426.7933,1128.019,1379.9384,1080.5132,1181.7812,901.2584,1328.2707,1048.202,1363.6022,1096.915,0,0,0,0,0,0,0,0.192750068,17.4,18334,0,138878,0,0,81,0,1054,1824,265,2857,81,6.1132342,0,7.391243,920,5.9
7/11/20,202028,GA,13,-2296,284,5202,-591,-25507,2954,1006.2,,1235.6515,977.7181,1049.1772,827.5447,1228.108,1002.7425,1399.6901,1146.6074,1487.1128,1223.7955,1081.0425,872.0937,1242.8023,1005.1319,1400.1228,1140.6495,1413.5928,1153.6328,1353.5405,1087.7171,1154.0385,895.5846,1305.3257,1055.1107,1327.5988,1099.7512,0,0,0,0,0,0,0,0.589203129,22.1,21082,0,144758,0,0,139,0,1462,1902.333333,337.3333333,2996,139,6.5332778,0,7.4109755,918,6.6
7/18/20,202029,GA,13,-1774,928,6935,-1240,-24179,2850,1019.35,784,1260.7735,987.9713,1063.5404,829.045,1249.8787,1011.7436,1426.8823,1158.4467,1530.2513,1257.646,1092.587,872.8883,1263.0415,1011.7233,1432.0171,1156.2038,1455.2097,1184.2839,1388.9901,1109.4233,1173.1205,901.306,1327.6417,1061.6151,1356.4571,1115.9043,0,0,0,0,0,0,0,0.740637294,22.2,25471,0,171598,0,0,172,0,1756,2067,511,3169,173,6.5457422,0,7.1688368,917,6.6
7/25/20,202030,GA,13,-2583,474,5977,-1231,-24536,2871,1023.72,1594,1231.7611,974.2247,1032.1111,812.4557,1212.5297,988.1174,1399.0609,1141.0756,1524.2961,1250.4379,1058.2229,854.3956,1228.3576,990.7722,1401.6309,1135.5394,1452.5999,1180.7168,1379.2357,1103.8029,1142.2305,882.0217,1301.176,1045.1779,1329.9166,1099.8754,0,0,0,0,0,0,0,0.289242471,17.6,25316,0,187117,0,0,327,0,2068,2042.666667,479.6666667,3494,325,6.522488,0,6.9483604,919,5.9
8/1/20,202031,GA,13,-2164,645,6165,-1438,-24168,2704,1021.42,1737,1297.5838,1040.5081,1085.0517,864.105,1285.3429,1058.4606,1486.4034,1223.5317,1609.8065,1333.29,1117.6414,913.1897,1302.1076,1061.3202,1490.4141,1218.6207,1525.4037,1252.0922,1461.1277,1180.1343,1201.9784,939.2222,1373.1438,1111.1844,1409.4398,1177.5819,0,0,0,0,0,0,0,0.160814717,14.6,24824,0,194456,0,0,330,0,1966,2046,472,3825,331,7.7002377,0,9.4844876,921,5.3
8/8/20,202032,GA,13,-1687,397,5851,-1432,-23587,2564,1035.24,1448,1283.3964,1026.9132,1080.1291,854.7252,1269.8209,1042.6036,1458.833,1201.5423,1585.0621,1320.4739,1105.1041,899.6009,1290.7008,1048.2645,1464.3608,1197.9336,1505.2396,1240.0107,1449.9165,1168.7109,1191.3868,925.7169,1358.4886,1094.9014,1388.6503,1161.9008,0,0,0,0,0,0,0,0.506593618,13.8,23415,0,189290,0,0,361,0,1561,2030.666667,439.6666667,4186,361,5.9201334,0,6.9246013,924,4.7
8/15/20,202033,GA,13,-3163,-829,4472,-1787,-22879,2534,1032.87,1690,1267.8971,1013.2967,1069.1564,841.4815,1249.4261,1022.0298,1441.2922,1179.9458,1586.5799,1317.2241,1083.7363,879.5406,1264.1045,1021.4722,1443.5677,1173.4493,1533.0891,1257.8582,1461.1012,1171.6689,1173.8782,903.3666,1342.2029,1075.4387,1377.6949,1149.6921,0,0,0,0,0,0,0,,11.7,21741,0,172632,0,0,483,0,1472,2094.333333,505.3333333,4669,483,6.6516685,0,7.5285165,925,3.9
8/22/20,202034,GA,13,-2745,-1133,1529,-1339,-9052,2505,1004.93,2562,1157.9816,918.6853,982.2592,768.9994,1149.5494,932.172,1318.8142,1067.7504,1427.9526,1172.7849,997.6592,804.4203,1160.4444,931.2064,1319.7886,1061.2978,1385.6086,1123.7924,1323.9679,1051.2109,1076.1402,821.0769,1233.3156,979.3262,1256.9313,1039.4985,0,0,0,0,0,0,0,,10.2,17054,0,161104,0,0,423,0,1297,2104.666667,519.6666667,5092,423,6.1998083,0,6.945842,926,3.4
8/29/20,202035,GA,13,-2998,-1489,114,-1457,-7261,2561,966.65,1621,1078.6014,839.7722,911.3029,700.1215,1067.6897,853.8272,1223.4621,978.7942,1308.5815,1060.4445,931.0509,739.9989,1080.7023,853.8666,1221.7589,969.0067,1264.2204,1009.9515,1221.1153,953.3638,1000.512,747.6691,1145.7936,892.7735,1160.4155,948.6168,0,0,0,0,0,0,0,,6.7,15536,0,163009,0,0,484,0,1208,2007,421,5576,484,6.223738,0,7.618209,927,3
9/5/20,202036,GA,13,-2089,-895,300,-1358,-7442,2045,1023.45,1696,1157.9263,922.6769,989.3529,777.4841,1156.7117,939.7548,1325.1905,1072.5932,1409.9966,1148.7806,1009.8643,817.7129,1172.4003,941.2989,1320.9827,1061.8129,1358.7641,1094.5926,1312.2881,1036.9232,1092.0115,836.405,1234.4613,977.5194,1251.7529,1033.6751,0,0,0,0,0,0,0,,6.9,13790,0,148550,0,0,401,0,968,1955.333333,364.3333333,5977,401,6.0803062,0,6.9262777,927,2.8
9/12/20,202037,GA,13,-3053,-1425,2609,-1982,-12573,2155,1011.44,3488,1143.1261,904.3025,960.9227,748.4404,1141.2224,916.4519,1314.7915,1051.1505,1422.2105,1145.5972,983.0147,789.0237,1153.3635,915.7486,1314.0706,1044.1011,1368.1619,1087.9599,1320.8086,1031.168,1063.3175,803.9407,1229.3655,962.2914,1244.4564,1017.2621,0,0,0,0,0,0,0,0,5.9,11357,0,123528,0,0,310,0,826,1977.333333,395.3333333,6287,310,4.6753449,0,5.0575232,930,2.7
9/19/20,202038,GA,13,-3557,-1876,4100,-3131,-18758,2096,993.04,1883,1088.1545,862.0916,929.0521,718.0141,1090.7446,874.8081,1251.0495,997.5981,1342.9418,1085.8951,951.6082,759.8847,1103.4768,873.5201,1246.5551,987.7641,1296.0356,1033.5012,1240.3463,965.3401,1015.4512,760.09,1169.6936,910.3881,1188.8432,973.1045,0,0,0,0,0,0,0,0,5,12116,0,151132,0,0,312,0,1011,1848.666667,262.6666667,6599,312,5.042958,0,5.5570111,930,2.6
9/26/20,202039,GA,13,-2881,-1458,4611,-2522,-17789,2411,971.29,1153,1128.3698,846.0648,969.5771,715.4911,1124.8115,867.4071,1284.0571,980.6754,1369.3628,1042.7371,988.1057,756.0994,1138.0193,862.8313,1280.4101,967.6407,1324.2902,999.9975,1273.818,946.1199,1062.6401,761.4936,1202.4246,893.8046,1216.406,949.0852,0,0,0,0,0,0,0,0,4.4,8852,0,136966,0,0,315,0,815,1920,326,6914,315,3.8967674,0,4.0103298,933,2.6
10/3/20,202040,GA,13,-1981,-302,3954,-2165,-16768,2136,962.93,1959,1227.419,913.6682,1049.6514,762.9568,1216.9689,931.8037,1387.5487,1063.3734,1493.5698,1149.6773,1068.7824,809.1726,1232.742,929.9552,1384.2407,1050.7972,1448.3092,1095.0081,1384.6317,1028.0883,1146.7163,808.2362,1303.6918,963.7298,1322.0372,1034.906,0,0,0,0,0,0,0,0,5,8205,0,129026,0,0,220,0,771,1875,274,7133,219,4.6692972,0,5.7060752,930,2.7
10/10/20,202041,GA,13,-2942,-977,4079,-1983,-17930,2234,949.8,1898,1102.9541,853.6929,930.4315,697.7144,1093.9608,860.3874,1253.9891,986.498,1370.2788,1091.2253,950.4788,740.0035,1105.1061,856.8193,1254.4187,978.2779,1325.7394,1039.7487,1267.0996,967.0055,1020.5295,742.8798,1180.3743,899.8944,1197.9028,964.5522,0,0,0,0,0,0,0,,5.6,8191,0,131168,0,0,259,0,687,1826,224,7393,260,5.4527397,0,6.6184933,930,3.1
10/17/20,202042,GA,13,-2601,-822,5587,-1664,-19113,2539,978.7,1913,1101.4651,862.1184,934.6389,703.1185,1094.0971,860.6977,1265.2151,998.2146,1379.4591,1104.7741,948.1693,739.048,1109.3169,861.9476,1263.7771,988.6586,1337.113,1053.8925,1280.1269,983.4918,1027.0795,750.2662,1191.4518,914.5136,1202.4323,969.9331,0,0,0,0,0,0,0,,6.6,9115,0,148119,0,0,214,0,739,1862.333333,241.3333333,7607,214,5.4224787,0,6.8399124,932,3.2
10/24/20,202043,GA,13,-2625,-966,6066,-2036,-15874,2280,969.75,1860,1140.7241,894.3551,979.8,732.7884,1142.0143,899.7638,1311.8614,1039.8629,1404.5964,1130.2438,998.7993,777.6484,1156.6273,899.5095,1306.8049,1025.4748,1361.8247,1075.3603,1300.0941,999.5213,1065.1841,774.7573,1234.3463,945.5254,1246.9911,1009.6136,0,0,0,0,0,0,0,,7.3,10221,0,145442,0,0,201,0,696,1898.333333,276.3333333,7808,201,5.7404038,0,7.799657,931,3.5
10/31/20,202044,GA,13,-2073,171,3834,-2231,-16644,2159,966.13,2009,1269.7239,1002.8756,1091.0779,820.7894,1275.5974,1010.1016,1460.5349,1162.3669,1567.1889,1268.1496,1112.2952,870.8288,1293.1989,1010.4889,1453.8225,1146.756,1518.5306,1204.7602,1446.5544,1118.5587,1185.4492,869.3349,1372.8619,1056.3035,1391.5677,1131.1536,0,0,0,0,0,0,0,,6.7,11185,0,136572,0,0,171,0,653,1853,208,7979,171,3.7084181,0,4.3234329,932,3.6
11/7/20,202045,GA,13,-2244,-1222,2861,-3005,-15006,2488,879.88,2277,1066.2676,810.1089,922.2455,669.3433,1078.999,822.8431,1222.4224,936.5898,1310.9112,1017.9667,950.4866,717.2344,1090.8022,822.4209,1215.6833,923.0041,1263.7355,961.0941,1207.3393,897.6333,987.1331,699.0025,1147.4773,848.7442,1174.8162,918.4254,0,0,0,0,0,0,0,,8.6,43832,0,152588,0,0,668,0,736,1928.333333,264.3333333,8647,668,7.8188138,0,8.6553181,932,3.9
11/14/20,202046,GA,13,-2871,-1737,1361,-3130,-15925,2862,856.26,2574,1140.3702,903.6673,984.0614,737.3049,1158.904,908.9736,1324.7794,1044.0373,1415.9485,1129.3297,1017.4164,791.7589,1174.6679,910.6977,1314.9509,1027.2711,1361.6733,1065.1931,1305.7704,995.3235,1068.8999,780.1909,1238.2188,942.6918,1262.7684,1015.6674,0,0,0,0,0,0,0,,9.2,18283,0,150669,0,0,309,0,781,1955.666667,280.6666667,8956,309,5.890318,0,6.4182331,932,4.5
11/21/20,202047,GA,13,-2902,-330,1439,-1885,-14596,2603,880.81,2581,1204.0287,962.6814,1037.7838,779.6443,1218.873,955.8807,1405.2611,1107.7166,1516.8954,1207.3266,1067.5486,831.2339,1232.3235,955.483,1397.3913,1092.9006,1464.5177,1145.4808,1402.5583,1068.6255,1135.5641,832.3389,1316.0555,1003.2605,1335.5911,1073.1342,0,0,0,0,0,0,0,,9.9,23899,0,220203,0,0,223,0,807,1862,166,9179,223,6.9286102,0,8.6057204,932,5.1
11/28/20,202048,GA,13,-6427,1399,1696,-3262,-35245,4865,844.61,2636,1387.2626,1101.4454,1174.4379,875.098,1405.1287,1091.5124,1643.8999,1280.0266,1787.0098,1391.4002,1231.0166,949.5552,1432.838,1099.5027,1626.6957,1256.9417,1691.2697,1296.6487,1663.5331,1239.358,1285.8271,925.8947,1533.0382,1164.6378,1555.9076,1235.9796,0,0,0,0,0,0,0,,11.5,20760,0,202882,0,0,245,0,701,1948,220,9424,245,6.6451698,0,7.128203,932,5.8
12/5/20,202049,GA,13,-2695,-1388,-2931,-1439,-14815,3215,841.98,3170,1222.2478,983.1511,1065.2078,790.8495,1261.5121,982.5583,1434.6607,1124.8802,1516.3111,1211.6262,1114.2817,859.5368,1275.4592,981.0439,1426.543,1110.0428,1439.7739,1129.0325,1402.3024,1061.2914,1151.1087,835.832,1328.0125,1003.092,1368.4216,1096.1254,0,0,0,0,0,0,0,,13.4,31807,0,177176,0,0,369,0,1277,2038.333333,285.3333333,9793,369,9.470039,0,9.8114779,933,6
12/12/20,202050,GA,13,-2914,-1057,-1159,-2778,-13932,3034,852.83,3469,1114.154,935.1425,972.9261,747.4461,1166.057,931.4658,1328.1845,1064.2968,1418.0845,1150.8415,1025.4691,814.4809,1176.8971,929.5211,1321.9775,1052.6061,1338.05,1068.2878,1305.6676,1009.1021,1053.8606,790.8557,1222.1005,948.962,1270.5267,1039.0601,0,0,0,0,0,0,0,,16,38669,0,230507,0,0,282,0,1549,2071.666667,298.6666667,10075,282,8.0814612,0,8.6976694,930,6.7
12/19/20,202051,GA,13,-1655,981,-2253,-1886,-16124,3456,891.71,3561,1362.5582,1203.863,1213.3624,965.8001,1440.2477,1184.842,1651.096,1357.4863,1785.558,1479.8377,1273.9674,1044.0928,1452.7026,1183.2108,1648.1555,1347.6992,1685.857,1376.7338,1641.9072,1299.261,1307.3936,1014.0371,1526.1889,1219.8012,1583.6365,1329.5043,0,0,0,0,0,0,0,,19.8,44260,0,244342,0,0,306,0,1760,2242,454,10381,306,9.0578752,0,10.520152,932,7.2
12/26/20,202052,GA,13,-5173,2386,-3817,-3452,-37236,5774,803.34,4640,1608.6487,1426.5336,1412.7082,1114.5015,1699.4941,1382.6955,1993.7618,1615.4903,2224.2395,1810.1629,1479.7496,1198.982,1708.4434,1376.4858,1996.5807,1612.8869,2105.9517,1687.6627,2046.3968,1594.2991,1576.8866,1203.6947,1861.1039,1478.2364,1891.0296,1567.4858,26010,0,0,0,0,0,0,,21.2,46488,0,277425,0,0,304,0,1338,2128.666667,315.6666667,10685,304,9.2412871,0,10.5390608,933,8.2
1/2/21,202053,GA,13,-4368,-660,-1281,-2764,-36830,6387,876.66,5368,1126.7237,1017.9039,986.0974,779.5176,1191.3643,967.1774,1400.7387,1132.5989,1599.6206,1289.7351,1016.086,823.9916,1201.2629,966.8439,1397.5781,1127.6306,1538.6007,1219.7767,1460.3509,1129.126,1083.8615,829.2527,1326.4203,1060.9112,1342.2735,1106.4236,76742,0,0,49.3501392,175.2849475,23.8702852,0,,25.6,56334,0,218514,0,0,275,0,1779,2367,531,10960,275,14.6488707,0,16.7469036,932,9
1/9/21,202101,GA,13,-3760,-1524,-4029,-2471,-18972,4408,827.75,5948,974.5588,855.9938,899.868,687.5885,1041.2006,823.7794,1177.4692,933.3015,1274.8629,1023.5024,927.7296,729.6926,1049.2683,822.2013,1173.8561,928.1519,1224.9096,964.7604,1179.8411,901.8192,957.9862,717.1441,1111.955,856.3269,1135.6531,917.9131,76742,0,19.5249243,194.813735,618.7498081,73.6909957,132.3523873,,29.2,63730,0,195483,0,0,497,0,2083,2344,492,11457,497,12.0371055,0,13.8595546,932,9
1/16/21,202102,GA,13,-6583,-3464,-4620,-3600,-18519,4271,812.1,5610,1022.1835,849.2802,929.3061,675.3704,1074.6342,815.8664,1206.524,920.9913,1294.4407,1012.012,952.5555,716.1745,1082.2657,811.9894,1202.8008,914.6371,1256.5079,962.0507,1200.4168,889.3322,983.1313,701.2948,1131.965,835.4956,1169.373,911.541,76742,0,41.8981794,202.2102996,631.8811777,52.7580112,120.5560848,,27.7,60811,0,255229,0,0,834,0,2005,2391.666667,525.6666667,12291,834,11.6206001,0,12.043039,933,8.1
1/23/21,202103,GA,13,-7564,-4787,-2211,-3892,-21018,4511,808.77,4968,1063.2334,844.2985,941.7196,654.8177,1105.4782,801.5818,1262.0504,919.5047,1371.284,1026.7888,970.1381,698.0867,1112.9741,797.7586,1249.3655,907.432,1338.4722,980.052,1275.0935,902.8829,1006.2174,685.2391,1182.8888,833.6494,1217.2401,907.6611,76742,0,81.8398298,200.9536794,631.153561,47.135766,95.8762452,,23.2,52495,0,286770,0,0,955,0,1755,2134.333333,319.6666667,13246,955,11.3041424,0,14.1890531,933,6.8
1/30/21,202104,GA,13,-7492,-4665,-2400,-3931,-16863,3933,808.34,4190,987.4291,799.9285,882.6265,612.1029,1032.2846,751.0008,1167.9227,858.6826,1257.0977,953.7692,906.6424,651.6556,1042.1425,749.5113,1159.9361,849.4021,1223.5143,906.6757,1172.7346,837.8462,942.8726,642.9667,1100.943,780.1873,1126.8075,846.0642,76742,0,108.6075354,199.5227811,633.3195775,45.9853038,98.275372,,20,43700,0,250572,0,0,950,0,1862,1833,147.3333333,14196,950,10.1200155,0,10.270678,930,5.6
2/6/21,202105,GA,13,-6573,-3734,-5970,-3695,-16829,3795,805.9,3455,988.1909,804.606,889.4505,607.7289,1034.8201,742.1193,1168.3847,845.9193,1254.5993,938.0044,919.4489,651.0407,1042.8422,739.4279,1163.3728,839.299,1212.5301,884.9235,1156.1863,814.2802,940.3038,631.3862,1096.6162,766.4283,1132.1563,837.646,76742,0,140.4381421,173.0909036,631.8003474,44.7861415,132.0449332,,12.1,31544,0,203535,0,0,894,0,1600,1595,37.66666667,15090,894,9.1834769,0,10.4231408,,
2/13/21,202106,GA,13,-5727,-2621,-4383,-3289,-16949,3638,853.55,2925,1226.2146,1024.501,1071.5497,726.7928,1256.8395,898.5976,1446.7962,1049.1777,1623.2828,1209.8384,1099.2958,773.4186,1276.7128,901.5404,1447.6491,1043.8391,1560.182,1137.957,1457.0147,1025.4114,1146.4492,767.2979,1361.7486,951.3345,1409.7509,1039.6691,76742,0,167.8756422,142.9656035,625.8872595,50.3477912,100.5119164,,9.1,25406,0,200371,0,0,760,0,1608,895,0,15850,760,6.1623523,0,6.4413659,,
2/20/21,202107,GA,13,-5901,-3403,-5203,-3961,-19331,4360,845.44,2418,898.3797,742.613,783.9293,515.9428,919.9013,637.8586,1059.6206,742.3096,1182.3461,843.2594,800.8228,547.0449,930.7877,637.285,1051.3394,731.5473,1154.3925,806.1845,1066.1979,724.1396,846.1246,546.4965,1001.594,677.1633,1025.2021,730.5206,579677,544464,188.5038195,121.354883,625.0374177,56.0641697,133.5791717,,1.9,20939,0,190562,0,0,892,0,1307,,,16742,892,7.1436304,0,9.5203233,,
2/27/21,202108,GA,13,-1783,-1063,721,-898,-6262,1273,742.28,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,523481,680849,211.6820025,140.9015009,0,61.2060849,252.5288648,,,20440,0,162484,0,0,552,0,1316,,,17294,552,7.0244424,0,7.3607155,,
1/4/20,202001,ID,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,201,2.2
1/11/20,202002,ID,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,203,1.6
1/18/20,202003,ID,16,,,,,,,672.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,200,1.5
1/25/20,202004,ID,16,,,,,,,768.29,,668.6204,631.8474,682.7616,654.0764,590.2352,562.5084,703.624,674.9184,1154.9469,1106.7491,471.765,451.5846,632.5735,604.0436,812.1589,778.6532,1033.4811,990.3191,1042.2012,993.423,,,661.4499,632.7195,709.0912,679.0406,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,200,1.5
2/1/20,202005,ID,16,,,,,,,765.66,,784.5226,748.2799,833.923,805.9891,693.1514,668.9177,817.74,789.65,1315.2359,1263.4069,559.0307,540.4009,745.0541,719.2334,964.1337,931.0196,1186.6585,1143.8539,1216.6429,1169.4849,,,781.5228,754.448,833.4063,805.1976,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,201,1.7
