date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,D57,E11,E78,I10,I21,I51,J45,R06,R10,R11,R51,R52,R91,R93,Z20,Z21,Z85,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2/29/20,202009,IA,19,3075,3612,1418,57,1814,-138,855.56,874.2696,837.8791,844.0763,809.8224,813.5919,783.5937,956.9577,929.0772,1378.8018,1356.767,786.1429,753.2707,775.0081,750.9728,1007.0034,978.435,1418.4183,1382.1354,1244.1036,1202.5331,1119.9617,1056.9315,1022.9405,981.2839,946.0984,917.6555,7.620456574,2084,51236,19,2887,1755,3749,170,227,1270,3057,1306,916,607,374,748,136,570,7,286,,0,0,0,0,0,0,0,0,646.6666667,15.66666667,0,0,0,0,0,248,2.5
3/7/20,202010,IA,19,5356,5513,1880,449,2006,-225,887.1,879.0507,837.26,855.3927,811.8886,814.3873,779.829,968.8646,933.2562,1366.8435,1333.1659,781.7019,741.4013,789.0968,759.4389,1022.7451,985.6088,1395.7272,1351.0774,1227.5261,1176.6214,1127.7416,1051.1762,1024.9624,973.7563,950.8731,915.3433,6.33866334,2114,51463,21,3045,1846,3971,207,254,1369,3134,1303,867,591,341,776,149,478,9,313,0,0,0,0,0,0,0,0,0,628.6666667,4,0,0,0,0,0,250,2.5
3/14/20,202011,IA,19,3437,7971,1321,489,971,-40,817.08,612.6807,558.841,587.621,534.5633,563.0847,520.6609,692.556,638.6419,993.526,909.1392,538.4714,492.7887,555.7334,516.1997,724.1815,666.5414,1009.7535,915.2763,854.8255,776.5026,783.4439,693.0006,690.8774,628.9023,674.3379,621.3124,5.024830926,2103,49079,21,2885,1773,3798,191,284,1310,3187,1248,896,564,280,711,132,412,11,291,0,17,68,85,0,0,0,0,0,637.6666667,25.66666667,0,0,0,0,0,251,3.3
3/21/20,202012,IA,19,-13603,9050,416,-946,-10144,1355,571.49,484.6318,432.1487,500.036,440.8687,451.6452,415.4293,527.178,474.7209,719.6805,617.9243,468.7235,426.0027,439.0489,406.4347,564.5981,502.9866,715.134,598.7285,650.5831,557.1482,628.7655,540.5063,563.229,504.0818,519.1049,466.3967,4.550426188,1815,37259,11,2162,1204,2731,157,174,1080,2594,905,598,408,179,656,77,268,8,176,0.8,51,966,1017,0,0,0,0,0,598.6666667,0,0,0,0,0,0,252,4.9
3/28/20,202013,IA,19,-22433,-2377,957,-2320,-16255,1971,482.38,332.8656,305.5772,363.7689,320.0811,316.0076,291.0782,358.1603,330.0446,436.9799,400.8506,344.2207,310.622,305.6952,283.9679,383.415,349.2774,430.4652,387.669,427.6295,377.5658,446.421,386.3109,391.9342,353.7977,350.8876,321.4857,2.712175498,1608,30590,12,1937,999,2308,132,157,941,2414,776,435,339,115,500,74,277,5,132,0,230,3326,3556,0,0,3,48,61,595.6666667,0,3,3,0,0,0,255,4.5
4/4/20,202014,IA,19,-20342,-688,1961,-2344,-18337,1961,506.29,353.5672,321.1446,385.124,334.2233,333.5564,303.252,375.9693,345.0157,456.9303,419.5427,361.8423,322.325,320.9075,295.5258,403.6232,364.854,454.3731,408.9813,447.2808,389.9644,473.5726,404.701,417.2284,372.3144,368.9762,335.6133,0.970222617,1478,29399,9,1878,902,2269,127,124,810,2188,699,447,322,94,520,60,520,4,125,0.8,488,5079,5567,0,0,11,613,92,606,5.666666667,14,11,0,0,0,254,3.6
4/11/20,202015,IA,19,-7091,-209,2234,-2740,-20302,1991,532.65,344.6629,307.4232,372.5932,314.3586,324.9663,289.2162,368.7328,332.8037,455.8159,413.8615,353.1614,307.2069,312.3459,281.7139,396.7357,352.2852,449.3373,399.2857,433.6379,368.6901,461.3154,382.7112,404.5114,351.6095,362.4462,323.7428,0.307167767,1499,27909,8,1939,951,2328,131,120,757,2113,749,408,317,88,506,80,523,7,127,7.6,724,6168,6892,60,110,20,2811,40,592.6666667,3,34,20,6.2775972,7.644233003,6.6129605,252,2.8
4/18/20,202016,IA,19,-5898,-801,590,-2851,-19437,2138,535.47,284.0154,221.6708,317.6852,232.3307,276.7958,214.3799,309.4915,245.2186,367.9129,295.8497,303.5635,228.7366,267.3668,210.3742,332.2893,259.4112,359.0145,281.5689,351.8109,261.5345,385.0633,276.3182,339.8309,255.3763,304.3498,238.0978,0.13800901,1572,28069,12,1925,1051,2333,131,121,742,2113,757,430,370,118,526,83,582,4,164,18.3,1003,4812,5815,306,532,40,6153,0,625,34,74,40,6.5422794,53.82814944,7.1302853,255,2.4
4/25/20,202017,IA,19,-4466,-145,3193,-1719,-18309,1908,643.27,414.0473,349.2842,443.2301,346.0913,395.9947,327.1892,443.3063,374.6754,538.2432,460.7137,424.5609,340.5482,381.6574,320.8104,477.0283,397.0076,525.9417,439.6035,507.3616,403.4416,539.4648,417.0461,482.9814,389.7037,436.4772,363.897,0.133736357,1592,29836,10,2058,1089,2382,122,143,700,2199,813,452,472,164,548,88,1122,6,158,25.1,2579,8824,11403,404,672,38,9946,0,569,0,112,38,5.3310846,58.35789198,5.3696861,253,2.1
5/2/20,202018,IA,19,-3493,485,3245,-1084,-17840,1629,716.38,473.4045,392.4074,512.2021,388.2193,452.2164,362.4469,502.3103,412.1021,603.5098,502.5949,485.5375,378.3941,439.1881,357.7465,539.7577,436.113,588.0143,478.3685,572.1453,442.9263,610.9989,460.2449,548.9503,430.7973,496.1605,401.4922,0.072208023,1657,32166,12,2223,1213,2718,135,164,765,2331,827,482,576,188,593,95,1739,6,154,26.7,3549,8450,11999,518,770,63,17265,0,650,69,175,63,3.792033,60.83808068,3.8097486,254,2.1
5/9/20,202019,IA,19,-3070,1105,2819,-827,-16359,1744,762.11,578.2803,490.1845,608.0693,461.5294,549.3114,442.6772,621.6433,514.654,759.1894,640.0363,578.0563,450.9682,530.9281,435.5102,667.4921,544.8089,748.7484,615.4862,708.8959,552.1493,735.5887,555.7307,655.0152,518.5825,611.1344,498.2359,0.082421494,1698,33000,11,2306,1323,2845,137,172,764,2368,920,505,576,318,640,85,2134,5,187,9.9,3030,22097,25127,705,1055,77,28148,0,669.6666667,90.66666667,252,77,3.7377516,64.57726374,3.9099785,255,1.8
5/16/20,202020,IA,19,-3294,976,2775,-885,-15488,1629,599.16,586.7903,503.37,616.8282,462.4158,550.5063,439.6129,629.2238,518.5795,782.3138,658.9685,581.3919,449.1564,533.76,434.5263,674.8333,547.759,773.7681,634.1372,729.1295,564.3541,747.9847,559.785,668.8336,526.3299,618.9304,501.3486,0.296098834,1730,34058,10,2390,1554,3180,130,184,783,2438,1044,541,624,290,636,100,1929,9,233,6.1,2657,22167,24824,677,977,94,41694,0,637,70,346,94,4.9114478,43.62016499,5.5324607,254,1.7
5/23/20,202021,IA,19,-2254,1718,2714,-267,-14710,1437,951.84,701.7539,598.1324,713.7792,523.0902,659.2539,514.1428,760.1281,612.8429,970.2586,803.6199,674.8572,508.7685,639.9546,509.1467,805.7767,640.4887,974.6495,784.5453,888.9806,676.2362,900.1922,659.7619,792.8224,611.5109,746.5658,591.5555,0.068656822,1724,35132,15,2445,1596,3221,112,189,768,2558,1047,591,655,232,635,106,1894,10,260,9.1,2565,25076,27641,566,856,98,57975,0,583,38.33333333,446,100,3.6823529,0,4.2114756,254,1.3
5/30/20,202022,IA,19,-1670,1668,3693,-349,-17637,1357,988.49,704.6228,605.5934,724.5152,525.1182,660.7874,510.6901,765.5898,611.6682,962.1321,795.246,673.2753,501.7659,642.6702,506.2513,814.8391,643.061,970.8372,779.2852,901.8107,681.3118,907.8127,662.5067,798.2431,610.2,748.7793,588.5017,0.018856468,1739,32229,17,2290,1414,2944,136,171,697,2393,944,564,581,175,576,107,1608,6,208,3,2351,24131,26482,472,803,87,70633,0,597,45.33333333,531,85,4.1311717,0,4.4732836,254,1.2
6/6/20,202023,IA,19,-838,2413,3972,418,-11938,1141,1078.76,782.0028,653.0425,787.4561,551.3051,722.9175,537.425,848.2881,653.3681,1108.775,888.7662,736.7815,530.3421,701.7504,531.183,902.248,688.3005,1116.378,866.6684,1013.4235,739.0385,1001.1512,710.5663,883.7039,653.9637,832.4403,630.7913,0.016703886,1716,35985,14,2566,1781,3534,136,200,785,2465,1033,596,579,206,644,119,1635,8,245,4.6,2234,32057,34291,489,780,67,84026,0,570.6666667,23,599,68,3.1367597,0,3.3480698,255,1.1
6/13/20,202024,IA,19,-630,2175,4096,444,-11803,1058,1153.31,807.5259,674.9133,800.8393,549.3894,742.0724,542.622,886.5124,671.3284,1165.8093,926.1876,754.2135,533.7817,723.0004,537.6684,934.3046,704.0621,1181.7112,902.9539,1054.9838,758.0909,1017.8566,707.614,913.2598,666.5985,864.9431,645.2976,0.083030834,1657,35451,13,2492,1737,3376,151,210,756,2338,1096,545,573,209,666,131,1409,13,240,5.3,2239,32655,34894,345,558,52,95381,0,571,18.66666667,650,51,3.617813,0,4.8881552,254,1.1
6/20/20,202025,IA,19,-120,2316,3595,735,-11619,898,1227.49,846.4706,717.1499,827.3694,559.5153,779.3003,565.1694,930.1033,700.8704,1270.2868,1006.0193,784.967,548.073,753.351,557.3586,985.4977,738.7363,1285.6507,975.5844,1133.9881,803.8734,1081.4857,738.4636,959.914,694.2272,914.8043,678.1391,0.06008696,1590,35235,15,2412,1716,3327,156,178,702,2287,1120,564,588,269,601,125,1545,8,266,1.5,1779,28820,30599,308,465,31,106705,0,548.6666667,3,681,31,2.4631866,0,2.9255557,254,1.1
6/27/20,202026,IA,19,-361,2086,3587,894,-11718,911,1278,776.9881,659.7566,772.8742,514.8203,717.0439,511.5265,857.2426,634.6483,1150.0595,898.9742,726.3208,498.0048,698.7619,509.2874,903.1183,665.2018,1168.2171,873.656,1042.3442,730.0632,995.3502,669.9012,887.9944,631.6698,839.9932,612.5608,0.175981547,1402,34783,10,2322,1584,3105,129,177,737,2283,1075,583,661,243,526,95,1927,5,221,4.6,2516,37029,39545,178,318,23,117542,0,528,0,704,23,0,0,0,256,1.3
7/4/20,202027,IA,19,-98,2816,4091,837,-17159,882,1257.66,760.1874,609.6907,757.9094,477.3305,703.1388,472.2264,833.23,581.1882,1121.9621,827.8314,711.8899,460.997,685.5399,468.7161,885.4058,615.3476,1122.669,795.7932,1006.5178,668.9808,970.7726,624.5843,869.6151,588.4808,820.0631,563.1204,0.052503748,1234,30665,10,1856,1341,2461,100,119,632,2042,910,515,633,259,410,71,2391,7,188,5.3,3029,36230,39259,131,258,17,155225,0,562.6666667,23.66666667,721,17,0,0,0,256,1.5
7/11/20,202028,IA,19,-746,2201,3916,653,-13198,935,1314.31,728.0109,615.3286,725.5404,465.0575,671.1579,462.347,799.0833,571.72,1098.8222,829.633,680.9748,450.0733,654.1551,460.7644,849.5833,603.5978,1101.2699,795.9141,985.7249,667.6569,946.4858,616.8185,837.3883,579.7242,788.4479,554.7545,0.267250459,760,22115,9,1148,908,1615,42,77,497,1228,547,331,520,224,217,73,1929,3,105,5.3,3606,35744,39350,147,331,27,179763,0,519,5.666666667,748,27,0,0,0,256,1.7
7/18/20,202029,IA,19,-685,2329,3781,670,-12305,908,1312.82,752.2191,626.2764,755.75,470.1862,688.6934,460.2294,821.2666,571.2829,1157.1814,849.0472,694.1948,444.4997,674.5256,460.9624,876.9713,605.8889,1159.7849,815.889,1029.4718,674.8562,969.3257,610.4954,864.6634,578.2225,817.1156,558.6572,0.30924905,77,2508,0,109,63,126,3,2,55,74,43,23,29,9,15,1,89,0,13,1.5,3260,32108,35368,213,455,39,189860,0,523,19.66666667,789,41,0,0,0,257,1.9
7/25/20,202030,IA,19,-1063,2226,4211,466,-12654,879,1322.29,352.1906,289.0532,343.7643,207.9773,312.9314,202.868,391.3975,263.1565,577.976,410.1698,304.4301,189.684,304.7889,201.251,412.5176,275.7985,601.3531,410.8563,501.3958,320.4776,448.8244,275.8657,408.0782,265.0908,386.9384,256.0796,0.231000858,,,,,,,,,,,,,,,,,,,,0.8,3764,38770,42534,211,513,39,200530,0,,,826,37,0,0,0,252,1.8
8/1/20,202031,IA,19,-207,584,1248,115,-2789,181,1124.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301014758,,,,,,,,,,,,,,,,,,,,,3305,29402,32707,219,530,46,218599,0,,,874,48,0,0,0,,
1/4/20,202001,KS,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,24325,11,1497,867,2140,114,127,638,1710,556,549,230,129,314,36,115,3,83,,0,0,0,0,0,0,0,0,590,13,0,0,0,0,0,239,3.1
1/11/20,202002,KS,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,27650,20,1852,1213,2749,139,146,678,1866,748,578,298,161,341,80,130,1,110,,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,235,2.4
1/18/20,202003,KS,20,0,0,0,0,0,0,646.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,26063,10,1716,1182,2589,152,168,617,1644,686,521,278,136,306,66,150,2,99,,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,237,2.3
1/25/20,202004,KS,20,0,0,0,0,0,0,730.98,754.0598,709.9988,683.4986,648.5327,622.551,591.3052,770.8989,737.322,1156.7051,1122.3132,554.2723,524.3713,613.5893,585.5305,771.407,734.5062,1170.7576,1134.1572,1076.5755,1031.6125,833.6116,796.3823,740.7756,705.2617,809.9764,775.2526,0,1592,26160,12,1658,1112,2499,142,153,648,1651,628,503,292,191,284,60,190,6,89,,0,0,0,0,0,0,0,0,572,1,0,0,0,0,0,242,2.2
2/1/20,202005,KS,20,0,0,0,0,0,0,752.15,975.2815,923.9373,871.4489,839.1446,809.7181,776.863,992.1742,954.6569,1513.6337,1472.9435,735.2161,706.2717,792.1985,762.4772,988.9341,949.6477,1522.8019,1479.9525,1398.3423,1352.852,1088.7579,1053.132,965.6103,930.5802,1047.5844,1009.9904,0,1716,27676,11,1752,1175,2570,150,126,663,1651,688,563,330,192,294,62,265,4,104,,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,245,2.5
2/8/20,202006,KS,20,0,0,0,0,0,0,735.9,928.4761,895.274,837.9486,816.3332,770.1671,748.3446,942.8142,920.767,1450.6378,1423.0505,711.5619,693.3786,749.1145,728.6907,933.5567,908.7045,1464.9336,1438.0528,1334.1349,1305.6865,1061.8205,1037.4631,917.8716,895.0291,998.4445,974.4037,0,1657,28327,18,1737,1173,2654,149,139,706,1734,641,640,346,211,286,64,314,2,98,,0,0,0,0,0,0,0,0,506.3333333,0,0,0,0,0,0,243,2.7
2/15/20,202007,KS,20,247,-13,75,0,23,-2,785.01,963.6353,911.1801,863.9659,823.2477,795.1047,757.6701,988.4015,947.6676,1525.9605,1463.4234,716.3012,680.924,777.9592,743.4709,986.1134,941.8708,1534.4852,1472.8113,1419.1647,1353.7033,1079.8945,1027.2957,961.3388,915.8189,1042.0865,997.0328,0,1749,28501,18,1774,1155,2609,153,161,722,1774,732,607,344,187,323,69,328,3,86,,0,0,0,0,0,0,0,0,578,20,0,0,0,0,0,245,2.9
2/22/20,202008,KS,20,1535,-159,1417,306,-294,39,824.01,956.7143,901.0702,852.4231,801.1168,786.1673,746.6437,975.8122,936.1164,1508.0762,1448.955,694.919,654.6386,770.1341,735.2465,968.8936,922.8098,1530.6012,1466.5399,1429.1616,1354.065,1065.2653,990.5462,943.2507,889.9911,1031.441,985.9627,8.818464792,1706,28709,17,1819,1274,2727,153,188,685,1795,723,590,312,198,318,74,320,4,82,,0,0,0,0,0,0,0,0,563.3333333,4.333333333,0,0,0,0,0,245,2.8
2/29/20,202009,KS,20,3055,570,1609,405,1120,-131,828.08,1008.1644,960.1541,940.4045,885.5717,862.8596,823.4957,1037.1309,999.8532,1494.5545,1447.6241,792.0098,747.9953,842.3668,806.5465,1027.8012,984.1333,1533.7324,1480.9829,1436.5344,1368.261,1146.9651,1067.7982,1013.3745,958.4636,1081.9146,1040.0529,7.353691169,1781,27836,14,1788,1216,2731,135,143,702,1749,714,518,290,169,332,83,248,3,95,,0,0,0,0,0,0,0,0,549.3333333,0,0,0,0,0,0,248,2.5
3/7/20,202010,KS,20,5122,2054,3400,1305,1273,-304,871.64,997.9589,934.2325,941.8744,872.005,863.6709,812.1832,1031.9132,978.5355,1464.6332,1400.23,796.2414,740.3479,843.7683,796.7647,1025.3914,967.7618,1498.9525,1423.5787,1419.4438,1333.1132,1132.879,1039.1706,1010.261,941.2244,1071.456,1014.3198,6.879258485,1697,28188,21,1922,1256,2806,145,167,702,1859,684,544,302,184,323,85,248,10,105,,0,7,7,0,0,0,0,0,578,23,0,0,0,0,0,250,2.5
3/14/20,202011,KS,20,3137,3574,1567,1075,-1383,49,803.65,692.7371,615.1974,593.9063,517.5528,598.6299,536.6067,735.2664,658.7555,1096.5343,991.0566,555.9022,494.5658,591.6573,531.1071,721.621,644.5521,1075.6446,958.2801,980.2122,866.4051,780.183,678.852,704.523,624.2634,761.4328,682.0389,5.196275148,1583,26542,22,1721,1166,2623,129,160,747,1800,637,479,267,144,307,72,217,4,101,,6,82,88,0,0,1,0,0,525,0,1,1,0,0,0,251,3.3
3/21/20,202012,KS,20,-3943,4805,1165,-229,-6773,1124,573.43,538.9675,479.7291,514.2811,454.2868,494.2532,447.7847,576.4465,522.2354,736.6509,649.6906,493.9815,441.3888,496.297,450.656,576.5363,520.4216,713.3874,625.1374,683.875,598.8539,616.5508,533.9498,570.2757,507.0594,575.8038,517.3283,4.279614976,1439,21250,17,1400,766,2005,100,117,596,1589,531,377,219,134,243,53,160,2,76,,49,324,373,0,0,1,0,0,517,0,2,1,0,0,0,252,4.9
3/28/20,202013,KS,20,-10252,-1071,1808,-1833,-10339,1710,447.46,364.9998,328.9149,379.2513,332.2267,349.2382,315.7398,400.0067,361.6567,433.6503,392.3355,371.6835,329.9473,356.3109,322.1691,393.7949,354.951,424.7136,380.4435,425.9826,376.3128,426.0918,363.4176,404.7856,358.4316,383.7084,346.5638,2.091611903,1299,18609,14,1227,654,1768,83,89,495,1565,462,303,192,127,225,36,276,0,55,,206,3254,3460,0,0,3,0,27,521,0,4,2,0,0,0,255,4.5
4/4/20,202014,KS,20,-12552,-3294,1901,-2523,-13075,1922,434.04,310.6504,274.9014,322.9465,275.9049,289.1667,256.6953,331.6762,295.2726,374.0074,335.5195,318.2836,275.2594,293.8196,261.1581,329.9042,292.4754,363.5205,322.3234,365.8266,318.8992,372.0839,309.0682,340.4322,295.4435,322.7261,287.0472,0.97745866,1250,18440,8,1338,685,1776,94,103,449,1485,444,303,168,110,242,60,489,2,57,,437,3209,3646,0,0,16,0,145,541.6666667,17.66666667,21,17,0,0,0,254,3.6
4/11/20,202015,KS,20,-6217,-1644,2915,-2727,-14203,1811,470.26,321.3855,278.9227,327.6226,271.5862,301,261.15,344.1947,299.8673,403.0553,357.9887,322.4063,270.4051,299.7615,260.0796,344.8338,299.0782,392.766,344.5498,384.39,328.9294,379.3813,307.4604,347.2174,293.6665,339.3881,295.9365,0.500340869,1257,17203,12,1258,696,1794,90,81,410,1307,450,263,157,122,204,53,425,7,50,,570,4195,4765,0,0,34,0,121,516,8,55,34,5.1772398,7.882079295,5.5941914,252,2.8
4/18/20,202016,KS,20,-5658,-1939,1008,-2944,-13363,1907,488.98,283.9737,217.1893,301.9022,216.1993,274.6309,207.3946,306.7888,234.5056,349.976,279.0308,292.1525,211.2051,273.4792,206.6857,312.7913,238.0713,341.4693,267.7601,338.1122,256.7657,352.5751,249.5372,307.6101,226.9255,304.2057,233.0595,0.400394103,1267,17272,13,1333,707,1870,105,87,442,1320,466,235,175,140,203,50,547,4,56,,522,4811,5333,0,0,31,0,90,534.3333333,29.33333333,85,30,3.5155723,56.00066474,2.9083902,255,2.4
4/25/20,202017,KS,20,-4413,-1284,2774,-2543,-12785,1811,568.24,408.146,333.2409,418.9983,318.0189,391.5578,314.427,444.7524,360.0566,492.6014,408.1068,411.9664,316.2343,392.2842,315.7198,445.8154,358.7678,480.031,391.469,469.2985,372.6419,471.4594,352.5219,428.0331,333.2112,433.9506,350.8154,0.364408358,1280,18476,12,1401,766,1914,109,105,425,1435,464,295,195,139,197,51,860,1,65,,1266,6257,7523,0,0,32,0,91,536.6666667,35.66666667,120,35,3.8749567,53.08213585,4.5386691,253,2.1
5/2/20,202018,KS,20,-3282,-578,3690,-1430,-12166,1517,637.98,478.1908,379.3569,494.5125,360.3831,452.944,348.9577,511.7171,397.7262,576.7566,461.5762,482.9329,353.8787,457.4545,353.637,514.7509,398.4344,559.9023,440.7997,547.7329,419.5028,563.2151,406.8423,502.3948,374.8752,503.6869,391.4911,0.064926918,1267,19867,14,1490,918,2077,109,136,365,1384,495,275,193,117,216,61,1041,0,69,,1690,8053,9743,0,0,14,1104,67,515,16,142,22,3.3532896,41.14751621,3.9430102,254,2.1
5/9/20,202019,KS,20,-2611,75,2674,-1042,-10547,1562,695.23,592.8644,483.2636,599.896,437.5175,561.7392,435.1138,641.2128,504.8343,725.4617,591.7024,585.1493,429.4716,566.3411,440.3276,647.4149,506.7923,700.6026,560.7312,682.0545,529.2287,681.3122,495.2122,616.5979,463.8784,629.1938,494.0239,0.07605501,1264,19642,10,1495,1001,2197,92,98,395,1293,533,311,205,105,228,70,928,3,84,,2005,12986,14991,0,0,26,2196,94,493,5.333333333,174,32,2.5100097,42.16586198,2.7214638,255,1.8
5/16/20,202020,KS,20,-2720,-135,2436,-1120,-9899,1536,547.19,594.58,495.4251,602.3492,436.2711,563.4861,435.6363,641.6885,507.6381,727.9141,595.5719,576.5582,420.7217,565.4589,439.8515,646.8109,506.5981,713.4611,572.6324,692.3459,537.088,687.1686,497.5683,622.3458,468.0675,630.6549,495.4608,0.044615478,1304,20490,21,1485,1107,2226,100,119,430,1439,584,306,180,97,248,62,992,5,86,,1135,10524,11659,0,0,15,2853,89,523.6666667,31.66666667,195,21,2.7992511,29.05238156,3.2772207,254,1.7
5/23/20,202021,KS,20,-1105,368,4111,-50,-9141,1152,914.79,756.6822,621.3309,754.3949,529.201,708.8147,533.0156,812.4006,623.9161,975.1402,773.0383,710.5006,503.1151,703.462,531.249,824.9347,627.2456,957.4499,745.2376,914.4733,691.9366,879.8185,621.4686,791.5138,577.6431,810.4873,617.6623,0.116264074,1288,20722,12,1572,1156,2302,97,129,450,1443,586,302,189,108,240,73,921,4,98,,1072,13770,14842,0,0,13,3289,63,519.6666667,30.66666667,205,10,2.926571,0,2.7957574,254,1.3
5/30/20,202022,KS,20,-1334,210,3626,-367,-11214,1093,911.43,745.0898,610.6515,726.994,498.6779,694.5929,512.3173,801.5177,605.4306,970.5798,758.8308,685.8977,474.4057,689.9718,510.2598,809.5791,605.3231,951.9846,731.7613,913.5884,679.1029,856.0671,591.2963,773.1632,553.4189,798.441,598.1308,0.155827889,1293,18788,12,1358,916,1942,102,110,339,1221,577,307,150,89,201,47,830,1,90,,761,17754,18515,0,0,23,3633,55,502.3333333,16.33333333,215,10,2.3145835,0,2.7848816,254,1.2
6/6/20,202023,KS,20,-241,707,4172,508,-7720,882,1012.28,848.5405,671.8046,813.6397,533.0346,779.6829,546.7222,908.7465,655.4887,1143.7034,864.3853,768.4541,507.0283,769.9548,543.0108,914.9818,652.8512,1124.6028,832.9791,1060.9939,759.7445,971.622,646.7971,873.9037,598.7912,915.3711,655.5859,0.029345925,1276,21101,12,1575,1196,2427,113,141,419,1365,600,302,185,102,232,74,990,4,112,,674,18030,18704,0,0,24,4057,75,496.6666667,14.66666667,233,18,2.9298253,0,3.0762559,255,1.1
6/13/20,202024,KS,20,-341,447,4474,619,-7539,800,1075.45,873.083,702.0217,815.0084,530.3481,791.2715,553.5217,936.7419,674.7874,1224.3883,925.5614,770.1525,504.7632,778.582,547.258,939.2259,670.0164,1200.7088,887.7919,1119.0489,798.1141,1011.8893,669.3307,899.9399,614.7454,947.2607,677.0904,0.121695897,1271,21044,11,1432,1148,2300,88,131,426,1485,595,308,173,99,219,75,1177,4,101,,654,14845,15499,0,0,11,4510,56,505.6666667,19.66666667,245,12,3.0756515,0,2.9279134,254,1.1
6/20/20,202025,KS,20,-57,569,4831,771,-7579,750,1099.64,876.2517,713.0357,817.6724,523.091,791.8764,553.3022,938.3753,671.2108,1256.4288,936.2826,768.0551,496.8637,784.0482,549.2157,941.4624,666.1708,1226.9967,895.3423,1144.4932,803.1699,1022.4503,661.7783,906.3146,610.1357,956.5373,678.5954,0.209555625,1186,20549,14,1427,1137,2205,68,110,391,1361,595,290,191,105,213,57,1262,2,104,,1012,17485,18497,0,0,11,4841,62,497.3333333,11.33333333,256,11,1.5323224,0,1.8152363,254,1.1
6/27/20,202026,KS,20,-353,304,4420,1126,-7837,718,1138.2,823.777,670.6784,777.6363,487.8697,743.3184,508.5764,887.0443,623.1176,1174.1312,858.5968,731.9698,463.2087,742.3354,509.9998,884.8996,615.1913,1146.2268,819.8811,1087.3439,748.9806,969.0009,614.2576,858.9437,566.9174,898.2845,625.0121,0.117328729,1117,19634,16,1275,942,1951,79,120,380,1196,534,336,220,110,213,53,1445,0,87,,1479,18731,20210,0,0,10,5211,93,516,30,268,12,0,0,0,256,1.3
7/4/20,202027,KS,20,0,1062,4163,942,-11045,753,1072.9,767.3279,593.2283,718.7641,423.6377,702.1504,448.38,827.5775,545.9993,1089.4873,750.6722,690.47,409.2803,687.5301,442.9032,830.2325,542.4477,1066.5626,716.3111,997.5466,647.9785,903.9514,545.1502,803.5545,498.3642,839.199,547.3762,0.061372531,1033,17050,14,962,703,1538,62,91,319,1054,466,257,211,104,183,52,1529,0,63,,2381,21321,23702,0,0,13,5719,91,539,52,283,15,0,0,0,256,1.5
7/11/20,202028,KS,20,-995,-47,3865,1061,-8986,860,1120.19,713.5572,575.7266,672.4744,401.9182,649.331,423.9954,775.9065,522.2556,1014.326,712.254,638.2509,383.9258,645.5865,424.3317,769.8536,513.2108,995.9044,682.0479,953.398,628.3653,866.2138,527.2141,753.9421,473.1014,779.4041,519.0499,0.437368356,591,11753,5,688,598,1069,37,42,262,703,282,132,120,30,123,34,806,3,44,,2692,23526,26218,0,0,7,6128,85,478,1.666666667,295,12,0,0,0,256,1.7
7/18/20,202029,KS,20,-802,51,4296,991,-8457,854,1132.53,744.8087,596.9736,697.8164,405.9433,668.8891,427.2262,810.6356,532.9668,1068.701,736,647.4979,380.6561,665.6673,428.0186,803.8826,522.9706,1053.5727,706.4617,998.4886,642.6782,882.4003,522.1749,778.1,478.0597,814.9077,530.7956,0.362156166,100,1699,1,72,74,123,5,5,33,100,31,16,12,6,5,1,100,0,5,,3354,28220,31574,70,246,15,6607,149,458,2.333333333,308,13,0,0,0,257,1.9
