date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
1/4/20,202001,X,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,179105,258.6666667,0,0,0,0,0,3544,2.4,0,0,0,0
1/11/20,202002,X,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,180807,560.3333333,0,0,0,0,0,3548,1.9,0,0,0,0
1/18/20,202003,X,US,,,,,,,657.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,176711,131.6666667,0,0,0,0,0,3546,1.8,0,0,0,0
1/25/20,202004,X,US,,,,,,,753.08,,49045.5918,46191.3033,42164.8173,39791.6349,44485.2113,42127.8421,51761.0409,49124.0142,67869.379,64791.1165,38463.8818,36437.376,44183.6478,41848.9579,53447.4313,50842.5623,71110.63,67879.2594,60500.1766,57630.756,49456.5972,46819.5142,53106.4607,50440.1821,51327.3466,48687.8278,0,0,0,0,0,0,0,0,,2,0,2,0,0,0,0,0,176047,61.66666667,0,0,0,0,0,3572,2,2,2,0,0
2/1/20,202005,X,US,,,,,,,745.04,,56011.9471,53042.8844,48915.8417,46725.4091,51054.6658,48647.4957,59120.3331,56221.4776,76380.2984,72906.9016,44622.4044,42735.251,50614.0108,48246.794,61067.6752,58248.4998,79739.6967,76038.6174,68933.964,66037.9707,56835.3289,54381.1615,60936.3121,58361.5398,57987.2272,55123.4019,0,0,0,0,0,0,0,0,,0,0,6,0,0,0,0,0,175037,76.66666667,0,0,0,0,0,3572,2.3,8,6,0,0
2/8/20,202006,X,US,,,,,,,742.53,,56092.5985,54571.3671,49758.3611,48588.4672,51475.4612,50147.4029,58895.0499,57277.4334,75850.1116,74019.1405,45369.9927,44295.4353,50926.1944,49640.7832,60971.0885,59438.4555,79629.5601,77738.6734,68839.0613,67468.9344,57818.839,56575.7405,61157.2736,59848.429,58044.729,56442.2467,0,0,0,0,0,0,0,0,,3,0,10,0,0,0,0,0,176970.3333,371.6666667,0,0,0,0,0,3586,2.2,12,4,0,0
2/15/20,202007,X,US,6,2,15,3,2,-1,806.55,,61794.167,59290.6352,53350.8256,51081.4544,56177.4013,53879.72,65283.5785,62681.9109,86531.5837,84130.7535,48968.3337,46864.0887,55784.3919,53548.2662,67503.0837,65052.3446,89989.9081,87457.1984,77282.6164,75137.5473,62702.1629,60238.664,67282.1096,64809.7334,64747.1526,62265.2769,0,0,0,0,0,0,0,0,,2,0,8,0,0,0,0,0,174989,260,0,0,0,0,0,3599,2.1,14,2,0,0
2/22/20,202008,X,US,25,1,89,1,-19,5,818.42,,63016.9916,59812.082,54033.4259,50663.279,56629.1556,53701.241,65940.9537,62913.48,89102.5013,86821.1242,48828.2062,45842.3491,56223.0137,53336.5538,68436.5225,65540.6285,93653.6779,91210.244,79556.8575,76998.5715,63792.1242,60114.9294,68368.5437,64879.6119,66050.2286,63179.7725,0,0,0,0,0,0,0,6.542166732,,0,0,12,0,0,0,0,0,175333,408.3333333,0,0,0,0,0,3594,1.9,16,2,0,0
2/29/20,202009,X,US,48,20,89,27,17,-5,825.4,,64797.0394,61966.3351,58339.0993,54956.313,59966.0251,57231.5589,68161.3634,65436.4814,87558.7718,85111.2721,53218.8173,50226.3636,59259.4607,56553.4126,70540.094,67869.0915,91219.4281,88511.5714,79526.6152,77015.0469,66898.1907,63304.9493,71062.8276,67707.6976,67312.234,64687.0313,0,0,0,0,0,0,0,5.505270381,,11,0,6517,0,0,5,0,0,176564,837.3333333,1,1,0,0,0,3610,1.8,25,9,0,0
3/7/20,202010,X,US,62,49,127,25,21,-7,831.89,,63330.9062,59993.5285,57857.892,53917.1054,58840.2596,55618.1283,66641.405,63479.032,84748.9727,81695.2088,52580.8397,49042.1426,58290.0403,55142.2059,69071.0956,65944.2345,87849.6816,84435.4429,76927.7811,73861.2705,65382.1834,61168.3173,69563.1385,65695.7855,65779.4644,62675.0415,0,0,0,0,0,0,0,5.068340395,0.1,556,1148,6091,0,0,22,0,2,177651,2345.333333,17,16,0,0,0,3622,2.2,404,379,6389,19689
3/14/20,202011,X,US,32,97,141,-27,-12,7,761.97,,42766.5493,38533.297,39003.4834,34720.3774,40162.7939,36268.4664,45790.57,41564.221,57830.9205,53266.6391,35717.6515,31866.7579,40018.0103,36164.2723,47397.1509,43138.8454,59118.1433,54079.667,51385.8169,47162.5033,43777.0174,39153.7133,47300.2673,42701.5029,45016.5167,40887.1825,0,0,0,0,0,0,0,5.10483724,0.7,3802,5909,37186,0,0,38,0,21,174554.6667,706,59,42,0,0,0,3626,3.4,2989,2585,39686,151608
3/21/20,202012,X,US,-159,65,15,-200,-178,78,516.98,,28802.1464,25742.9452,27649.2721,24466.3148,28645.2465,25896.0723,31404.9647,28528.9648,33619.3496,30561.7647,27226.4471,24308.7835,28994.3869,26240.5137,32023.047,29083.6057,32201.6945,28945.4959,30939.0391,27927.6606,29504.904,26046.365,32190.5984,28843.0221,29358.3843,26642.609,0,0,0,0,0,0,0,4.891688871,2.9,26086,60578,232970,0,0,270,0,1994,175447.6667,2742,480,421,0,0,0,3623,5.9,26072,23083,294248,1251734
3/28/20,202013,X,US,-291,-99,-81,-330,-290,122,384.53,,18950.1368,16558.7482,18656.907,16144.5183,19199.7525,17005.5346,20717.4016,18442.8542,20507.7752,18204.2575,18989.7787,16616.435,19657.409,17415.2889,20875.3502,18542.1361,19012.7312,16746.5375,18915.0609,16599.8579,19083.9053,16388.5741,21308.385,18632.4069,19111.8429,16999.7387,0,0,0,0,0,0,0,2.880773413,7.7,100537,255891,598136,1108,5265,1997,412,14252,183140.3333,11766.33333,2948,2468,0,0,0,3642,6.7,125013,98941,606509,4595750
4/4/20,202014,X,US,-294,-105,-111,-350,-321,129,374.43,,17988.7555,15381.7373,17952.8322,15272.8648,18278.8068,15970.649,19496.194,17161.2292,19009.9014,16752.7892,18271.9818,15791.1307,18706.1218,16359.1601,19677.2508,17264.7208,17617.2745,15357.3267,17782.136,15404.2333,18440.0286,15556.8677,20133.7184,17339.6607,17961.4773,15820.4584,0,0,0,0,0,0,0,1.546892241,9.5,185083,431128,929820,3804,27908,6944,1787,30495.5,201408.6667,31675.66667,11161,8213,0,0,0,3640,6.8,321482,196469,776925,9559945
4/11/20,202015,X,US,-306,-98,-96,-365,-338,135,385.68,437,17456.4964,14593.6271,17089.4354,14230.4637,17647.141,15193.2074,19001.2087,16559.9341,18836.2259,16434.4294,17561.8973,14928.0147,18102.4983,15605.7032,19206.5062,16647.478,17314.498,14915.9209,17096.0633,14612.6798,17488.9454,14463.2391,19294.0548,16345.941,17574.7065,15292.4042,0,0,0,0,0,0,0,0.921628993,9.2,215540,452415,1087932,29521,71575,12906,6923,45653.25,214565.6667,46729.33333,25802,14641,0.039082647,0.373985197,0.040564653,3629,6,544185,222703,936255,15565522
4/18/20,202016,X,US,-310,-135,-154,-358,-325,131,414.62,463,15019.5666,11000.6536,15048.5673,11025.176,15513.7483,11727.0239,16513.133,12648.8599,15916.8594,12367.3578,15579.8387,11643.6394,15931.7384,12045.8041,16567.5992,12632.1156,14613.8597,11207.0862,14784.4283,11221.8105,15061.6443,10971.6667,16781.3437,12531.8807,15315.4117,11728.6409,0,0,0,0,0,0,0,0.566402947,10,199735,477171,1102841,41917,100698,14437,15804,36394.375,208404.3333,42882.66667,40959,15157,0.015014238,2.490342381,0.015703439,3630,4.9,743588,199403,881182,21840428
4/25/20,202017,X,US,-281,-104,-60,-338,-312,124,466.65,373,20754.789,16469.9714,20311.5993,16172.3889,21157.6483,17414.2422,22621.4124,18797.9289,22064.2243,18370.2494,21016.8274,17089.395,21682.8508,17859.6296,22751.0813,18815.2707,20235.6518,16620.7945,20015.506,16366.1586,20175.4487,15971.3207,22780.1112,18486.3045,21062.6274,17466.5569,0,0,0,0,0,0,0,0.487900747,9.6,210618,242586,1534726,38083,102580,13555,33482,32591.8125,202815.6667,39596,56486,15527,0.013488203,2.486751767,0.014767011,3618,4.2,950581,206993,1225767,29288831
5/2/20,202018,X,US,-245,-70,12,-312,-298,107,516.84,516,23941.2249,18715.7621,23611.1865,18560.2226,24379.0012,19785.8184,25939.8408,21234.5085,25276.1149,20729.5863,24368.8584,19541.5001,24999.5191,20290.9107,26103.381,21269.724,23230.8718,18777.5824,22924.2575,18482.4733,23296.1971,18194.0336,26056.1823,20921.0861,24282.0917,19824.2916,0,0,0,0,0,0,0,0.388695513,9.3,193181,560410,1706740,33815,94028,12759,35363,35660.3438,192172.3333,31350.33333,69867,13381,0.014513529,0.865922766,0.016202439,3628,3.7,1143296,192715,1611078,39304601
5/9/20,202019,X,US,-211,-25,66,-290,-277,102,583.14,472,30838.6687,24700.5151,29779.7452,23887.1577,31200.6025,25935.5216,33678.7375,28304.5862,33734.9616,28473.9002,30779.9678,25205.0676,32004.3306,26610.7405,33928.5882,28380.7264,31021.2844,25759.9801,29979.5377,24877.3626,29521.3371,23621.3944,33263.0413,27423.6619,31570.0225,26417.2716,0,0,0,0,0,0,0,0.331303841,8.2,175330,688991,2006149,39592,85950,12672,34688,32065.8281,187227.3333,28295.66667,82146,12279,0.010156288,0.843409852,0.011634778,3627,3.1,1320155,176859,1978024,51917485
5/16/20,202020,X,US,-202,-36,101,-278,-263,97,470.21,452,31269.7136,25265.2053,30268.0285,24416.4261,31620.0178,26444.7717,34086.121,28862.586,34376.0849,29288.0907,31068.0643,25584.6104,32318.567,27046.6294,34398.0855,28977.5493,31873.036,26690.3805,30699.5576,25695.3902,29962.8123,24105.574,33924.6579,28212.1829,32005.3755,26961.6081,0,0,0,0,0,0,0,0.190475405,7.7,159204,918259,2524981,42471,76174,9793,34225,22816.5859,182574.6667,25373.33333,92159,10013,0.010513674,0.496582905,0.012310666,3630,2.7,1477373,157218,2463820,67720051
5/23/20,202021,X,US,-175,-26,162,-263,-250,90,729.13,417,37270.5115,30227.798,35549.3398,28710.6023,37485.6198,31376.0606,40713.6341,34513.3511,42228.4512,36224.4169,36380.395,29987.3508,38197.2779,31988.1939,41250.0647,34797.0637,39391.2548,33107.4773,37258.1307,31340.3821,35573.8487,28635.1193,40283.6917,33657.4546,38396.0169,32392.3776,0,0,0,0,0,0,0,0.293713477,7.4,156520,1119749,2979135,34872,65686,8151,83761,25419.207,176217.6667,20286.33333,100655,8496,0.012006186,0,0.014040735,3656,2.4,1632364,154991,2639473,85754522
5/30/20,202022,X,US,-164,-25,280,-254,-260,87,765.8,309,36973.3834,30044.9082,35237.6909,28497.4236,37049.7036,31037.8217,40328.0735,34218.0623,42203.6397,36338.9209,35841.7011,29555.0975,37785.1361,31658.7715,40912.0112,34561.0855,39553.5905,33315.5603,37389.3843,31541.1056,35197.6466,28381.4747,40063.1762,33571.8875,38122.9697,32206.1691,0,0,0,0,0,0,0,0.329334972,6.1,143492,1111590,3014648,29171,58612,6576,124049,34657.3965,171537.6667,16360.66667,107217,6562,0.011766576,0,0.014538946,3677,2,1779731,147367,3005675,105459885
6/6/20,202023,X,US,-134,-5,268,-231,-213,74,808.97,208,41401.964,33114.2104,39165.0819,31242.9166,41248.3256,33984.4457,45213.9847,37747.6942,48289.9236,41055.2115,39752.1105,32297.9733,42005.5949,34624.9051,45910.9207,38210.89,45406.2367,37744.0899,42167.9285,35067.0014,39424.8459,31419.9349,44705.2898,37019.6444,42790.9398,35569.8666,0,0,0,0,0,0,0,0.282301903,4.8,148076,1290876,3484487,25885,50583,5712,57506,20550.8018,170303.6667,15479,113146,5929,0.01268531,0,0.015804693,3679,1.8,1925710,145979,3353430,128055315
6/13/20,202024,X,US,-115,-5,348,-212,-205,66,876.77,278,43738.8903,35295.1867,41044.7701,32943.389,43348.2297,35972.4161,47717.2757,40115.2256,52060.6067,44789.5612,41433.6119,33887.6854,44054.5582,36542.6623,48670.1618,40789.3542,49194.3164,41296.3536,45474.9627,38126.7794,41994.6606,33624.0975,47414.1508,39650.8243,45286.602,37940.2817,0,0,0,0,0,0,0,0.297390549,4,144360,1220295,3431096,20995,43575,5257,47303,16411.5991,168564.3333,14157,118287,5141,0.01138093,0,0.014254359,3679,1.9,2073964,148254,3555960,152229512
6/20/20,202025,X,US,-100,4,416,-196,-203,59,920.96,246,46033.1724,37060.727,42861.2415,34078.9674,45444.4506,37506.3882,50190.3702,42062.3603,55424.8663,47804.2691,43264.3531,35147.3408,46246.1146,38151.075,51266.9506,42809.3322,52527.8265,44075.1999,48344.6603,40354.5085,44366.5291,35160.7631,49881.7685,41577.6032,47808.0849,39941.2878,0,0,0,0,0,0,0,0.215160842,4,177047,1330226,3823458,17858,38665,4189,51769,16046.2004,168897,14519.33333,122457,4170,0.01106397,0,0.013670735,3687,2.3,2255823,181859,3952371,178581776
6/27/20,202026,X,US,-107,-7,396,-192,-209,61,938.82,469,43987.6334,35468.0041,41228.9452,32825.1967,43442.482,35846.6143,47772.4876,40019.5304,52827.5515,45774.0425,41332.9713,33599.7062,44090.4514,36387.8579,48796.6983,40727.888,50448.4695,42422.7865,46161.6591,38586.6013,42554.4189,33715.8654,47882.9429,40030.3715,45620.5377,38135.0894,0,0,0,0,0,0,0,0.261344529,4.5,255686,1379688,4467897,15603,37127,3783,49902,20203.8998,170306.3333,16214.66667,126333,3876,0.012679088,0,0.015368167,3697,3.1,2513730,257907,4293573,207217296
7/4/20,202027,X,US,-96,18,449,-194,-246,63,934.52,824,41992.111,32761.5036,39446.0915,30476.4922,41488.1167,33163.1304,45670.2833,37047.7883,50199.6108,42604.4968,39784.1052,31364.0681,42182.5129,33710.0762,46587.033,37720.4178,47969.5417,39351.8024,43977.1937,35963.5953,40764.6381,31493.993,45826.0265,37515.7847,43541.5544,35264.7907,0,0,0,0,0,0,0,0.345472847,6,341790,1611721,4976934,14376,38425,3484,107003,22776.0501,173637.6667,20214,129986,3653,0.017057222,0,0.02067336,3699,3.8,2847663,333933,4664927,239702980
7/11/20,202028,X,US,-110,-16,368,-194,-223,62,951.9,924,41302.3947,33236.702,39020.5208,30884.5173,40757.5722,33476.0743,44756.4343,37343.9324,49851.6848,43470.1042,38923.7991,31462.2206,41293.1161,33919.9498,45760.7578,38059.4814,47945.7396,40369.7096,43487.1884,36272.3537,40393.148,31801.6079,45349.6156,38071.0739,42885.8302,35720.9051,0,0,0,0,0,0,0,0.481005561,7.7,388804,1640252,5389280,14943,40722,4627,83574,31580.9749,178715,25687.33333,135236,5250,0.017548732,0,0.020790896,3696,4.2,3252859,405196,5260956,273586586
7/18/20,202029,X,US,-103,-10,422,-197,-215,61,968.02,18497,41929.1522,33247.7742,39215.5901,30597.4895,41111.884,33303.2666,45571.212,37485.5279,51116.7753,43870.7165,39089.212,31163.9126,41708.3153,33800.2376,46621.6689,38219.9379,49040.9354,40667.5463,44328.78,36346.4935,41037.5195,31835.9276,45981.5042,37933.4204,43547.3,35794.23,0,0,0,0,0,0,0,0.477695922,8.1,458510,1795905,6072005,16030,43756,5161,107551,31103.0125,181089,28593.33333,140803,5567,0.017775564,0,0.020681203,3700,4.1,3716980,464121,5819908,313150967
7/25/20,202030,X,US,-107,-21,399,-202,-216,61,970.53,32629,41599.7603,33123.244,38630.4558,30224.9325,40715.6083,32989.813,45404.5867,37291.3853,51282.3882,43987.6199,38510.1846,30727.7825,41303.639,33458.3123,46434.7266,38042.05,49365.1543,40934.323,44320.0638,36364.235,40767.6124,31706.9464,45643.08,37655.6465,43369.8338,35620.1288,0,0,0,0,0,0,0,0.430077183,7.6,464577,1922307,6081469,17528,61304,6352,136613,33335.4937,183165,30982,147248,6445,0.015386886,0,0.018429293,3706,3.7,4181307,464327,6023197,354879882
8/1/20,202031,X,US,-102,-19,403,-198,-219,59,981.58,38104,42825.7195,34309.7436,39888.9637,31295.4215,42045.2294,34184.7362,46902.3601,38593.8886,52946.283,45468.4322,39856.2194,31855.0345,42666.786,34637.9785,47874.1219,39315.5757,51085.706,42450.2531,45925.1387,37824.811,41996.674,32800.8782,47025.3619,38891.6304,44800.0297,36879.7533,0,0,0,0,0,0,0,0.343657975,6.9,435314,1646952,6072995,19126,73121,8018,160121,32894.7531,183051,31309,155207,7959,0.013936051,0,0.016718473,3702,3.3,4623602,442295,5631062,395438894
8/8/20,202032,X,US,-97,-18,406,-197,-218,57,993.77,33286,43227.3845,34187.9689,40287.5016,31121.615,42382.7853,34004.5837,47050.8498,38382.3765,53358.1988,45516.1164,40129.9019,31664.2838,42912.9375,34448.7867,48087.4246,39131.3553,51571.1672,42494.6436,46349.3479,37764.4816,42006.7833,32314.4879,47400.6814,38814.8676,45087.1306,36748.0158,0,0,0,0,0,0,0,0.342727838,6.3,368335,1652348,5655233,18639,70199,7258,156589,35842.1234,182065,30291.33333,162498,7291,0.013298383,0,0.016185736,3723,3,5000710,377108,5429420,433784461
8/15/20,202033,X,US,-103,-26,394,-198,-217,54,1008.49,31202,43457.9402,34317.08,40216.3583,30817.1947,42381.4133,33843.73,47457.7189,38477.1291,54662.7609,46384.1955,39885.7266,31366.1505,42958.0483,34287.2486,48531.5641,39280.8295,53084.844,43477.2487,47368.494,38389.5349,42095.1689,32054.7144,47749.0715,38917.524,45533.3061,36898.5778,0,0,0,0,0,0,0,,5.6,368167,1752065,6042112,17715,65059,7504,153512,27076.9383,182363.6667,30493.33333,169575,7077,0.011642404,0,0.014049255,3722,2.6,5361710,361000,5497111,472290236
8/22/20,202034,X,US,-106,-32,351,-201,-211,54,998.55,30302,42143.2298,32940.5302,38790.0501,29438.7727,40959.5394,32364.759,46051.9474,36876.5314,53423.0709,44615.6724,38218.8475,29588.6541,41437.6011,32718.5602,47209.7701,37774.3645,52167.3963,42235.9459,46565.6137,37445.8668,40879.9816,30876.315,46228.0541,37031.182,44197.6741,35404.6053,0,0,0,0,0,0,0,,5.2,301751,1584011,5779717,16589,60496,6901,147426,23045.5309,179971,27722,176399,6824,0.010549607,0,0.012489095,3729,2.3,5665630,303920,5404534,509977042
8/29/20,202035,X,US,-111,-39,288,-206,-207,56,956.87,28989,39473.1118,30372.804,36427.6708,27163.9781,38215.0272,29804.5403,42890.3417,34027.8291,48970.8551,40468.5069,35887.43,27352.8581,38722.6689,30199.9474,43902.9224,34780.0291,47831.5421,38378.5248,42993.4704,34107.9522,38525.7423,28594.467,43271.5074,34048.9742,40994.833,32528.3245,0,0,0,0,0,0,0,,4.4,287834,1514609,5700338,14824,54088,6523,136363,20011.2346,176156.6667,23540.66667,182739,6340,0.009215107,0,0.010871375,3733,2.2,5956983,291353,5454240,547927016
9/5/20,202036,X,US,-94,-23,341,-188,-209,47,979.32,27168,41131.5569,32764.6329,38545.4677,29597.4777,40400.771,32259.7164,44988.6162,36479.9519,51030.3344,43017.0076,38130.0924,29836.8808,40788.7516,32574.8991,46041.2696,37339.8912,49740.4218,40796.5395,45363.9644,36953.248,40916.2677,31306.0708,45683.5966,36878.2618,42943.2608,34848.6591,0,0,0,0,0,0,0,,4,284486,1493965,6089096,14190,49101,5903,142900,17906.3827,174340.3333,20997.33333,188615,5876,0.010198718,0,0.012236854,3729,2,6247283,290300,5614748,586721772
9/12/20,202037,X,US,-110,-40,316,-211,-241,55,955.38,27429,40057.1461,31621.2047,37171.3395,28149.8932,39367.6764,31073.002,44042.2849,35255.0746,50289.8942,41900.7694,36883.8948,28486.1219,39797.6389,31400.1728,45055.1572,36077.8157,48900.0743,39602.9078,44484.7643,35774.4237,39532.5392,29789.6945,44639.8677,35530.9287,42060.1852,33718.4064,0,0,0,0,0,0,0,0,3.8,238150,1382872,5513014,12836,45881,5107,116996,16505.8086,172928,19188.66667,193757,5142,0.009237036,0,0.008972003,3730,2,6488505,241222,5225305,623345980
9/19/20,202038,X,US,-105,-42,271,-205,-189,48,948.3,24199,38169.7493,29685.2578,35811.8943,26622.1727,37655.1737,29209.952,41936.9465,33047.4341,47667.2912,38975.3739,35478.9483,26909.5983,38002.7945,29492.463,42883.2252,33788.9349,46353.7379,36901.4177,42164.8581,33195.27,37971.7361,28007.8953,42564.1467,33116.1084,40034.881,31603.7395,0,0,0,0,0,0,0,0,3.8,279447,1625912,6561215,11143,43716,5551,118773,16404.5957,173514.3333,18885.66667,199263,5506,0.00885184,0,0.007476575,3748,2,6772330,283825,6302403,664773735
9/26/20,202039,X,US,-107,-45,228,-211,-185,48,920,24289,38624.2654,28792.5645,35975.9514,25724.3264,37944.2741,28400.0891,42129.5584,32105.9086,47892.6532,37973.8192,35756.1204,26163.1597,38335.1093,28694.8085,43042.0154,32799.865,46593.8698,35895.976,42360.8815,32334.348,38238.5114,27225.6487,42941.8701,32253.0478,40317.8533,30724.0492,0,0,0,0,0,0,0,0,4.2,309025,1700552,6978167,10845,43263,5281,154385,16726.7022,176115,20469.66667,204654,5391,0.008108871,0,0.006758268,3756,2.1,7081722,309392,6360221,709352214
10/3/20,202040,X,US,-102,-35,156,-208,-180,46,901.85,26791,41252.0939,30416.8616,38493.8492,27090.5753,40470.5186,29993.3348,44964.8304,34016.2295,51085.3586,40217.5417,38339.3782,27654.3201,40887.7371,30335.3332,45903.6903,34706.2939,49682.5263,37952.1981,45298.1087,34263.7116,40947.0603,28701.6925,45785.833,33920.8096,42991.8014,32534.2583,0,0,0,0,0,0,0,0,4.3,298062,1591408,7252659,10609,43161,4786,126197,17452.6489,174179.6667,17668.33333,209526,4872,0.008754455,0,0.007169566,3756,2.3,7384479,302757,6355215,753321445
10/10/20,202041,X,US,-106,-36,194,-203,-182,46,902.09,32393,37435.6207,28469.7617,34971.845,25239.9881,36824.9694,27886.0488,41060.2078,31651.3474,46965.4998,37617.6284,34690.3538,25594.6481,37342.5634,28288.9115,41839.3585,32280.4874,45724.5085,35578.4654,41539.3327,32100.2867,37366.8002,26910.1675,41758.9922,31647.5894,39325.8642,30360.8704,0,0,0,0,0,0,0,,5.4,335915,1545070,7801261,11214,45650,4836,125319,20818.6755,179091.3333,21717.66667,214613,5087,0.010375861,0,0.01198077,3758,2.7,7725903,341424,7429741,801874716
10/17/20,202042,X,US,-110,-44,149,-205,-186,52,900.21,36144,37234.8597,28807.8164,34849.4151,25279.3175,36751.92,28020.3768,41011.7243,31862.4813,47357.5013,38251.0834,34484.0886,25582.6041,37224.8856,28407.8055,41979.4367,32651.9151,46117.0144,36168.9453,41732.1331,32462.1604,37508.1759,27142.7418,41681.4631,31794.1124,39436.0696,30667.0862,0,0,0,0,0,0,0,,6.1,383946,1584805,8015743,12145,50051,4874,132974,22114.6622,174581.3333,16243.66667,219813,5200,0.009319912,0,0.011611795,3756,2.9,8116430,390527,6939651,852263613
10/24/20,202043,X,US,-116,-48,103,-204,-176,51,882.8,40514,38900.6599,30012.3988,36372.8394,26174.3447,38419.0594,29171.6567,42997.7588,33321.9543,49414.8966,39708.9551,36124.3968,26613.9661,38890.818,29579.2933,43853.2881,34024.468,48164.1835,37593.707,43688.4832,33862.8927,39042.3061,28009.1063,43706.268,33022.2504,41219.0063,31956.8562,0,0,0,0,0,0,0,,7.2,467677,1810919,8385710,14248,57140,5671,161190,37903.1689,178380.3333,19109.33333,225656,5843,0.009138992,0,0.011271548,3761,3.3,8599796,483366,7769155,903915744
10/31/20,202044,X,US,-117,-40,13,-218,-178,55,849.9,45006,39955.0175,30726.2369,37688.0338,27037.38,39680.4333,29980.8492,44298.2772,34173.5283,50295.0279,40116.0815,37415.19,27461.4551,40198.6678,30410.8469,45292.9598,34967.4846,48877.859,37963.5602,44791.0945,34530.5061,40168.0731,28723.1606,44951.9504,33693.0824,42290.3023,32650.8248,0,0,0,0,0,0,0,,8.9,558457,1872841,9004561,16491,64137,5722,176748,27731.4156,181085,20729.66667,231633,5977,0.007505726,0,0.008656611,3752,3.7,9165539,565743,7898471,958886636
11/7/20,202045,X,US,-116,-52,43,-228,-178,55,786.68,54300,34474.1701,25451.2075,32318.5229,22359.5708,34217.0803,24842.9732,38210.811,28337.4883,43514.2437,33420.9951,32186.4699,22776.0431,34655.9979,25242.9419,39022.6898,28976.3648,42267.4944,31532.8114,38703.9747,28765.3057,34377.0952,23702.0289,38657.1144,27865.3362,36512.3924,27105.2816,0,0,0,0,0,0,0,,11.8,832498,1945234,9866820,19425,74530,6997,205119,32744.2922,190941.6667,29319.66667,238858,7225,0.009607911,0,0.010210479,3758,4.6,9972156,806617,8598301,1016408959
11/14/20,202046,X,US,-126,-57,-23,-240,-186,63,762.02,68657,36553.8745,28273.0358,34447.4934,24595.9241,36661.0835,27540.4423,40945.7204,31346.9337,46442.1319,36683.2712,34478.3826,25146.9989,37214.2297,28003.6339,41758.07,32038.9019,44972.2311,34596.2247,41206.259,31459.8619,36873.9602,26177.8544,41210.5407,30601.1457,39126.7061,30005.4438,0,0,0,0,0,0,0,,16,1015651,1913891,10606933,23988,87230,7791,257287,41921.3539,192994.3333,30557.66667,246811,7953,0.014733634,0,0.014755487,3756,5.5,11008055,1035899,9435052,1079717395
11/21/20,202047,X,US,-137,-49,-50,-238,-181,64,756.58,80613,37773.81,29772.818,35903.5843,25848.5769,37973.9103,28739.9658,42528.7162,32777.2783,48552.1897,38579.8478,35782.6905,26303.8746,38644.0963,29325.5563,43341.8942,33498.6917,46879.8388,36268.4181,43119.619,33084.6036,38380.5555,27476.2079,43222.6284,32330.8283,40540.2424,31343.1953,0,0,0,0,0,0,0,,17.8,1196566,2446311,12437050,32194,107055,10228,338873,48916.3231,198542,34801.66667,257672,10861,0.017957983,0,0.019805082,3762,6.3,12213433,1205378,11130589,1152555013
11/28/20,202048,X,US,-173,-45,-53,-271,-284,86,707.67,85167,40269.8805,31595.5333,37810.8729,26888.1363,40700.2743,30574.6274,45764.3721,35073.1928,51827.9527,41088.1596,38190.5559,27804.9015,41430.416,31210.4252,46580.2808,35738.8768,49518.1738,38031.21,45786.5661,34987.5739,40186.1033,28504.4602,45859.5438,34212.7737,43646.8283,33497.2504,0,0,0,0,0,0,0,,18.2,1143990,2348747,12358063,40463,122850,10187,435599,49389.8385,200871,35646,268482,10810,0.017883571,0,0.020395401,3764,6.8,13369505,1156072,10136553,1230604927
