date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,D57,E11,E78,I10,I21,I51,J45,R06,R10,R11,R51,R52,R91,R93,Z20,Z21,Z85,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/14/20,202011,X,US,32,97,141,-27,-12,7,761.97,42766.5493,38533.297,39680.849,35099.3339,40981.7743,36810.6288,46862.0824,42356.6412,59274.1306,54469.1269,36388.0213,32267.28,40917.8924,36797.2445,48550.5352,44012.8148,60622.9677,55274.6516,51189.5279,46851.4266,42961.2994,38236.9056,47762.1929,42910.9938,46268.5847,41844.4673,5.10483724,0.98307447,0.998326166,0.96460177,0.999793361,1.010498841,1.005068234,0.933167184,0.976343359,1.02155697,0.972639785,0.980514035,0.913119661,0.890394804,0.83875779,0.998693514,1.00712648,0.083499221,1.054593176,1.010574294,0.7,4224,23822,28046,0,0,37,0,20,172645,910.6666667,58,41,0,0,0,3550,3.4
3/21/20,202012,X,US,-159,65,15,-200,-178,78,516.98,28802.1464,25742.9452,27900.346,24437.1387,29051.8411,26064.7574,31958.0194,28853.9531,34213.6159,30970.4982,27558.6042,24382.647,29460.4604,26471.6825,32593.2533,29406.6999,32713.1518,29251.4305,30649.8574,27546.608,28701.7879,25121.5379,32237.5127,28664.4671,29919.184,26973.5326,4.891688871,0.89553968,0.808763176,0.798502383,0.815907294,0.745942636,0.80016323,0.810996389,0.78577222,0.895680079,0.858256945,0.725095744,0.674381251,0.694099717,0.694880946,0.871259863,0.775608849,0.173271192,0.830446194,0.699863263,3,27415,150573,177988,0,0,264,0,1994,174565,3187.666667,456,398,0,0,0,3547,6
3/28/20,202013,X,US,-291,-99,-81,-330,-290,122,384.53,18950.1368,16558.7482,18788.9965,15984.8744,19455.2604,16996.7058,21064.3317,18533.7201,20849.2272,18337.7681,19211.831,16541.2858,19959.9344,17445.9644,21224.1568,18625.7318,19259.8847,16790.5443,18706.4044,16262.5901,18426.7162,15590.7494,21306.9453,18388.1309,19445.8697,17083.5545,2.880773413,0.8166066,0.67982376,0.707964602,0.703190446,0.586447746,0.684741414,0.726717868,0.655086178,0.769353601,0.773681504,0.591252929,0.559745443,0.621616228,0.595536142,0.798237524,0.623412034,0.266446535,0.722309711,0.5198268,7.7,100630,467863,568493,1139,5265,1934,5804,16244,183118.6667,12728,2934,2478,0,0,0,3564,6.9
4/4/20,202014,X,US,-294,-105,-111,-350,-321,129,374.43,17988.7555,15381.7373,18090.0483,15023.8402,18525.5421,15874.6144,19832.0669,17181.4995,19339.0679,16856.8068,18500.265,15608.2087,19004.622,16301.6737,20019.8065,17283.343,17840.4326,15373.6112,17554.3662,15021.2204,17875.9845,14769.7516,20149.0005,17043.0805,18277.0216,15831.3056,1.546892241,0.818410736,0.685886021,0.688450193,0.76591697,0.627198802,0.728125768,0.753369615,0.620750253,0.739773811,0.76453075,0.564894141,0.536492176,0.605867625,0.627443669,0.814478943,0.585734647,0.403872477,0.675065617,0.51071103,9.5,185208,722650,907858,3793,27571,6790,53625,34138.5,201315,32359.33333,11031,8097,0,0,0,3561,6.9
4/11/20,202015,X,US,-306,-98,-96,-365,-338,135,385.68,17456.4964,14593.6271,17255.5851,13864.7375,17946.3831,14999.5927,19397.305,16499.8827,19226.2503,16493.0957,17841.3311,14626.4805,18448.1348,15446.964,19595.117,16575.3195,17605.3646,14905.6229,16918.3159,14175.0747,16949.0698,13587.2261,19380.8779,15978.6313,17945.4372,15224.5727,0.921628993,0.828572894,0.639762749,0.650555934,0.702239249,0.580838644,0.678748814,0.70077819,0.600980061,0.66978536,0.727813468,0.55164991,0.500365043,0.580103781,0.539658019,0.791064658,0.564107331,0.454686481,0.65984252,0.48094804,9.3,215089,824742,1039831,29529,70853,12448,155995,52020.25,214598.6667,47157,24777,13746,0.127053498,0.373985197,0.13056557,3554,6.1
4/18/20,202016,X,US,-310,-135,-154,-358,-325,131,414.62,15019.5666,11000.6536,15363.9486,10737.9969,15911.6995,11591.4865,16966.6787,12629.3375,16335.2526,12448.6037,15986.8696,11399.4282,16388.6742,11942.142,17011.9367,12602.8562,14945.5386,11230.5057,14732.1931,10907.5182,14844.0392,10383.2332,17008.8854,12268.7531,15749.2851,11693.4431,0.566402947,0.837016421,0.643143167,0.672112548,0.725035178,0.62049607,0.70786185,0.723615279,0.622102062,0.648693482,0.700729394,0.587604713,0.497712394,0.587433776,0.528152133,0.776616457,0.59651732,0.464548487,0.69816273,0.511394713,10,199756,830414,1030170,41926,100729,14030,317380,42383.375,208583,42992.66667,40442,15665,0.048809678,2.490342381,0.050641239,3561,5
4/25/20,202017,X,US,-281,-104,-60,-338,-312,124,466.65,20754.789,16469.9714,20657.9191,15309.1479,21607.2196,16770.8668,23177.3683,18340.7249,22566.4154,18122.3298,21486.2316,16275.7594,22201.0355,17249.8067,23293.9243,18344.8364,20639.64,16327.9508,19883.9266,15547.5625,19735.7805,14632.911,23005.9236,17638.9772,21579.621,17008.2477,0.487900747,0.844720338,0.671391016,0.691626957,0.751816294,0.666151446,0.73509459,0.751182544,0.66218317,0.640236576,0.716644025,0.643071417,0.524226716,0.633191814,0.53699462,0.774310893,0.643985871,0.581371691,0.718635171,0.563628077,9.7,210448,1270304,1480752,38075,102615,13335,613274,37308.8125,202630.6667,38866.33333,54517,14075,0.043848702,2.486751767,0.047387981,3551,4.3
5/2/20,202018,X,US,-245,-70,12,-312,-298,107,516.84,23941.2249,18715.7621,23935.7823,17144.3984,24830.6907,18664.6629,26475.3373,20338.9363,25790.2976,20147.0631,24832.0399,18176.0342,25518.6488,19198.0858,26644.0324,20361.6112,23639.7583,18161.2211,22713.3311,17236.4602,22749.6672,16308.6633,26272.3739,19577.8226,24795.9301,18940.1203,0.388695513,0.844822942,0.732466099,0.708872249,0.83342244,0.763367795,0.81018697,0.798382585,0.690402163,0.651716574,0.73061297,0.692132131,0.543999903,0.686370564,0.585042348,0.764396967,0.692755779,0.856747431,0.709186352,0.627711942,9.3,193654,1428371,1622025,33808,94012,12570,1017337,40953.8438,191646.6667,29815,67681,13164,0.047181927,0.865922766,0.052089368,3562,3.8
5/9/20,202019,X,US,-211,-25,66,-290,-277,102,583.14,30838.6687,24700.5151,30265.0085,21647.0846,31818.7178,24051.5986,34430.3944,26714.0776,34476.3347,27366.4999,31441.6265,23012.0965,32720.4398,24758.2604,34701.9621,26793.3454,31631.1438,24629.2919,29768.1045,22899.9439,28953.0855,20840.0567,33630.2386,25269.2813,32302.875,24870.9445,0.331303841,0.839607194,0.748440849,0.728386658,0.81716025,0.788040071,0.805671101,0.751742027,0.707705306,0.631260319,0.731409654,0.735348785,0.546871578,0.687078162,0.541415863,0.780074803,0.749085952,1.009162405,0.761154856,0.717502279,8.2,175700,1699677,1875377,39589,85938,12546,1350209,35437.0781,186324.6667,25865,79976,12295,0.033017005,0.843409852,0.037344943,3562,3.1
5/16/20,202020,X,US,-202,-36,101,-278,-263,97,470.21,31269.7136,25265.2053,30757.7332,21664.8396,32246.7663,24079.4374,34861.0395,26807.0838,35160.2827,27789.052,31711.999,22866.8428,33044.2581,24711.0988,35191.106,26916.2794,32573.6153,25216.9653,30497.4083,23290.8389,29312.5116,20777.4182,34275.2648,25504.435,32775.4453,24979.4513,0.190475405,0.833707414,0.775149714,0.751304742,0.834970595,0.839688534,0.830096923,0.777783429,0.7478878,0.632981156,0.738024351,0.78089096,0.565148086,0.690960883,0.539924359,0.775514909,0.790419533,1.099975328,0.806299213,0.786463081,7.6,159712,2200854,2360566,42468,76164,9436,1695557,25314.4609,181103.6667,21899,89892,9916,0.034178828,0.496582905,0.039645719,3562,2.8
5/23/20,202021,X,US,-175,-26,162,-263,-250,90,729.13,37270.5115,30227.798,36319.6702,25077.959,38366.7536,28159.721,41753.2979,31634.0442,43313.0381,34025.5886,37288.6646,26369.8525,39178.3843,28798.3252,42335.6358,31911.8326,40395.2523,30972.2045,37167.034,28087.801,34943.1887,24293.1191,40869.8482,30011.0322,39467.2097,29638.885,0.293713477,0.832369275,0.796868141,0.75879283,0.853243418,0.88314693,0.850739606,0.769696353,0.767793173,0.626446627,0.746670433,0.821816673,0.580236548,0.684755788,0.527779257,0.777244082,0.842721695,1.130771285,0.829396325,0.858796718,7.2,155993,2639279,2795272,34871,65677,8190,2149031,24879.7695,174225.3333,16059,98146,8254,0.039030825,0,0.045250727,3584,2.4
5/30/20,202022,X,US,-164,-25,280,-254,-260,87,765.8,36973.3834,30044.9082,36008.8899,24428.4843,37910.5206,27394.043,41408.7475,30947.8805,43288.6614,33716.0416,36710.8343,25498.5091,38785.8578,28054.5878,42026.2977,31264.7287,40589.4013,30800.8894,37297.9249,27874.7966,34597.4308,23672.1232,40690.7483,29483.8572,39210.8643,29047.3176,0.329334972,0.810364803,0.718206601,0.704560926,0.766815688,0.769774032,0.759089792,0.737551498,0.700270362,0.544830901,0.672378879,0.757938326,0.541919155,0.603400102,0.46060832,0.706040578,0.761046043,0.956699101,0.704986877,0.732224248,6,144802,2621109,2765911,29173,58611,6525,2979525,19552.1152,167583.3333,10968.66667,104778,6632,0.038251878,0,0.046501773,3605,2
6/6/20,202023,X,US,-134,-5,268,-231,-213,74,808.97,41401.964,33114.2104,40150.9873,26324.6655,42328.4613,29568.6892,46566.2173,33727.2104,49668.5223,37734.3341,40833.3763,27383.8233,43240.396,30257.1041,47304.5511,34152.9721,46771.2224,34575.7746,42273.5974,30718.535,39035.3109,25902.7614,45543.4755,32062.4658,44161.1375,31700.1825,0.282301903,0.795414417,0.78912747,0.755616065,0.862512669,0.929268921,0.858727485,0.746299781,0.752720514,0.602595208,0.717805723,0.823882842,0.568615999,0.641973293,0.504021733,0.731196844,0.856292991,0.988367023,0.801574803,0.881449407,4.7,149645,3023843,3173488,25884,50590,5702,3889967,19952.9424,163192,8271,110818,6040,0.035381589,0,0.043254569,3611,1.8
6/13/20,202024,X,US,-115,-5,348,-212,-205,66,876.77,43738.8903,35295.1867,42232.1507,27306.0754,44583.3987,30790.8482,49248.6279,35326.4471,53739.9367,40730.875,42639.6318,28216.8933,45452.4821,31435.0434,50326.9724,35975.6214,50857.3666,37421.4186,45792.5389,33027.7828,41729.1532,27273.1145,48443.6964,33816.4188,46903.2915,33368.238,0.297390549,0.761063158,0.772845453,0.721352394,0.802980855,0.908232355,0.814346619,0.677635929,0.736600203,0.584247366,0.707086994,0.826597391,0.555596116,0.642717178,0.487455388,0.712675479,0.85641693,1.031265737,0.840944882,0.881905196,3.9,144663,3126120,3270783,20994,43583,5250,4332191,16558.0288,159096,5317.333333,116084,5266,0.036998182,0,0.045925485,3613,1.9
6/20/20,202025,X,US,-100,4,416,-196,-203,59,920.96,46033.1724,37060.727,44193.8265,27749.2946,46851.6753,31641.9146,51873.3967,36533.0624,57331.9243,42998.7404,44633.5546,28768.8888,47849.6633,32362.1095,53099.2086,37241.2619,54436.3488,39516.4014,48778.482,34533.2895,44227.6934,28082.0924,51041.9836,34905.641,49630.3341,34674.6886,0.215160842,0.692467519,0.764318314,0.699795779,0.741385927,0.860311952,0.761820055,0.590814302,0.698208854,0.560326184,0.672413793,0.785152974,0.54472999,0.668553596,0.481382837,0.678975817,0.790171655,1.181277735,0.749081365,0.826481313,3.9,177758,3341173,3518931,17872,38670,4218,4766419,16258.4856,154064.6667,4066.333333,120349,4265,0.019656486,0,0.024824058,3617,2.3
6/27/20,202026,X,US,-107,-7,396,-192,-209,61,938.82,43987.6334,35468.0041,42482.1713,26167.4383,44806.3596,29682.3436,49410.6882,34178.4016,54675.18,40593.4806,42611.666,26915.4416,45596.3011,30285.754,50579.848,34856.453,52328.3881,37499.5814,46636.9739,32536.8437,42386.5401,26391.8948,48990.659,33002.9486,47386.5176,32553.7628,0.261344529,0.590097774,0.721193063,0.652598139,0.636813293,0.747298736,0.65828875,0.483851279,0.605407232,0.506600417,0.621280026,0.699117339,0.512472318,0.671220698,0.47600277,0.597461318,0.713701431,1.327676818,0.68503937,0.708614403,4.3,253282,3573373,3826655,15609,37130,5653,5224806,20353.7572,140574.6667,1214.666667,126120,5771,0,0,0,3626,3
7/4/20,202027,X,US,-96,18,449,-194,-246,63,934.52,41992.111,32761.5036,40837.7753,24003.8077,42867.0197,27105.011,47363.2231,31302.2292,52022.5539,37445.4268,41204.3221,24821.6516,43713.6858,27702.0557,48381.6459,31924.8638,49845.8613,34485.5976,44574.0122,30073.0366,40796.0881,24369.6262,47034.3129,30566.7578,45341.0057,29774.3571,0.345472847,0.366821002,0.494267521,0.385523032,0.389072386,0.455037256,0.403413843,0.261075225,0.345251774,0.33226104,0.384490376,0.404096029,0.297863279,0.433503883,0.303840622,0.35828466,0.39740968,0.898571395,0.37480315,0.382588879,4.8,341951,4170681,4512632,14366,38420,3498,5866633,23403.1214,115869.6667,401.6666667,129689,3569,0,0,0,3630,3.6
7/11/20,202028,X,US,-110,-16,368,-194,-223,62,951.9,26188.5566,21041.759,25513.1071,15123.5116,26567.5782,16978.9718,29232.3395,19550.365,32563.6029,23685.7854,25357.3493,15413.6288,26978.2309,17283.0993,29956.2764,19979.3862,31455.5453,21979.6535,27860.6701,18876.5873,25513.9987,15268.5535,29441.6409,19280.8282,28137.92,18697.1899,0.481005561,0.075641174,0.067469895,0.045382346,0.042958026,0.04992782,0.04587338,0.030975027,0.028759716,0.048508996,0.048689757,0.037044081,0.026404809,0.04234705,0.028551643,0.038938416,0.032471959,0.079663245,0.040944882,0.039972653,3.7,389790,4206152,4595942,14948,40723,4748,6664474,32177.4393,,,134777,5088,0,0,0,3615,3.5
7/18/20,202029,X,US,-42,-5,176,-85,-91,24,814.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475921443,,,,,,,,,,,,,,,,,,,,,461070,4949576,5410646,16039,43775,5194,7483454,31508.2803,,,140119,5342,0,0,0,,
1/4/20,202001,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019969475,0.014958554,0.019741321,0.018961621,0.015597583,0.019689007,0.015767255,0.020175735,0.010076973,0.018203113,0.016157617,0.018361685,0.01910516,0.018111117,0.017407009,0.010410857,0.000817891,0.003149606,0.016773017,,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,884,2.6
1/11/20,202002,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022833861,0.017514697,0.024052644,0.023271527,0.023588368,0.026044591,0.016937084,0.023217303,0.012774501,0.021735818,0.020445566,0.021245528,0.023423325,0.016779417,0.021236807,0.016297949,0.000885485,0.006299213,0.023837739,,0,0,0,0,0,0,0,0,1123,30,0,0,0,0,0,885,2
1/18/20,202003,AL,1,0,0,0,0,0,0,668.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022363589,0.017403686,0.023825732,0.022894329,0.022441272,0.025607207,0.015512944,0.027847246,0.012278403,0.021786603,0.021111236,0.022547516,0.023768053,0.016726149,0.022440824,0.017723245,0.000953079,0.002099738,0.023655424,,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,885,2
1/25/20,202004,AL,1,0,0,0,0,0,0,751.43,974.4922,923.034,848.8848,814.1344,972.4713,932.8959,1178.8098,1132.9741,1493.5867,1439.6233,830.4583,797.8038,965.5291,926.2812,1173.1851,1125.4198,1449.9055,1394.9145,1414.8986,1360.3822,945.6547,908.5251,1087.2303,1044.1998,1064.9379,1022.3932,0,0.021760785,0.017273411,0.018606762,0.021766012,0.021167802,0.024658041,0.015512944,0.023420074,0.012952786,0.020532858,0.020436921,0.020953493,0.024947384,0.019123209,0.021608259,0.01617401,0.001240355,0.004724409,0.022652689,,0,0,0,0,0,0,0,0,1054.666667,0,0,0,0,0,0,888,2.2
2/1/20,202005,AL,1,0,0,0,0,0,0,743.38,1124.3102,1080.5969,999.439,973.0839,1127.8825,1096.1108,1371.1259,1332.2316,1659.1327,1613.5859,971.3984,946.7019,1132.397,1101.59,1355.8587,1314.9588,1632.9609,1585.9842,1590.5744,1546.2061,1097.8941,1070.5052,1255.5277,1220.6421,1231.6217,1196.88,0,0.022508946,0.018955914,0.023144997,0.023884885,0.022771791,0.026076154,0.017038808,0.024873268,0.013518646,0.021710426,0.022088128,0.024579592,0.028830104,0.021307197,0.023004406,0.014686745,0.001706756,0.006299213,0.024703737,,0,0,0,0,0,0,0,0,1025.666667,0,0,0,0,0,0,891,2.5
2/8/20,202006,AL,1,0,0,0,0,0,0,741.91,1156.6824,1131.5067,1028.3226,1013.4645,1168.2974,1151.1502,1398.2633,1380.1286,1710.7296,1687.6599,1012.9119,998.836,1161.5865,1145.669,1374.2815,1355.3624,1683.1343,1657.4252,1625.5918,1605.1604,1127.164,1110.9175,1295.8212,1278.9929,1267.5963,1249.8269,0,0.022940741,0.019341683,0.02496029,0.023360087,0.022489878,0.025943136,0.018361223,0.024738087,0.013146573,0.021919913,0.021232267,0.025613881,0.02881196,0.022745432,0.023657649,0.015554316,0.001784489,0.007349081,0.023199635,,0,0,0,0,0,0,0,0,1119.333333,3.333333333,0,0,0,0,0,892,2.5
2/15/20,202007,AL,1,299,15,694,121,40,-19,817.08,1295.817,1253.3075,1153.4589,1121.9884,1312.3173,1281.8274,1583.039,1546.4131,1937.5262,1896.2934,1138.4252,1109.8299,1308.0261,1276.8407,1554.6314,1519.0361,1895.6407,1846.7114,1843.675,1807.8726,1262.0433,1224.6224,1446.7217,1412.0672,1430.6784,1397.7121,0,0.023560646,0.018414103,0.02359882,0.023415847,0.022266291,0.025571135,0.016835359,0.026495438,0.012805507,0.021767559,0.020497437,0.024019858,0.026507729,0.020295105,0.023798545,0.016483857,0.001432999,0.006824147,0.021604376,,0,0,0,0,0,0,0,0,1093.333333,0,0,0,0,0,0,894,2.2
2/22/20,202008,AL,1,-432,-1464,382,628,-789,317,839.26,1243.4066,1206.657,1088.9345,1055.2993,1238.6242,1213.259,1513.0096,1493.3833,1924.561,1910.9838,1066.125,1038.1245,1238.4999,1211.123,1491.9506,1468.7717,1872.9354,1849.1302,1786.3384,1768.6113,1201.6599,1158.877,1401.4841,1373.6476,1369.7101,1347.1676,4.921828769,0.022876613,0.017966206,0.025414114,0.023137048,0.021454576,0.024863205,0.018361223,0.024805678,0.012572961,0.021824691,0.020376406,0.02252318,0.026671021,0.020188569,0.022043754,0.016917643,0.001277532,0.005774278,0.022880583,,0,0,0,0,0,0,0,0,1096.333333,0,0,0,0,0,0,894,2.1
2/29/20,202009,AL,1,4477,1164,1658,1347,708,-154,870.21,1393.2055,1349.6859,1266.5334,1226.7689,1406.9911,1374.7806,1664.0622,1636.3702,2010.3755,1983.2807,1247.6906,1213.8969,1403.4517,1370.5055,1651.6633,1619.6803,1960.3566,1921.8328,1939.0544,1909.0693,1390.5757,1338.3587,1575.0651,1542.5884,1515.3809,1486.1173,4.069735147,0.022440543,0.017685428,0.024279555,0.022628649,0.021459436,0.024942114,0.017649153,0.024535316,0.012914028,0.021126403,0.020289955,0.022413667,0.025128819,0.021680072,0.022453633,0.016793704,0.001216697,0.006824147,0.02142206,,0,0,0,0,0,0,0,0,1162,70,0,0,0,0,0,896,2
